year,cut_region,sex,age_group,population
2022,3,HOMBRE,60-64,8173.0
2022,3,HOMBRE,65-69,6613.0
2022,3,HOMBRE,70-74,4399.0
2022,3,HOMBRE,75-79,2753.0
2022,3,HOMBRE,80+,3006.0
2022,3,MUJER,0-4,10120.0
2022,3,MUJER,10-14,12400.0
2022,3,MUJER,15-19,9746.0
2022,3,MUJER,20-24,9945.0
2022,3,MUJER,25-29,11966.0
2022,3,MUJER,30-34,13287.0
2022,3,MUJER,35-39,11508.0
2022,3,MUJER,40-44,10245.0
2022,3,MUJER,45-49,9496.0
2022,3,MUJER,5-9,11638.0
2022,3,MUJER,50-54,9349.0
2022,3,MUJER,55-59,9402.0
2022,3,MUJER,60-64,8388.0
2022,3,MUJER,65-69,6912.0
2022,3,MUJER,70-74,4911.0
2022,3,MUJER,75-79,3428.0
2022,3,MUJER,80+,4795.0
2022,4,HOMBRE,0-4,25644.0
2022,4,HOMBRE,10-14,31309.0
2022,4,HOMBRE,15-19,27962.0
2022,4,HOMBRE,20-24,29623.0
2022,4,HOMBRE,25-29,32313.0
2022,4,HOMBRE,30-34,33608.0
2022,4,HOMBRE,35-39,29281.0
2022,4,HOMBRE,40-44,28353.0
2022,4,HOMBRE,45-49,27314.0
2022,4,HOMBRE,5-9,30328.0
2022,4,HOMBRE,50-54,26113.0
2022,4,HOMBRE,55-59,24862.0
2022,4,HOMBRE,60-64,21371.0
2022,4,HOMBRE,65-69,18348.0
2022,4,HOMBRE,70-74,13383.0
2022,4,HOMBRE,75-79,9262.0
2022,4,HOMBRE,80+,11392.0
2022,4,MUJER,0-4,24706.0
2022,4,MUJER,10-14,30390.0
2022,4,MUJER,15-19,27153.0
2022,4,MUJER,20-24,29035.0
2022,4,MUJER,25-29,31826.0
2022,4,MUJER,30-34,33981.0
2022,4,MUJER,35-39,30663.0
2022,4,MUJER,40-44,29559.0
2022,4,MUJER,45-49,28816.0
2022,4,MUJER,5-9,29319.0
2022,4,MUJER,50-54,27630.0
2022,4,MUJER,55-59,26734.0
2022,4,MUJER,60-64,23277.0
2022,4,MUJER,65-69,20312.0
2022,4,MUJER,70-74,15684.0
2022,4,MUJER,75-79,11732.0
2022,4,MUJER,80+,17486.0
2022,5,HOMBRE,0-4,55319.0
2022,5,HOMBRE,10-14,64934.0
2022,5,HOMBRE,15-19,63911.0
2022,5,HOMBRE,20-24,73472.0
2022,5,HOMBRE,25-29,78013.0
2022,5,HOMBRE,30-34,76119.0
2022,5,HOMBRE,35-39,69541.0
2022,5,HOMBRE,40-44,65089.0
2022,5,HOMBRE,45-49,61355.0
2022,5,HOMBRE,5-9,62844.0
2022,5,HOMBRE,50-54,58223.0
2022,5,HOMBRE,55-59,59110.0
2022,5,HOMBRE,60-64,54194.0
2022,5,HOMBRE,65-69,46001.0
2022,5,HOMBRE,70-74,35008.0
2022,5,HOMBRE,75-79,24728.0
2022,5,HOMBRE,80+,27957.0
2022,5,MUJER,0-4,53001.0
2022,5,MUJER,10-14,62709.0
2022,5,MUJER,15-19,61839.0
2022,5,MUJER,20-24,69106.0
2022,5,MUJER,25-29,74179.0
2022,5,MUJER,30-34,75254.0
2022,5,MUJER,35-39,68775.0
2022,5,MUJER,40-44,66321.0
2022,5,MUJER,45-49,63611.0
2022,5,MUJER,5-9,60304.0
2022,5,MUJER,50-54,61715.0
2022,5,MUJER,55-59,64911.0
2022,5,MUJER,60-64,61288.0
2022,5,MUJER,65-69,53022.0
2022,5,MUJER,70-74,42107.0
2022,5,MUJER,75-79,32579.0
2022,5,MUJER,80+,48999.0
2022,6,HOMBRE,0-4,29458.0
2022,6,HOMBRE,10-14,35750.0
2022,6,HOMBRE,15-19,31171.0
2022,6,HOMBRE,20-24,29533.0
2022,6,HOMBRE,25-29,35293.0
2022,6,HOMBRE,30-34,39805.0
2022,6,HOMBRE,35-39,35714.0
2022,6,HOMBRE,40-44,36455.0
2022,6,HOMBRE,45-49,35605.0
2022,6,HOMBRE,5-9,33649.0
2022,6,HOMBRE,50-54,33820.0
2022,6,HOMBRE,55-59,32898.0
2022,6,HOMBRE,60-64,28984.0
2022,6,HOMBRE,65-69,23674.0
2022,6,HOMBRE,70-74,17653.0
2022,6,HOMBRE,75-79,11881.0
2022,6,HOMBRE,80+,13368.0
2022,6,MUJER,0-4,28287.0
2022,6,MUJER,10-14,34203.0
2022,6,MUJER,15-19,29736.0
2022,6,MUJER,20-24,27975.0
2022,6,MUJER,25-29,33722.0
2022,6,MUJER,30-34,39402.0
2022,6,MUJER,35-39,35321.0
2022,6,MUJER,40-44,35337.0
2022,6,MUJER,45-49,35105.0
2022,6,MUJER,5-9,32286.0
2022,6,MUJER,50-54,33308.0
2022,6,MUJER,55-59,33006.0
2022,6,MUJER,60-64,29512.0
2022,6,MUJER,65-69,25176.0
2022,6,MUJER,70-74,19353.0
2022,6,MUJER,75-79,13703.0
2022,6,MUJER,80+,19409.0
2022,7,HOMBRE,0-4,34114.0
2022,7,HOMBRE,10-14,39804.0
2022,7,HOMBRE,15-19,36735.0
2022,7,HOMBRE,20-24,36877.0
2022,7,HOMBRE,25-29,39823.0
2022,7,HOMBRE,30-34,42661.0
2022,7,HOMBRE,35-39,37888.0
2022,7,HOMBRE,40-44,38468.0
2022,7,HOMBRE,45-49,38615.0
2022,7,HOMBRE,5-9,38672.0
2022,7,HOMBRE,50-54,36500.0
2022,7,HOMBRE,55-59,36904.0
2022,7,HOMBRE,60-64,32224.0
2022,7,HOMBRE,65-69,27382.0
2022,7,HOMBRE,70-74,20411.0
2022,7,HOMBRE,75-79,13674.0
2022,7,HOMBRE,80+,14860.0
2022,7,MUJER,0-4,32955.0
2022,7,MUJER,10-14,38157.0
2022,7,MUJER,15-19,35471.0
2022,7,MUJER,20-24,36919.0
2022,7,MUJER,25-29,40284.0
2022,7,MUJER,30-34,44029.0
2022,7,MUJER,35-39,39596.0
2022,7,MUJER,40-44,40045.0
2022,7,MUJER,45-49,39993.0
2022,7,MUJER,5-9,37216.0
2022,7,MUJER,50-54,38171.0
2022,7,MUJER,55-59,38348.0
2022,7,MUJER,60-64,33897.0
2022,7,MUJER,65-69,29960.0
2022,7,MUJER,70-74,23165.0
2022,7,MUJER,75-79,16440.0
2022,7,MUJER,80+,22785.0
2022,8,HOMBRE,0-4,47175.0
2022,8,HOMBRE,10-14,57550.0
2022,8,HOMBRE,15-19,55500.0
2022,8,HOMBRE,20-24,59594.0
2022,8,HOMBRE,25-29,61704.0
2022,8,HOMBRE,30-34,64125.0
2022,8,HOMBRE,35-39,53940.0
2022,8,HOMBRE,40-44,54651.0
2022,8,HOMBRE,45-49,54326.0
2022,8,HOMBRE,5-9,54180.0
2022,8,HOMBRE,50-54,54948.0
2022,8,HOMBRE,55-59,52771.0
2022,8,HOMBRE,60-64,44506.0
2022,8,HOMBRE,65-69,36523.0
2022,8,HOMBRE,70-74,26593.0
2022,8,HOMBRE,75-79,18022.0
2022,8,HOMBRE,80+,19790.0
2022,8,MUJER,0-4,45469.0
2022,8,MUJER,10-14,55283.0
2022,8,MUJER,15-19,53742.0
2022,8,MUJER,20-24,59259.0
2022,8,MUJER,25-29,62088.0
2022,8,MUJER,30-34,65100.0
2022,8,MUJER,35-39,57309.0
2022,8,MUJER,40-44,58121.0
2022,8,MUJER,45-49,57443.0
2022,8,MUJER,5-9,52067.0
2022,8,MUJER,50-54,57858.0
2022,8,MUJER,55-59,56047.0
2022,8,MUJER,60-64,48921.0
2022,8,MUJER,65-69,42548.0
2022,8,MUJER,70-74,32003.0
2022,8,MUJER,75-79,23634.0
2022,8,MUJER,80+,33479.0
2022,9,HOMBRE,0-4,30487.0
2022,9,HOMBRE,10-14,36542.0
2022,9,HOMBRE,15-19,33673.0
2022,9,HOMBRE,20-24,33956.0
2022,9,HOMBRE,25-29,35943.0
2022,9,HOMBRE,30-34,36662.0
2022,9,HOMBRE,35-39,33029.0
2022,9,HOMBRE,40-44,33523.0
2022,9,HOMBRE,45-49,33492.0
2022,9,HOMBRE,5-9,34845.0
2022,9,HOMBRE,50-54,32529.0
2022,9,HOMBRE,55-59,31512.0
2022,9,HOMBRE,60-64,27325.0
2022,9,HOMBRE,65-69,23041.0
2022,9,HOMBRE,70-74,16985.0
2022,9,HOMBRE,75-79,12141.0
2022,9,HOMBRE,80+,14293.0
2022,9,MUJER,0-4,29396.0
2022,9,MUJER,10-14,35199.0
2022,9,MUJER,15-19,32930.0
2022,9,MUJER,20-24,34532.0
2022,9,MUJER,25-29,37550.0
2022,9,MUJER,30-34,38805.0
2022,9,MUJER,35-39,35391.0
2022,9,MUJER,40-44,35211.0
2022,9,MUJER,45-49,34759.0
2022,9,MUJER,5-9,33603.0
2022,9,MUJER,50-54,33273.0
2022,9,MUJER,55-59,32407.0
2022,9,MUJER,60-64,28446.0
2022,9,MUJER,65-69,25021.0
2022,9,MUJER,70-74,19505.0
2022,9,MUJER,75-79,15081.0
2022,9,MUJER,80+,22942.0
2022,10,HOMBRE,0-4,26147.0
2022,10,HOMBRE,10-14,32085.0
2022,10,HOMBRE,15-19,29305.0
2022,10,HOMBRE,20-24,28515.0
2022,10,HOMBRE,25-29,31451.0
2022,10,HOMBRE,30-34,35613.0
2022,10,HOMBRE,35-39,32884.0
2022,10,HOMBRE,40-44,32727.0
2022,10,HOMBRE,45-49,33254.0
2022,10,HOMBRE,5-9,28898.0
2022,10,HOMBRE,50-54,31616.0
2022,10,HOMBRE,55-59,29785.0
2022,10,HOMBRE,60-64,23559.0
2022,10,HOMBRE,65-69,19341.0
2022,10,HOMBRE,70-74,13831.0
2022,10,HOMBRE,75-79,9212.0
2022,10,HOMBRE,80+,10666.0
2022,10,MUJER,0-4,25133.0
2022,10,MUJER,10-14,31033.0
2022,10,MUJER,15-19,28912.0
2022,10,MUJER,20-24,28481.0
2022,10,MUJER,25-29,31933.0
2022,10,MUJER,30-34,35642.0
2022,10,MUJER,35-39,32602.0
2022,10,MUJER,40-44,32266.0
2022,10,MUJER,45-49,32431.0
2022,10,MUJER,5-9,27734.0
2022,10,MUJER,50-54,30113.0
2022,10,MUJER,55-59,28610.0
2022,10,MUJER,60-64,23877.0
2022,10,MUJER,65-69,20528.0
2022,10,MUJER,70-74,15671.0
2022,10,MUJER,75-79,11438.0
2022,10,MUJER,80+,17217.0
2022,11,HOMBRE,0-4,3383.0
2022,11,HOMBRE,10-14,4301.0
2022,11,HOMBRE,15-19,3834.0
2022,11,HOMBRE,20-24,2820.0
2022,11,HOMBRE,25-29,3530.0
2022,11,HOMBRE,30-34,4794.0
2022,11,HOMBRE,35-39,4319.0
2022,11,HOMBRE,40-44,4192.0
2022,11,HOMBRE,45-49,3976.0
2022,11,HOMBRE,5-9,3927.0
2022,11,HOMBRE,50-54,3510.0
2022,11,HOMBRE,55-59,3296.0
2022,11,HOMBRE,60-64,2800.0
2022,11,HOMBRE,65-69,2184.0
2022,11,HOMBRE,70-74,1519.0
2022,11,HOMBRE,75-79,1006.0
2022,11,HOMBRE,80+,1133.0
2022,11,MUJER,0-4,3268.0
2022,11,MUJER,10-14,4016.0
2022,11,MUJER,15-19,3241.0
2022,11,MUJER,20-24,2610.0
2022,11,MUJER,25-29,3683.0
2022,11,MUJER,30-34,5044.0
2022,11,MUJER,35-39,4403.0
2022,11,MUJER,40-44,4031.0
2022,11,MUJER,45-49,3831.0
2022,11,MUJER,5-9,3777.0
2022,11,MUJER,50-54,3314.0
2022,11,MUJER,55-59,3029.0
2022,11,MUJER,60-64,2695.0
2022,11,MUJER,65-69,2307.0
2022,11,MUJER,70-74,1581.0
2022,11,MUJER,75-79,1026.0
2022,11,MUJER,80+,1667.0
2022,12,HOMBRE,0-4,4958.0
2022,12,HOMBRE,10-14,5878.0
2022,12,HOMBRE,15-19,6074.0
2022,12,HOMBRE,20-24,6397.0
2022,12,HOMBRE,25-29,7495.0
2022,12,HOMBRE,30-34,8151.0
2022,12,HOMBRE,35-39,7171.0
2022,12,HOMBRE,40-44,6899.0
2022,12,HOMBRE,45-49,6127.0
2022,12,HOMBRE,5-9,5412.0
2022,12,HOMBRE,50-54,5405.0
2022,12,HOMBRE,55-59,5446.0
2022,12,HOMBRE,60-64,5275.0
2022,12,HOMBRE,65-69,4403.0
2022,12,HOMBRE,70-74,3015.0
2022,12,HOMBRE,75-79,1916.0
2022,12,HOMBRE,80+,2102.0
2022,12,MUJER,0-4,4785.0
2022,12,MUJER,10-14,5588.0
2022,12,MUJER,15-19,5112.0
2022,12,MUJER,20-24,5504.0
2022,12,MUJER,25-29,6943.0
2022,12,MUJER,30-34,7754.0
2022,12,MUJER,35-39,7033.0
2022,12,MUJER,40-44,6547.0
2022,12,MUJER,45-49,5889.0
2022,12,MUJER,5-9,5244.0
2022,12,MUJER,50-54,5279.0
2022,12,MUJER,55-59,5470.0
2022,12,MUJER,60-64,5215.0
2022,12,MUJER,65-69,4248.0
2022,12,MUJER,70-74,3020.0
2022,12,MUJER,75-79,2186.0
2022,12,MUJER,80+,3202.0
2022,13,HOMBRE,0-4,260027.0
2022,13,HOMBRE,10-14,256713.0
2022,13,HOMBRE,15-19,249819.0
2022,13,HOMBRE,20-24,305244.0
2022,13,HOMBRE,25-29,376274.0
2022,13,HOMBRE,30-34,407945.0
2022,13,HOMBRE,35-39,350551.0
2022,13,HOMBRE,40-44,303532.0
2022,13,HOMBRE,45-49,275230.0
2022,13,HOMBRE,5-9,260063.0
2022,13,HOMBRE,50-54,240450.0
2022,13,HOMBRE,55-59,223966.0
2022,13,HOMBRE,60-64,191595.0
2022,13,HOMBRE,65-69,154037.0
2022,13,HOMBRE,70-74,109561.0
2022,13,HOMBRE,75-79,69096.0
2022,13,HOMBRE,80+,73621.0
2022,13,MUJER,0-4,250818.0
2022,13,MUJER,10-14,250111.0
2022,13,MUJER,15-19,244671.0
2022,13,MUJER,20-24,294012.0
2022,13,MUJER,25-29,356786.0
2022,13,MUJER,30-34,380904.0
2022,13,MUJER,35-39,325006.0
2022,13,MUJER,40-44,289586.0
2022,13,MUJER,45-49,273226.0
2022,13,MUJER,5-9,251861.0
2022,13,MUJER,50-54,251161.0
2022,13,MUJER,55-59,244644.0
2022,13,MUJER,60-64,218629.0
2022,13,MUJER,65-69,185451.0
2022,13,MUJER,70-74,140445.0
2022,13,MUJER,75-79,99182.0
2022,13,MUJER,80+,146767.0
2022,14,HOMBRE,0-4,11301.0
2022,14,HOMBRE,10-14,14176.0
2022,14,HOMBRE,15-19,13521.0
2022,14,HOMBRE,20-24,13946.0
2022,14,HOMBRE,25-29,14970.0
2022,14,HOMBRE,30-34,15287.0
2022,14,HOMBRE,35-39,13065.0
2022,14,HOMBRE,40-44,12821.0
2022,14,HOMBRE,45-49,13221.0
2022,14,HOMBRE,5-9,12812.0
2022,14,HOMBRE,50-54,13474.0
2022,14,HOMBRE,55-59,13994.0
2022,14,HOMBRE,60-64,11533.0
2022,14,HOMBRE,65-69,9304.0
2022,14,HOMBRE,70-74,6878.0
2022,14,HOMBRE,75-79,4706.0
2022,14,HOMBRE,80+,5326.0
2022,14,MUJER,0-4,10935.0
2022,14,MUJER,10-14,13748.0
2022,14,MUJER,15-19,13099.0
2022,14,MUJER,20-24,14197.0
2022,14,MUJER,25-29,15516.0
2022,14,MUJER,30-34,16054.0
2022,14,MUJER,35-39,14029.0
2022,14,MUJER,40-44,13077.0
2022,14,MUJER,45-49,13251.0
2022,14,MUJER,5-9,12432.0
2022,14,MUJER,50-54,13619.0
2022,14,MUJER,55-59,13958.0
2022,14,MUJER,60-64,11847.0
2022,14,MUJER,65-69,10232.0
2022,14,MUJER,70-74,8083.0
2022,14,MUJER,75-79,6008.0
2022,14,MUJER,80+,9139.0
2022,15,HOMBRE,0-4,8100.0
2022,15,HOMBRE,10-14,9635.0
2022,15,HOMBRE,15-19,9547.0
2022,15,HOMBRE,20-24,10981.0
2022,15,HOMBRE,25-29,10810.0
2022,15,HOMBRE,30-34,10906.0
2022,15,HOMBRE,35-39,9909.0
2022,15,HOMBRE,40-44,8828.0
2022,15,HOMBRE,45-49,8306.0
2022,15,HOMBRE,5-9,9080.0
2022,15,HOMBRE,50-54,7590.0
2022,15,HOMBRE,55-59,6684.0
2022,15,HOMBRE,60-64,5748.0
2022,15,HOMBRE,65-69,4969.0
2022,15,HOMBRE,70-74,3663.0
2022,15,HOMBRE,75-79,2457.0
2022,15,HOMBRE,80+,2608.0
2022,15,MUJER,0-4,7787.0
2022,15,MUJER,10-14,9171.0
2022,15,MUJER,15-19,8309.0
2022,15,MUJER,20-24,9102.0
2022,15,MUJER,25-29,9747.0
2022,15,MUJER,30-34,10048.0
2022,15,MUJER,35-39,9333.0
2022,15,MUJER,40-44,8539.0
2022,15,MUJER,45-49,8112.0
2022,15,MUJER,5-9,8730.0
2022,15,MUJER,50-54,7615.0
2022,15,MUJER,55-59,7273.0
2022,15,MUJER,60-64,6503.0
2022,15,MUJER,65-69,5595.0
2022,15,MUJER,70-74,4418.0
2022,15,MUJER,75-79,3304.0
2022,15,MUJER,80+,4315.0
2022,16,HOMBRE,0-4,13904.0
2022,16,HOMBRE,10-14,18165.0
2022,16,HOMBRE,15-19,16853.0
2022,16,HOMBRE,20-24,15052.0
2022,16,HOMBRE,25-29,16181.0
2022,16,HOMBRE,30-34,17664.0
2022,16,HOMBRE,35-39,15671.0
2022,16,HOMBRE,40-44,15449.0
2022,16,HOMBRE,45-49,16297.0
2022,16,HOMBRE,5-9,16419.0
2022,16,HOMBRE,50-54,17580.0
2022,16,HOMBRE,55-59,17487.0
2022,16,HOMBRE,60-64,15291.0
2022,16,HOMBRE,65-69,12791.0
2022,16,HOMBRE,70-74,9971.0
2022,16,HOMBRE,75-79,6974.0
2022,16,HOMBRE,80+,7975.0
2022,16,MUJER,0-4,13330.0
2022,16,MUJER,10-14,16607.0
2022,16,MUJER,15-19,15882.0
2022,16,MUJER,20-24,16313.0
2022,16,MUJER,25-29,17887.0
2022,16,MUJER,30-34,19070.0
2022,16,MUJER,35-39,17640.0
2022,16,MUJER,40-44,17377.0
2022,16,MUJER,45-49,18517.0
2022,16,MUJER,5-9,15432.0
2022,16,MUJER,50-54,19204.0
2022,16,MUJER,55-59,18024.0
2022,16,MUJER,60-64,16419.0
2022,16,MUJER,65-69,13911.0
2022,16,MUJER,70-74,11087.0
2022,16,MUJER,75-79,8223.0
2022,16,MUJER,80+,12413.0
2023,1,HOMBRE,0-4,15099.0
2023,1,HOMBRE,10-14,15437.0
2023,1,HOMBRE,15-19,13905.0
2023,1,HOMBRE,20-24,14717.0
2023,1,HOMBRE,25-29,18492.0
2023,1,HOMBRE,30-34,19703.0
2023,1,HOMBRE,35-39,16711.0
2023,1,HOMBRE,40-44,14928.0
2023,1,HOMBRE,45-49,12942.0
2023,1,HOMBRE,5-9,15071.0
2023,1,HOMBRE,50-54,10862.0
2023,1,HOMBRE,55-59,9460.0
2023,1,HOMBRE,60-64,8223.0
2023,1,HOMBRE,65-69,6825.0
2023,1,HOMBRE,70-74,4556.0
2023,1,HOMBRE,75-79,2664.0
2023,1,HOMBRE,80+,2752.0
2023,1,MUJER,0-4,14463.0
2023,1,MUJER,10-14,14944.0
2023,1,MUJER,15-19,13226.0
2023,1,MUJER,20-24,14022.0
2023,1,MUJER,25-29,18077.0
2023,1,MUJER,30-34,18664.0
2023,1,MUJER,35-39,16026.0
2023,1,MUJER,40-44,14330.0
2023,1,MUJER,45-49,12403.0
2023,1,MUJER,5-9,14494.0
2023,1,MUJER,50-54,10794.0
2023,1,MUJER,55-59,9542.0
2023,1,MUJER,60-64,8487.0
2023,1,MUJER,65-69,7214.0
2023,1,MUJER,70-74,5130.0
2023,1,MUJER,75-79,3288.0
2023,1,MUJER,80+,4137.0
2023,2,HOMBRE,0-4,24657.0
2023,2,HOMBRE,10-14,25704.0
2023,2,HOMBRE,15-19,24597.0
2023,2,HOMBRE,20-24,27269.0
2023,2,HOMBRE,25-29,33355.0
2023,2,HOMBRE,30-34,34632.0
2023,2,HOMBRE,35-39,30211.0
2023,2,HOMBRE,40-44,27256.0
2023,2,HOMBRE,45-49,25350.0
2023,2,HOMBRE,5-9,24167.0
2023,2,HOMBRE,50-54,21365.0
2023,2,HOMBRE,55-59,17854.0
2023,2,HOMBRE,60-64,15375.0
2023,2,HOMBRE,65-69,11923.0
2023,2,HOMBRE,70-74,7729.0
2023,2,HOMBRE,75-79,3938.0
2023,2,HOMBRE,80+,3690.0
2023,2,MUJER,0-4,23582.0
2023,2,MUJER,10-14,24207.0
2023,2,MUJER,15-19,22922.0
2023,2,MUJER,20-24,26136.0
2023,2,MUJER,25-29,32640.0
2023,2,MUJER,30-34,33860.0
2023,2,MUJER,35-39,29387.0
2023,2,MUJER,40-44,26470.0
2023,2,MUJER,45-49,24749.0
2023,2,MUJER,5-9,22793.0
2023,2,MUJER,50-54,20662.0
2023,2,MUJER,55-59,17501.0
2023,2,MUJER,60-64,15681.0
2023,2,MUJER,65-69,12584.0
2023,2,MUJER,70-74,8978.0
2023,2,MUJER,75-79,5484.0
2023,2,MUJER,80+,7434.0
2023,3,HOMBRE,0-4,10484.0
2023,3,HOMBRE,10-14,12922.0
2023,3,HOMBRE,15-19,10714.0
2023,3,HOMBRE,20-24,10397.0
2023,3,HOMBRE,25-29,11977.0
2023,3,HOMBRE,30-34,13869.0
2023,3,HOMBRE,35-39,12517.0
2023,3,HOMBRE,40-44,11121.0
2023,3,HOMBRE,45-49,10324.0
2023,3,HOMBRE,5-9,11688.0
2023,3,HOMBRE,50-54,9682.0
2023,3,HOMBRE,55-59,9412.0
2023,3,HOMBRE,60-64,8370.0
2023,3,HOMBRE,65-69,6811.0
2023,3,HOMBRE,70-74,4687.0
2023,3,HOMBRE,75-79,2878.0
2023,3,HOMBRE,80+,3069.0
2023,3,MUJER,0-4,10082.0
2023,3,MUJER,10-14,12406.0
2023,3,MUJER,15-19,9922.0
2023,3,MUJER,20-24,9642.0
2023,3,MUJER,25-29,11584.0
2023,3,MUJER,30-34,13294.0
2023,3,MUJER,35-39,11876.0
2023,3,MUJER,40-44,10419.0
2023,3,MUJER,45-49,9537.0
2023,3,MUJER,5-9,11251.0
2023,3,MUJER,50-54,9234.0
2023,3,MUJER,55-59,9383.0
2023,3,MUJER,60-64,8610.0
2023,3,MUJER,65-69,7128.0
2023,3,MUJER,70-74,5224.0
2023,3,MUJER,75-79,3589.0
2023,3,MUJER,80+,4945.0
2023,4,HOMBRE,0-4,25724.0
2023,4,HOMBRE,10-14,31939.0
2023,4,HOMBRE,15-19,28280.0
2023,4,HOMBRE,20-24,29093.0
2023,4,HOMBRE,25-29,31898.0
2023,4,HOMBRE,30-34,34119.0
2023,4,HOMBRE,35-39,30085.0
2023,4,HOMBRE,40-44,28692.0
2023,4,HOMBRE,45-49,27611.0
2023,4,HOMBRE,5-9,29510.0
2023,4,HOMBRE,50-54,26259.0
2023,4,HOMBRE,55-59,25375.0
2023,4,HOMBRE,60-64,22004.0
2023,4,HOMBRE,65-69,18979.0
2023,4,HOMBRE,70-74,14148.0
2023,4,HOMBRE,75-79,9698.0
2023,4,HOMBRE,80+,11986.0
2023,4,MUJER,0-4,24789.0
2023,4,MUJER,10-14,30982.0
2023,4,MUJER,15-19,27461.0
2023,4,MUJER,20-24,28466.0
2023,4,MUJER,25-29,31385.0
2023,4,MUJER,30-34,34372.0
2023,4,MUJER,35-39,31511.0
2023,4,MUJER,40-44,29935.0
2023,4,MUJER,45-49,29106.0
2023,4,MUJER,5-9,28518.0
2023,4,MUJER,50-54,27803.0
2023,4,MUJER,55-59,27335.0
2023,4,MUJER,60-64,24008.0
2023,4,MUJER,65-69,20969.0
2023,4,MUJER,70-74,16516.0
2023,4,MUJER,75-79,12209.0
2023,4,MUJER,80+,18338.0
2023,5,HOMBRE,0-4,55295.0
2023,5,HOMBRE,10-14,65214.0
2023,5,HOMBRE,15-19,63928.0
2023,5,HOMBRE,20-24,72074.0
2023,5,HOMBRE,25-29,76852.0
2023,5,HOMBRE,30-34,76930.0
2023,5,HOMBRE,35-39,69919.0
2023,5,HOMBRE,40-44,66834.0
2023,5,HOMBRE,45-49,61969.0
2023,5,HOMBRE,5-9,61662.0
2023,5,HOMBRE,50-54,58209.0
2023,5,HOMBRE,55-59,59358.0
2023,5,HOMBRE,60-64,55269.0
2023,5,HOMBRE,65-69,47501.0
2023,5,HOMBRE,70-74,36730.0
2023,5,HOMBRE,75-79,25862.0
2023,5,HOMBRE,80+,29589.0
2023,5,MUJER,0-4,52960.0
2023,5,MUJER,10-14,62963.0
2023,5,MUJER,15-19,61896.0
2023,5,MUJER,20-24,67943.0
2023,5,MUJER,25-29,72870.0
2023,5,MUJER,30-34,75886.0
2023,5,MUJER,35-39,69539.0
2023,5,MUJER,40-44,67626.0
2023,5,MUJER,45-49,64407.0
2023,5,MUJER,5-9,59159.0
2023,5,MUJER,50-54,61475.0
2023,5,MUJER,55-59,64892.0
2023,5,MUJER,60-64,62437.0
2023,5,MUJER,65-69,54769.0
2023,5,MUJER,70-74,44092.0
2023,5,MUJER,75-79,33702.0
2023,5,MUJER,80+,51038.0
2023,6,HOMBRE,0-4,29344.0
2023,6,HOMBRE,10-14,35682.0
2023,6,HOMBRE,15-19,31380.0
2023,6,HOMBRE,20-24,28657.0
2023,6,HOMBRE,25-29,34660.0
2023,6,HOMBRE,30-34,39968.0
2023,6,HOMBRE,35-39,36273.0
2023,6,HOMBRE,40-44,36764.0
2023,6,HOMBRE,45-49,36194.0
2023,6,HOMBRE,5-9,33135.0
2023,6,HOMBRE,50-54,33665.0
2023,6,HOMBRE,55-59,33319.0
2023,6,HOMBRE,60-64,29762.0
2023,6,HOMBRE,65-69,24595.0
2023,6,HOMBRE,70-74,18611.0
2023,6,HOMBRE,75-79,12568.0
2023,6,HOMBRE,80+,14095.0
2023,6,MUJER,0-4,28168.0
2023,6,MUJER,10-14,34132.0
2023,6,MUJER,15-19,29936.0
2023,6,MUJER,20-24,27135.0
2023,6,MUJER,25-29,33074.0
2023,6,MUJER,30-34,39498.0
2023,6,MUJER,35-39,36095.0
2023,6,MUJER,40-44,35568.0
2023,6,MUJER,45-49,35571.0
2023,6,MUJER,5-9,31793.0
2023,6,MUJER,50-54,33226.0
2023,6,MUJER,55-59,33373.0
2023,6,MUJER,60-64,30292.0
2023,6,MUJER,65-69,26030.0
2023,6,MUJER,70-74,20414.0
2023,6,MUJER,75-79,14426.0
2023,6,MUJER,80+,20298.0
2023,7,HOMBRE,0-4,33973.0
2023,7,HOMBRE,10-14,39872.0
2023,7,HOMBRE,15-19,36887.0
2023,7,HOMBRE,20-24,36198.0
2023,7,HOMBRE,25-29,39231.0
2023,7,HOMBRE,30-34,43083.0
2023,7,HOMBRE,35-39,38258.0
2023,7,HOMBRE,40-44,38636.0
2023,7,HOMBRE,45-49,39070.0
2023,7,HOMBRE,5-9,38327.0
2023,7,HOMBRE,50-54,36200.0
2023,7,HOMBRE,55-59,37231.0
2023,7,HOMBRE,60-64,33222.0
2023,7,HOMBRE,65-69,28060.0
2023,7,HOMBRE,70-74,21565.0
2023,7,HOMBRE,75-79,14406.0
2023,7,HOMBRE,80+,15677.0
2023,7,MUJER,0-4,32825.0
2023,7,MUJER,10-14,38224.0
2023,7,MUJER,15-19,35643.0
2023,7,MUJER,20-24,36173.0
2023,7,MUJER,25-29,39490.0
2023,7,MUJER,30-34,44268.0
2023,7,MUJER,35-39,40230.0
2023,7,MUJER,40-44,40258.0
2023,7,MUJER,45-49,40598.0
2023,7,MUJER,5-9,36905.0
2023,7,MUJER,50-54,37894.0
2023,7,MUJER,55-59,38905.0
2023,7,MUJER,60-64,34974.0
2023,7,MUJER,65-69,30684.0
2023,7,MUJER,70-74,24543.0
2023,7,MUJER,75-79,17256.0
