era,definition,code,patients
2021-2024,F84_historico,G400,4
2021-2024,F84_historico,F959,4
2021-2024,F84_historico,A031,4
2021-2024,F84_historico,M6099,4
2021-2024,F84_historico,R100,4
2021-2024,F84_historico,Q175,4
2021-2024,F84_historico,T213,4
2021-2024,F84_historico,A044,4
2021-2024,F84_historico,Z098,4
2021-2024,F84_historico,G411,4
2021-2024,F84_historico,T185,4
2021-2024,F84_historico,T189,4
2021-2024,F84_historico,T390,4
2021-2024,F84_historico,Z031,4
2021-2024,F84_historico,Q753,4
2021-2024,F84_historico,L022,4
2021-2024,F84_historico,Z430,4
2021-2024,F84_historico,F911,4
2021-2024,F84_historico,D069,4
2021-2024,F84_historico,G809,4
2021-2024,F84_historico,Q203,4
2021-2024,F84_historico,F448,4
2021-2024,F84_historico,G258,4
2021-2024,F84_historico,N059,4
2021-2024,F84_historico,Q870,4
2021-2024,F84_historico,G35,4
2021-2024,F84_historico,G210,4
2021-2024,F84_historico,L209,4
2021-2024,F84_historico,Z011,4
2021-2024,F84_historico,F929,4
2021-2024,F84_historico,N178,4
2021-2024,F84_historico,Q658,3
2021-2024,F84_historico,Q667,3
2021-2024,F84_historico,K075,3
2021-2024,F84_historico,Z035,3
2021-2024,F84_historico,B679,3
2021-2024,F84_historico,R258,3
2021-2024,F84_historico,J988,3
2021-2024,F84_historico,D509,3
2021-2024,F84_historico,B084,3
2021-2024,F84_historico,Q391,3
2021-2024,F84_historico,K055,3
2021-2024,F84_historico,C402,3
2021-2024,F84_historico,Q675,3
2021-2024,F84_historico,K044,3
2021-2024,F84_historico,Q690,3
2021-2024,F84_historico,J9699,3
2021-2024,F84_historico,J9690,3
2021-2024,F84_historico,Q790,3
2021-2024,F84_historico,Q850,3
2021-2024,F84_historico,T462,3
2021-2024,F84_historico,J030,3
2021-2024,F84_historico,O800,3
2021-2024,F84_historico,T464,3
2021-2024,F84_historico,B199,3
2021-2024,F84_historico,B349,3
2021-2024,F84_historico,T490,3
2021-2024,F84_historico,O680,3
2021-2024,F84_historico,J154,3
2021-2024,F84_historico,Q699,3
2021-2024,F84_historico,J180,3
2021-2024,F84_historico,E301,3
2021-2024,F84_historico,M673,3
2021-2024,F84_historico,E230,3
2021-2024,F84_historico,M6595,3
2021-2024,F84_historico,S5220,3
2021-2024,F84_historico,E042,3
2021-2024,F84_historico,K090,3
2021-2024,F84_historico,R103,3
2021-2024,F84_historico,J852,3
2021-2024,F84_historico,B085,3
2021-2024,F84_historico,J958,3
2021-2024,F84_historico,R21,3
2021-2024,F84_historico,D444,3
2021-2024,F84_historico,N110,3
2021-2024,F84_historico,K092,3
2021-2024,F84_historico,O049,3
2021-2024,F84_historico,D259,3
2021-2024,F84_historico,N832,3
2021-2024,F84_historico,L511,3
2021-2024,F84_historico,K593,3
2021-2024,F84_historico,A600,3
2021-2024,F84_historico,L500,3
2021-2024,F84_historico,D235,3
2021-2024,F84_historico,N764,3
2021-2024,F84_historico,K631,3
2021-2024,F84_historico,N701,3
2021-2024,F84_historico,K754,3
2021-2024,F84_historico,S058,3
2021-2024,F84_historico,K760,3
2021-2024,F84_historico,I861,3
2021-2024,F84_historico,K803,3
2021-2024,F84_historico,D171,3
2021-2024,F84_historico,S098,3
2021-2024,F84_historico,K850,3
2021-2024,F84_historico,N481,3
2021-2024,F84_historico,N40,3
2021-2024,F84_historico,Z458,3
2021-2024,F84_historico,L088,3
2021-2024,F84_historico,S0660,3
2021-2024,F84_historico,D160,3
2021-2024,F84_historico,C924,3
2021-2024,F84_historico,L033,3
2021-2024,F84_historico,T848,3
2021-2024,F84_historico,K918,3
2021-2024,F84_historico,Z432,3
2021-2024,F84_historico,Z480,3
2021-2024,F84_historico,S0260,3
2021-2024,F84_historico,K550,3
2021-2024,F84_historico,K317,3
2021-2024,F84_historico,Q431,3
2021-2024,F84_historico,K130,3
2021-2024,F84_historico,M330,3
2021-2024,F84_historico,K137,3
2021-2024,F84_historico,Z016,3
2021-2024,F84_historico,L021,3
2021-2024,F84_historico,C56,3
2021-2024,F84_historico,O034,3
2021-2024,F84_historico,K250,3
2021-2024,F84_historico,N12,3
2021-2024,F84_historico,Q651,3
2021-2024,F84_historico,M2186,3
2021-2024,F84_historico,M2116,3
2021-2024,F84_historico,Q644,3
2021-2024,F84_historico,A46,3
2021-2024,F84_historico,N170,3
2021-2024,F84_historico,D376,3
2021-2024,F84_historico,T885,3
2021-2024,F84_historico,M0095,3
2021-2024,F84_historico,Q642,3
2021-2024,F84_historico,S0230,3
2021-2024,F84_historico,N200,3
2021-2024,F84_historico,N906,3
2021-2024,F84_historico,S0250,3
2021-2024,F84_historico,L910,3
2021-2024,F84_historico,S310,3
2021-2024,F84_historico,L905,3
2021-2024,F84_historico,N871,3
2021-2024,F84_historico,A870,3
2021-2024,F84_historico,K602,3
2021-2024,F84_historico,H269,3
2021-2024,F84_historico,F142,3
2021-2024,F84_historico,T175,3
2021-2024,F84_historico,T173,3
2021-2024,F84_historico,G931,3
2021-2024,F84_historico,T120,3
2021-2024,F84_historico,T068,3
2021-2024,F84_historico,H186,3
2021-2024,F84_historico,H270,3
2021-2024,F84_historico,H330,3
2021-2024,F84_historico,P398,3
2021-2024,F84_historico,S9200,3
2021-2024,F84_historico,H503,3
2021-2024,F84_historico,P369,3
2021-2024,F84_historico,H650,3
2021-2024,F84_historico,F315,3
2021-2024,F84_historico,H659,3
2021-2024,F84_historico,F311,3
2021-2024,F84_historico,H663,3
2021-2024,F84_historico,F309,3
2021-2024,F84_historico,F259,3
2021-2024,F84_historico,H918,3
2021-2024,F84_historico,F231,3
2021-2024,F84_historico,S8250,3
2021-2024,F84_historico,F21,3
2021-2024,F84_historico,S810,3
2021-2024,F84_historico,I400,3
2021-2024,F84_historico,A045,3
2021-2024,F84_historico,G700,3
2021-2024,F84_historico,Q02,3
2021-2024,F84_historico,G248,3
2021-2024,F84_historico,F82,3
2021-2024,F84_historico,Q204,3
2021-2024,F84_historico,F920,3
2021-2024,F84_historico,F932,3
2021-2024,F84_historico,T360,3
2021-2024,F84_historico,F791,3
2021-2024,F84_historico,G039,3
2021-2024,F84_historico,F729,3
2021-2024,F84_historico,G060,3
2021-2024,F84_historico,G111,3
2021-2024,F84_historico,A040,3
2021-2024,F84_historico,G249,3
2021-2024,F84_historico,F501,3
2021-2024,F84_historico,F719,3
2021-2024,F84_historico,G255,3
2021-2024,F84_historico,G259,3
2021-2024,F84_historico,F69,3
2021-2024,F84_historico,Q048,3
2021-2024,F84_historico,F606,3
2021-2024,F84_historico,F601,3
2021-2024,F84_historico,G439,3
2021-2024,F84_historico,G478,3
2021-2024,F84_historico,F509,3
2021-2024,F84_historico,T203,3
2021-2024,F84_historico,I472,3
2021-2024,F84_historico,D66,3
2021-2024,F84_historico,F122,3
2021-2024,F84_historico,O990,3
2021-2024,F84_historico,Q311,3
2021-2024,F84_historico,O996,3
2021-2024,F84_historico,S661,2
2021-2024,F84_historico,C911,2
2021-2024,F84_historico,E870,2
2021-2024,F84_historico,N202,2
2021-2024,F84_historico,Q627,2
2021-2024,F84_historico,L603,2
2021-2024,F84_historico,S0290,2
2021-2024,F84_historico,Q621,2
2021-2024,F84_historico,L519,2
2021-2024,F84_historico,S050,2
2021-2024,F84_historico,E848,2
2021-2024,F84_historico,L928,2
2021-2024,F84_historico,S051,2
2021-2024,F84_historico,J110,2
2021-2024,F84_historico,L208,2
2021-2024,F84_historico,G729,2
2021-2024,F84_historico,G801,2
2021-2024,F84_historico,C920,2
2021-2024,F84_historico,T856,2
2021-2024,F84_historico,Q234,2
2021-2024,F84_historico,L923,2
2021-2024,F84_historico,Q038,2
2021-2024,F84_historico,L041,2
2021-2024,F84_historico,Q040,2
2021-2024,F84_historico,M2109,2
2021-2024,F84_historico,J042,2
2021-2024,F84_historico,M205,2
2021-2024,F84_historico,S012,2
2021-2024,F84_historico,T402,2
2021-2024,F84_historico,C729,2
2021-2024,F84_historico,F604,2
2021-2024,F84_historico,M0899,2
2021-2024,F84_historico,T887,2
2021-2024,F84_historico,T886,2
2021-2024,F84_historico,S019,2
2021-2024,F84_historico,G431,2
2021-2024,F84_historico,B019,2
2021-2024,F84_historico,M0640,2
2021-2024,F84_historico,M0099,2
2021-2024,F84_historico,M0098,2
2021-2024,F84_historico,M0096,2
2021-2024,F84_historico,G432,2
2021-2024,F84_historico,J060,2
2021-2024,F84_historico,L988,2
2021-2024,F84_historico,G448,2
2021-2024,F84_historico,C925,2
2021-2024,F84_historico,C950,2
2021-2024,F84_historico,C717,2
2021-2024,F84_historico,L038,2
2021-2024,F84_historico,K858,2
2021-2024,F84_historico,T447,2
2021-2024,F84_historico,D165,2
2021-2024,F84_historico,P711,2
2021-2024,F84_historico,S097,2
2021-2024,F84_historico,K831,2
2021-2024,F84_historico,K828,2
2021-2024,F84_historico,N483,2
2021-2024,F84_historico,Q552,2
2021-2024,F84_historico,D170,2
2021-2024,F84_historico,T446,2
2021-2024,F84_historico,T821,2
2021-2024,F84_historico,Q254,2
2021-2024,F84_historico,T818,2
2021-2024,F84_historico,A879,2
2021-2024,F84_historico,Q255,2
2021-2024,F84_historico,K769,2
2021-2024,F84_historico,A048,2
2021-2024,F84_historico,A400,2
2021-2024,F84_historico,D225,2
2021-2024,F84_historico,A858,2
2021-2024,F84_historico,D163,2
2021-2024,F84_historico,F349,2
2021-2024,F84_historico,F380,2
2021-2024,F84_historico,P923,2
2021-2024,F84_historico,G819,2
2021-2024,F84_historico,T179,2
2021-2024,F84_historico,G821,2
2021-2024,F84_historico,G824,2
2021-2024,F84_historico,G838,2
2021-2024,F84_historico,L028,2
2021-2024,F84_historico,T845,2
2021-2024,F84_historico,E835,2
2021-2024,F84_historico,G909,2
2021-2024,F84_historico,D110,2
2021-2024,F84_historico,P77,2
2021-2024,F84_historico,Q353,2
2021-2024,F84_historico,S0630,2
2021-2024,F84_historico,T842,2
2021-2024,F84_historico,T841,2
2021-2024,F84_historico,K921,2
2021-2024,F84_historico,F422,2
2021-2024,F84_historico,A370,2
2021-2024,F84_historico,Q251,2
2021-2024,F84_historico,S0651,2
2021-2024,F84_historico,G406,2
2021-2024,F84_historico,C712,2
2021-2024,F84_historico,Z762,2
2021-2024,F84_historico,M8697,2
2021-2024,F84_historico,Q935,2
2021-2024,F84_historico,Q704,2
2021-2024,F84_historico,F938,2
2021-2024,F84_historico,F939,2
2021-2024,F84_historico,Q692,2
2021-2024,F84_historico,M6598,2
2021-2024,F84_historico,Z135,2
2021-2024,F84_historico,Q691,2
2021-2024,F84_historico,M6514,2
2021-2024,F84_historico,T310,2
2021-2024,F84_historico,T293,2
2021-2024,F84_historico,S6220,2
2021-2024,F84_historico,G002,2
2021-2024,F84_historico,S6230,2
2021-2024,F84_historico,R101,2
2021-2024,F84_historico,M6028,2
2021-2024,F84_historico,M6009,2
2021-2024,F84_historico,M6000,2
2021-2024,F84_historico,B350,2
2021-2024,F84_historico,A039,2
2021-2024,F84_historico,M939,2
2021-2024,F84_historico,M7116,2
2021-2024,F84_historico,M8696,2
2021-2024,F84_historico,C710,2
2021-2024,F84_historico,Q201,2
2021-2024,F84_historico,Q763,2
2021-2024,F84_historico,I828,2
2021-2024,F84_historico,Q751,2
2021-2024,F84_historico,B278,2
2021-2024,F84_historico,F901,2
2021-2024,F84_historico,M8508,2
2021-2024,F84_historico,M8506,2
2021-2024,F84_historico,Q793,2
2021-2024,F84_historico,M8446,2
2021-2024,F84_historico,Q742,2
2021-2024,F84_historico,F068,2
2021-2024,F84_historico,Q741,2
2021-2024,F84_historico,F803,2
2021-2024,F84_historico,M8686,2
2021-2024,F84_historico,Q878,2
2021-2024,F84_historico,M7966,2
2021-2024,F84_historico,B341,2
2021-2024,F84_historico,M7957,2
2021-2024,F84_historico,M7955,2
2021-2024,F84_historico,M7938,2
2021-2024,F84_historico,M7916,2
2021-2024,F84_historico,R17,2
2021-2024,F84_historico,J014,2
2021-2024,F84_historico,Q150,2
2021-2024,F84_historico,J018,2
2021-2024,F84_historico,Q068,2
2021-2024,F84_historico,M2555,2
2021-2024,F84_historico,B021,2
2021-2024,F84_historico,F709,2
2021-2024,F84_historico,R572,2
2021-2024,F84_historico,Q059,2
2021-2024,F84_historico,R620,2
2021-2024,F84_historico,A281,2
2021-2024,F84_historico,N133,2
2021-2024,F84_historico,F03,2
2021-2024,F84_historico,Q647,2
2021-2024,F84_historico,S005,2
2021-2024,F84_historico,M2319,2
2021-2024,F84_historico,M2316,2
2021-2024,F84_historico,M221,2
2021-2024,F84_historico,C621,2
2021-2024,F84_historico,M2196,2
2021-2024,F84_historico,F648,2
2021-2024,F84_historico,M2176,2
2021-2024,F84_historico,S008,2
2021-2024,F84_historico,T958,2
2021-2024,F84_historico,M310,2
2021-2024,F84_historico,F058,2
2021-2024,F84_historico,M328,2
2021-2024,F84_historico,Q100,2
2021-2024,F84_historico,J019,2
2021-2024,F84_historico,R268,2
2021-2024,F84_historico,F721,2
2021-2024,F84_historico,N009,2
2021-2024,F84_historico,N028,2
2021-2024,F84_historico,M4199,2
2021-2024,F84_historico,M4195,2
2021-2024,F84_historico,M4194,2
2021-2024,F84_historico,R402,2
2021-2024,F84_historico,R42,2
2021-2024,F84_historico,M329,2
2021-2024,F84_historico,Z915,2
2021-2024,F84_historico,G240,2
2021-2024,F84_historico,T251,2
2021-2024,F84_historico,R456,2
2021-2024,F84_historico,J028,2
2021-2024,F84_historico,F061,2
2021-2024,F84_historico,O992,2
2021-2024,F84_historico,M332,2
2021-2024,F84_historico,I671,2
2021-2024,F84_historico,A630,2
2021-2024,F84_historico,T825,2
2021-2024,F84_historico,K102,2
2021-2024,F84_historico,D481,2
2021-2024,F84_historico,O13,2
2021-2024,F84_historico,O141,2
2021-2024,F84_historico,K051,2
2021-2024,F84_historico,K050,2
2021-2024,F84_historico,S4270,2
2021-2024,F84_historico,K046,2
2021-2024,F84_historico,I615,2
2021-2024,F84_historico,K041,2
2021-2024,F84_historico,S8200,2
2021-2024,F84_historico,T658,2
2021-2024,F84_historico,D531,2
2021-2024,F84_historico,K025,2
2021-2024,F84_historico,S819,2
2021-2024,F84_historico,D589,2
2021-2024,F84_historico,I340,2
2021-2024,F84_historico,D648,2
2021-2024,F84_historico,E274,2
2021-2024,F84_historico,J984,2
2021-2024,F84_historico,J200,2
2021-2024,F84_historico,I409,2
2021-2024,F84_historico,I420,2
2021-2024,F84_historico,F228,2
2021-2024,F84_historico,K071,2
2021-2024,F84_historico,O031,2
2021-2024,F84_historico,Q374,2
2021-2024,F84_historico,Q438,2
2021-2024,F84_historico,H819,2
2021-2024,F84_historico,S3700,2
2021-2024,F84_historico,S5281,2
2021-2024,F84_historico,D432,2
2021-2024,F84_historico,S8290,2
2021-2024,F84_historico,I10,2
2021-2024,F84_historico,S399,2
2021-2024,F84_historico,T749,2
2021-2024,F84_historico,K113,2
2021-2024,F84_historico,K112,2
2021-2024,F84_historico,Q543,2
2021-2024,F84_historico,S8281,2
2021-2024,F84_historico,P008,2
2021-2024,F84_historico,K088,2
2021-2024,F84_historico,S8260,2
2021-2024,F84_historico,I200,2
2021-2024,F84_historico,K078,2
2021-2024,F84_historico,P228,2
2021-2024,F84_historico,I219,2
2021-2024,F84_historico,Q411,2
2021-2024,F84_historico,P210,2
2021-2024,F84_historico,J955,2
2021-2024,F84_historico,J950,2
2021-2024,F84_historico,J931,2
2021-2024,F84_historico,D821,2
2021-2024,F84_historico,E031,2
2021-2024,F84_historico,O429,2
2021-2024,F84_historico,S5210,2
2021-2024,F84_historico,P050,2
2021-2024,F84_historico,T542,2
2021-2024,F84_historico,A162,2
2021-2024,F84_historico,J340,2
2021-2024,F84_historico,A410,2
2021-2024,F84_historico,J330,2
2021-2024,F84_historico,J329,2
2021-2024,F84_historico,O471,2
2021-2024,F84_historico,T529,2
2021-2024,F84_historico,O600,2
2021-2024,F84_historico,S5271,2
2021-2024,F84_historico,A403,2
2021-2024,F84_historico,E149,2
2021-2024,F84_historico,I609,2
2021-2024,F84_historico,J211,2
2021-2024,F84_historico,E232,2
2021-2024,F84_historico,O610,2
2021-2024,F84_historico,J358,2
2021-2024,F84_historico,O366,2
2021-2024,F84_historico,J380,2
2021-2024,F84_historico,J680,2
2021-2024,F84_historico,I456,2
2021-2024,F84_historico,F201,2
2021-2024,F84_historico,O241,2
2021-2024,F84_historico,F198,2
2021-2024,F84_historico,J202,2
2021-2024,F84_historico,F191,2
2021-2024,F84_historico,F145,2
2021-2024,F84_historico,O266,2
2021-2024,F84_historico,O335,2
2021-2024,F84_historico,D695,2
2021-2024,F84_historico,D761,2
2021-2024,F84_historico,D696,2
2021-2024,F84_historico,J458,2
2021-2024,F84_historico,T439,2
2021-2024,F84_historico,O343,2
2021-2024,F84_historico,J441,2
2021-2024,F84_historico,D728,2
2021-2024,F84_historico,Q283,2
2021-2024,F84_historico,I499,2
2021-2024,F84_historico,D734,2
2021-2024,F84_historico,H811,2
2021-2024,F84_historico,S611,2
2021-2024,F84_historico,P393,2
2021-2024,F84_historico,T783,2
2021-2024,F84_historico,S312,2
2021-2024,F84_historico,K500,2
2021-2024,F84_historico,P391,2
2021-2024,F84_historico,H611,2
2021-2024,F84_historico,S314,2
2021-2024,F84_historico,J153,2
2021-2024,F84_historico,F339,2
2021-2024,F84_historico,Z488,2
2021-2024,F84_historico,T812,2
2021-2024,F84_historico,S6280,2
2021-2024,F84_historico,F313,2
2021-2024,F84_historico,D374,2
2021-2024,F84_historico,H654,2
2021-2024,F84_historico,K381,2
2021-2024,F84_historico,N921,2
2021-2024,F84_historico,D383,2
2021-2024,F84_historico,K592,2
2021-2024,F84_historico,K509,2
2021-2024,F84_historico,I620,2
2021-2024,F84_historico,S913,2
2021-2024,F84_historico,T428,2
2021-2024,F84_historico,D290,2
2021-2024,F84_historico,S9220,2
2021-2024,F84_historico,K572,2
2021-2024,F84_historico,H46,2
2021-2024,F84_historico,S2720,2
2021-2024,F84_historico,E662,2
2021-2024,F84_historico,F332,2
2021-2024,F84_historico,H609,2
2021-2024,F84_historico,T796,2
2021-2024,F84_historico,F320,2
2021-2024,F84_historico,N830,2
2021-2024,F84_historico,J150,2
2021-2024,F84_historico,F130,2
2021-2024,F84_historico,S910,2
2021-2024,F84_historico,T505,2
2021-2024,F84_historico,N800,2
2021-2024,F84_historico,D24,2
2021-2024,F84_historico,K296,2
2021-2024,F84_historico,E668,2
2021-2024,F84_historico,K642,2
2021-2024,F84_historico,S198,2
2021-2024,F84_historico,E711,2
2021-2024,F84_historico,I850,2
2021-2024,F84_historico,S3270,2
2021-2024,F84_historico,N751,2
2021-2024,F84_historico,H271,2
2021-2024,F84_historico,N739,2
2021-2024,F84_historico,O688,2
2021-2024,F84_historico,Q505,2
2021-2024,F84_historico,P399,2
2021-2024,F84_historico,S3200,2
2021-2024,F84_historico,K638,2
2021-2024,F84_historico,S199,2
2021-2024,F84_historico,K259,2
2021-2024,F84_historico,D227,2
2021-2024,F84_historico,E538,2
2021-2024,F84_historico,S2200,2
2021-2024,F84_historico,K318,2
2021-2024,F84_historico,D410,2
2021-2024,F84_historico,K658,2
2021-2024,F84_historico,F308,2
2021-2024,F84_historico,S860,2
2021-2024,F84_historico,D236,2
2021-2024,F84_historico,O001,2
2021-2024,F84_historico,Q383,1
2021-2024,F84_historico,Z763,1
2021-2024,F84_historico,Z548,1
2021-2024,F84_historico,Q677,1
2021-2024,F84_historico,Q754,1
2021-2024,F84_historico,Q743,1
2021-2024,F84_historico,Q728,1
2021-2024,F84_historico,Q253,1
2021-2024,F84_historico,Q212,1
2021-2024,F84_historico,Q288,1
2021-2024,F84_historico,Z549,1
2021-2024,F84_historico,Z768,1
2021-2024,F84_historico,Q554,1
2021-2024,F84_historico,Q318,1
2021-2024,F84_historico,Q550,1
2021-2024,F84_historico,Q320,1
2021-2024,F84_historico,Q382,1
2021-2024,F84_historico,Q729,1
2021-2024,F84_historico,Q724,1
2021-2024,F84_historico,Q385,1
2021-2024,F84_historico,Q378,1
2021-2024,F84_historico,Z510,1
2021-2024,F84_historico,Q278,1
2021-2024,F84_historico,Q268,1
2021-2024,F84_historico,Q263,1
2021-2024,F84_historico,Q248,1
2021-2024,F84_historico,Q530,1
2021-2024,F84_historico,Q603,1
2021-2024,F84_historico,Q373,1
2021-2024,F84_historico,Q529,1
2021-2024,F84_historico,Q622,1
2021-2024,F84_historico,Q625,1
2021-2024,F84_historico,Q525,1
2021-2024,F84_historico,Z308,1
2021-2024,F84_historico,Q420,1
2021-2024,F84_historico,Q232,1
2021-2024,F84_historico,Q230,1
2021-2024,F84_historico,Q430,1
2021-2024,F84_historico,Q447,1
2021-2024,F84_historico,Q270,1
2021-2024,F84_historico,Q280,1
2021-2024,F84_historico,Q437,1
2021-2024,F84_historico,Q279,1
2021-2024,F84_historico,Q273,1
2021-2024,F84_historico,Q442,1
2021-2024,F84_historico,Q643,1
2021-2024,F84_historico,Q231,1
2021-2024,F84_historico,Q338,1
2021-2024,F84_historico,Q410,1
2021-2024,F84_historico,Q341,1
2021-2024,F84_historico,Q654,1
2021-2024,F84_historico,Z924,1
2021-2024,F84_historico,Q386,1
2021-2024,F84_historico,Q330,1
2021-2024,F84_historico,Q220,1
2021-2024,F84_historico,Q388,1
2021-2024,F84_historico,Z201,1
2021-2024,F84_historico,Q390,1
2021-2024,F84_historico,Q759,1
2021-2024,F84_historico,Q282,1
2021-2024,F84_historico,Z298,1
2021-2024,F84_historico,Q224,1
2021-2024,F84_historico,Q653,1
2021-2024,F84_historico,Q652,1
2021-2024,F84_historico,Q400,1
2021-2024,F84_historico,Q222,1
2021-2024,F84_historico,Q360,1
2021-2024,F84_historico,Q233,1
2021-2024,F84_historico,Z751,1
2021-2024,F84_historico,Z411,1
2021-2024,F84_historico,Q558,1
2021-2024,F84_historico,Q256,1
2021-2024,F84_historico,T371,1
2021-2024,F84_historico,Q761,1
2021-2024,F84_historico,S6250,1
2021-2024,F84_historico,S551,1
2021-2024,F84_historico,T474,1
