era,definition,index_role,code,patients
2021-2024,F84_historico,solo_secundario,D126,1
2021-2024,F84_historico,solo_secundario,E100,1
2021-2024,F84_historico,solo_secundario,E272,1
2021-2024,F84_historico,solo_secundario,E236,1
2021-2024,F84_historico,solo_secundario,E222,1
2021-2024,F84_historico,solo_secundario,E211,1
2021-2024,F84_historico,solo_secundario,E148,1
2021-2024,F84_historico,solo_secundario,E145,1
2021-2024,F84_historico,solo_secundario,E118,1
2021-2024,F84_historico,solo_secundario,E060,1
2021-2024,F84_historico,solo_secundario,E343,1
2021-2024,F84_historico,solo_secundario,E059,1
2021-2024,F84_historico,solo_secundario,E041,1
2021-2024,F84_historico,solo_secundario,E031,1
2021-2024,F84_historico,solo_secundario,D899,1
2021-2024,F84_historico,solo_secundario,D763,1
2021-2024,F84_historico,solo_secundario,D721,1
2021-2024,F84_historico,solo_secundario,D71,1
2021-2024,F84_historico,solo_secundario,E308,1
2021-2024,F84_historico,solo_secundario,E41,1
2021-2024,F84_historico,solo_secundario,D134,1
2021-2024,F84_historico,solo_secundario,E848,1
2021-2024,F84_historico,solo_secundario,F103,1
2021-2024,F84_historico,solo_secundario,F067,1
2021-2024,F84_historico,solo_secundario,F065,1
2021-2024,F84_historico,solo_secundario,F063,1
2021-2024,F84_historico,solo_secundario,F062,1
2021-2024,F84_historico,solo_secundario,F050,1
2021-2024,F84_historico,solo_secundario,E850,1
2021-2024,F84_historico,solo_secundario,E761,1
2021-2024,F84_historico,solo_secundario,E440,1
2021-2024,F84_historico,solo_secundario,E740,1
2021-2024,F84_historico,solo_secundario,E722,1
2021-2024,F84_historico,solo_secundario,E711,1
2021-2024,F84_historico,solo_secundario,E669,1
2021-2024,F84_historico,solo_secundario,E507,1
2021-2024,F84_historico,solo_secundario,E45,1
2021-2024,F84_historico,solo_secundario,E441,1
2021-2024,F84_historico,solo_secundario,D698,1
2021-2024,F84_historico,solo_secundario,D689,1
2021-2024,F84_historico,solo_secundario,D688,1
2021-2024,F84_historico,solo_secundario,D211,1
2021-2024,F84_historico,solo_secundario,D293,1
2021-2024,F84_historico,solo_secundario,D287,1
