series,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
05990022,2023.0,16,MUJER,287.0,268937.0,106.716442884393,94.72596306149106,119.80444568110705,156.91003442943529,139.20893850845894,176.3706212925025,86.49998305203778,0.0,2023,Ñuble
05990022,2023.0,16,TOTAL,899.0,519437.0,173.07199910672517,161.94198078682095,184.76547993200268,244.07555034181564,228.3131129851624,260.69654163437605,66.83604647851305,0.0,2023,Ñuble
05990022,2024.0,1,HOMBRE,114.0,204628.0,55.7108509099439,45.954582052287755,66.92574993941953,65.08206316669374,53.66227087236652,78.2386990659889,37.308822632764745,0.0,2024,Tarapacá
05990022,2024.0,1,MUJER,58.0,201659.0,28.76142398801938,21.83975507180426,37.180810052957995,34.50164792414752,26.17928041040417,44.66478993524413,20.626168945313506,0.0,2024,Tarapacá
05990022,2024.0,1,TOTAL,172.0,406287.0,42.33460583282261,36.24412451600862,49.155646365921015,50.08832230093218,42.86710887512161,58.19200705120114,14.650581498752214,0.0,2024,Tarapacá
05990022,2024.0,2,HOMBRE,240.0,361009.0,66.48033705530887,58.334924639934464,75.44482974909141,83.9799673982698,73.660251163826,95.41144451509821,29.5645540851408,0.0,2024,Antofagasta
05990022,2024.0,2,MUJER,81.0,357223.0,22.674911749803343,18.00715295323799,28.18284494003159,28.90068549796557,22.907638788490747,36.01975183906099,10.473319857510655,0.0,2024,Antofagasta
05990022,2024.0,2,TOTAL,321.0,718232.0,44.693079673420286,39.93708035620065,49.85960809353509,57.274031586559495,51.153778115822504,63.93686625551139,10.30709668113337,0.0,2024,Antofagasta
05990022,2024.0,3,HOMBRE,294.0,161331.0,182.234040574967,161.9964925954981,204.30072555318395,223.11070041647437,198.28375709218778,250.28381040856925,170.01835612228152,0.0,2024,Atacama
05990022,2024.0,3,MUJER,108.0,158661.0,68.0696579499688,55.838859775738015,82.18321470953722,83.3361757788753,68.30484675027947,100.81874759775148,64.8254391915724,0.0,2024,Atacama
05990022,2024.0,3,TOTAL,402.0,319992.0,125.62814070351759,113.64609118043104,138.52984588314646,154.64480876582132,139.85738317324538,170.62098093056073,59.80372226184075,0.0,2024,Atacama
05990022,2024.0,4,HOMBRE,416.0,430248.0,96.68842156151801,87.6191958466527,106.44144067481265,121.23851139663115,109.83370976034878,133.56115159549705,35.54300363090486,0.0,2024,Coquimbo
05990022,2024.0,4,MUJER,221.0,449019.0,49.21840723889189,42.942824660834866,56.15310720817118,65.21010434249413,56.849925261246696,74.51977010738607,19.460571270148918,0.0,2024,Coquimbo
05990022,2024.0,4,TOTAL,637.0,879267.0,72.44670845147151,66.92922658264214,78.29775345013303,93.71473126637154,86.55046704396594,101.3425864167426,13.893948557920716,0.0,2024,Coquimbo
05990022,2024.0,5,HOMBRE,916.0,990348.0,92.49273992576347,86.59920401752481,98.68178115085755,127.02213946609994,118.89524533967818,135.58000841564444,17.76137577576638,0.0,2024,Valparaíso
05990022,2024.0,5,MUJER,414.0,1035345.0,39.98667110963012,36.22715792155955,44.03035253355026,58.41686641471872,52.8988312606849,64.38154854518288,8.322219602763687,0.0,2024,Valparaíso
05990022,2024.0,5,TOTAL,1330.0,2025693.0,65.65654321755567,62.174947843603896,69.28233969850332,93.39978389794368,88.42515793025277,98.59299311012985,6.617918494129049,0.0,2024,Valparaíso
05990022,2024.0,6,HOMBRE,383.0,512497.0,74.73214477353038,67.43424954587489,82.60448315470725,100.45767871909973,90.61945342939305,111.11601955181801,26.504542203298076,0.0,2024,O'Higgins
05990022,2024.0,6,MUJER,139.0,513089.0,27.090816602967518,22.77452677792153,31.987191170529414,37.38345351033363,31.393531998533287,44.23514532206383,10.17365730390581,0.0,2024,O'Higgins
05990022,2024.0,6,TOTAL,522.0,1025586.0,50.89773066325008,46.62452715441376,55.457299659509374,69.6044008878494,63.73923847595096,75.88626490992408,9.350841231550675,0.0,2024,O'Higgins
05990022,2024.0,7,HOMBRE,420.0,574048.0,73.16461341211885,66.33383769804831,80.50785175276592,95.96764656328847,86.98892719583618,105.65688969797243,22.023586783385603,0.0,2024,Maule
05990022,2024.0,7,MUJER,163.0,597934.0,27.260533771285793,23.23618354016292,31.781619887233635,37.44118324467396,31.87582157314355,43.74297302028009,8.724260926262748,0.0,2024,Maule
05990022,2024.0,7,TOTAL,583.0,1171982.0,49.74479130225549,45.78825058728545,53.95173242706071,67.26517914510005,61.89710986452023,72.99253489707783,7.814361885222359,0.0,2024,Maule
05990022,2024.0,8,HOMBRE,1193.0,819922.0,145.5016452784533,137.361266895186,153.99846737069467,194.61479608988435,183.68045270859994,206.05701779161973,32.021763797035604,0.0,2024,Biobío
05990022,2024.0,8,MUJER,544.0,866303.0,62.79558076100395,57.6288636798128,68.30121614552226,88.97776945207399,81.60804100303811,96.86862833937184,14.752308027725569,0.0,2024,Biobío
05990022,2024.0,8,TOTAL,1737.0,1686225.0,103.01116399057065,98.2232602203045,107.97210153918599,142.83361075642205,136.16126427005483,149.76271906049723,11.865543600637066,0.0,2024,Biobío
05990022,2024.0,9,HOMBRE,540.0,503438.0,107.26246330233316,98.4051614760613,116.70299737672637,138.08893168386993,126.6513699258119,150.3229284709795,35.53236448465055,0.0,2024,La Araucanía
05990022,2024.0,9,MUJER,271.0,528726.0,51.25528156360762,45.33392726153089,57.73520449869217,68.1490969882973,60.217033314135016,76.8929692339164,17.403873905374198,0.0,2024,La Araucanía
05990022,2024.0,9,TOTAL,811.0,1032164.0,78.57278494502812,73.25746010275594,84.17183823621333,103.84127395689578,96.78469368241319,111.29880751029292,13.419073515176379,0.0,2024,La Araucanía
05990022,2024.0,10,HOMBRE,440.0,453413.0,97.04176986544276,88.18508531636945,106.54702382420903,132.47496642822438,120.3401291217445,145.54538488911479,40.185417363992975,0.0,2024,Los Lagos
05990022,2024.0,10,MUJER,213.0,458758.0,46.429708037788984,40.403409114813684,53.101393632567884,63.964781315804345,55.616905399617366,73.27283844359623,19.42837721642308,0.0,2024,Los Lagos
05990022,2024.0,10,TOTAL,653.0,912171.0,71.58745454525523,66.2013067158019,77.29508129491495,98.87145726782016,91.39948614808887,106.81531289827265,15.106064690842366,0.0,2024,Los Lagos
05990022,2024.0,11,HOMBRE,53.0,54651.0,96.97901227790891,72.64393502837545,126.85093580941657,121.23826792775131,90.62437954990371,159.77161903804065,281.11962277515664,0.0,2024,Aysén
05990022,2024.0,11,MUJER,39.0,53887.0,72.37367082969918,51.464754930570415,98.93719053915201,92.0253338514763,65.2827234526369,127.36307939535376,219.9565940828043,0.0,2024,Aysén
05990022,2024.0,11,TOTAL,92.0,108538.0,84.76294016842027,68.33089311233154,103.95422156449915,106.74702846979336,85.92733424887493,131.58902797448383,125.457623667615,0.0,2024,Aysén
05990022,2024.0,12,HOMBRE,56.0,93226.0,60.06907944135756,45.37553706329802,78.00469612295383,85.67358652147166,64.52432844720644,111.83368564326751,133.68207920200956,0.0,2024,Magallanes
05990022,2024.0,12,MUJER,15.0,90009.0,16.665000166650003,9.327274086795004,27.486383441084605,24.266718926767933,13.522486512777883,40.48598755288416,39.77684027819085,0.0,2024,Magallanes
05990022,2024.0,12,TOTAL,71.0,183235.0,38.748055775370425,30.26255303544575,48.87539995475788,55.7514404246887,43.44611737256348,70.59861683506878,44.51800889962949,0.0,2024,Magallanes
05990022,2024.0,13,HOMBRE,2200.0,4166844.0,52.7977529276354,50.614333732399274,55.05113240266792,72.69880501103118,69.68222125247532,75.81325862712043,2.4187772420930544,0.0,2024,Metropolitana
05990022,2024.0,13,MUJER,956.0,4253885.0,22.473574156330038,21.07137419983687,23.944554837672445,31.722019886723213,29.728993371164478,33.8152363292704,1.0675578940364603,0.0,2024,Metropolitana
05990022,2024.0,13,TOTAL,3156.0,8420729.0,37.47894036252681,36.182648458560415,38.80981010377218,52.517790040197944,50.693103019251005,54.391941244283046,0.8819490333276587,0.0,2024,Metropolitana
05990022,2024.0,14,HOMBRE,184.0,201540.0,91.29701299990076,78.58152251715077,105.48404648589066,125.68174357549064,108.06547767481784,145.45970897090626,86.99122828461263,0.0,2024,Los Ríos
05990022,2024.0,14,MUJER,98.0,211246.0,46.39141096162768,37.66278986316789,56.536270648028975,65.75282911522545,53.25377122106633,80.4598145325327,45.08326929813324,0.0,2024,Los Ríos
05990022,2024.0,14,TOTAL,282.0,412786.0,68.31627041614783,60.57466867117612,76.77304822115512,96.16571957463077,85.18086906828366,108.23383394539131,33.33827783750619,0.0,2024,Los Ríos
05990022,2024.0,15,HOMBRE,134.0,132125.0,101.41911069063387,84.97502586224195,120.11700486748165,127.30602738601836,106.57339035996772,151.05734279684827,122.06889002900505,0.0,2024,Arica y Parinacota
05990022,2024.0,15,MUJER,47.0,129654.0,36.2503277955173,26.635377363649216,48.20525116128077,46.92329197957661,34.45081127616412,62.61466127470441,47.06505719576068,0.0,2024,Arica y Parinacota
05990022,2024.0,15,TOTAL,181.0,261779.0,69.14229178047131,59.4359841725999,79.98174230118414,88.33334445285332,75.8934915126844,102.30773203066391,43.39516124285724,0.0,2024,Arica y Parinacota
05990022,2024.0,16,HOMBRE,581.0,251232.0,231.26034900012738,212.8356698116219,250.85315830965484,313.38361290420266,288.29125656324175,340.18272526283533,170.76598155149372,0.0,2024,Ñuble
05990022,2024.0,16,MUJER,312.0,270479.0,115.35091448874034,102.90514130505701,128.8870944128407,171.88185688055125,153.25016451801503,192.28363989131245,95.60224229744043,0.0,2024,Ñuble
05990022,2024.0,16,TOTAL,893.0,521711.0,171.16756211772417,160.1237120035722,182.77243955821353,244.68814982413303,228.82764626929497,261.4139849315944,67.67876206968067,0.0,2024,Ñuble
05990022,,1,HOMBRE,253.0,804225.0,31.458857906680343,27.70152013870605,35.583672347975714,36.04425260770974,31.732396544069722,40.789778573563545,5.152039536825734,0.0,2021-2024,Tarapacá
05990022,,1,MUJER,91.0,791512.0,11.496982989518795,9.256653531068523,14.115747444959482,13.499291690000824,10.861979701419466,16.59769370351705,2.013526157381183,0.0,2021-2024,Tarapacá
05990022,,1,TOTAL,344.0,1595737.0,21.55743709646389,19.339296162979604,23.96024018187917,24.99328973096203,22.416739147935836,27.790819845702284,1.8229765597614613,0.0,2021-2024,Tarapacá
05990022,,2,HOMBRE,641.0,1431051.0,44.79225408458539,41.39136284791633,48.39808495038933,55.09085861106603,50.899611529884595,59.55563690198752,4.7542725089871185,0.0,2021-2024,Antofagasta
05990022,,2,MUJER,209.0,1414706.0,14.773387544832637,12.838274478638331,16.91782953189796,18.684059508086566,16.2266551403485,21.41360612305963,1.6845560196371456,0.0,2021-2024,Antofagasta
05990022,,2,TOTAL,850.0,2845757.0,29.869029576313086,27.894535306231266,31.946405166254905,37.4016096097618,34.92278556837428,40.01210229640921,1.654405258815624,0.0,2021-2024,Antofagasta
05990022,,3,HOMBRE,822.0,642618.0,127.91425076795234,119.31813861186227,136.96604799150748,154.93285622220318,144.49064227679685,165.95275159592134,29.375946458282872,0.0,2021-2024,Atacama
05990022,,3,MUJER,297.0,631163.0,47.05599029093911,41.85598445884958,52.72349513283958,57.67269268923583,51.2703804728811,64.67914997632494,11.304717844544978,0.0,2021-2024,Atacama
05990022,,3,TOTAL,1119.0,1273781.0,87.84869612594315,82.77628415804526,93.15061972709081,107.29374862635966,101.07751104002907,113.80368681128006,10.358840311680916,0.0,2021-2024,Atacama
05990022,,4,HOMBRE,1153.0,1691475.0,68.16535863669283,64.28708121339298,72.21644642848942,83.61241026065724,78.84473709689117,88.60709402421362,6.09062451224819,0.0,2021-2024,Coquimbo
05990022,,4,MUJER,486.0,1763743.0,27.555034945567467,25.159368726513293,30.117305015773262,35.88782698808986,32.753483006605954,39.257490234954936,2.674844899403018,0.0,2021-2024,Coquimbo
05990022,,4,TOTAL,1639.0,3455218.0,47.435501898867166,45.16655878737035,49.788909339500606,60.14953256843892,57.26407711330393,63.150021005498445,2.22044883886741,0.0,2021-2024,Coquimbo
05990022,,5,HOMBRE,2116.0,3917369.0,54.01584583938863,51.738616285833075,56.367501464146414,72.90787373263676,69.82336377921634,76.09906229740697,2.5299882316206865,0.0,2021-2024,Valparaíso
05990022,,5,MUJER,884.0,4094084.0,21.592131475563278,20.19203659701728,23.06372235041135,31.161358584306495,29.130781779176793,33.30272057417436,1.1095214112627465,0.0,2021-2024,Valparaíso
05990022,,5,TOTAL,3000.0,8011453.0,37.44639081075555,36.11827493695168,38.8108565384078,52.45123645473112,50.5835322351505,54.37316137303663,0.9244304065864468,0.0,2021-2024,Valparaíso
05990022,,6,HOMBRE,716.0,2026408.0,35.33345703333188,32.79242978802893,38.0191111772213,46.39855938841023,43.052417086284066,49.946518886874244,3.0239575821920988,0.0,2021-2024,O'Higgins
05990022,,6,MUJER,261.0,2027390.0,12.873694750393362,11.359104091263982,14.534010010289116,17.484989101412793,15.41675239463703,19.7653800308848,1.1844828071635152,0.0,2021-2024,O'Higgins
05990022,,6,TOTAL,977.0,4053798.0,24.100855543369452,22.61311468658381,25.660763629256824,32.25508919068994,30.25696597607649,34.35594689384433,1.072530771866572,0.0,2021-2024,O'Higgins
05990022,,7,HOMBRE,1020.0,2270678.0,44.920503919974564,42.20573060267338,47.76408686663679,58.47447625879275,54.93198675188807,62.19324800225052,3.3687777171887663,0.0,2021-2024,Maule
05990022,,7,MUJER,308.0,2360000.0,13.05084745762712,11.633876919758828,14.592804187049502,18.01639229806773,16.049671168915086,20.166638357689596,1.0656903806118472,0.0,2021-2024,Maule
05990022,,7,TOTAL,1328.0,4630678.0,28.67830585499575,27.156440870140568,30.263252138004354,38.62202619389377,36.56615635882878,40.7673504823701,1.1302766703313076,0.0,2021-2024,Maule
05990022,,8,HOMBRE,2712.0,3267368.0,83.00258801579743,79.90779267449658,86.18653990533937,109.34097508075696,105.24718205205373,113.5597782254564,4.445451516912167,0.0,2021-2024,Biobío
05990022,,8,MUJER,1128.0,3447146.0,32.72272192706662,30.840742669131778,34.68950639759681,45.864771081187484,43.20979241210732,48.648228851424356,1.889586579327168,0.0,2021-2024,Biobío
05990022,,8,TOTAL,3840.0,6714514.0,57.18954491717494,55.394856338694154,59.027573700716204,78.21626556657279,75.74974054166876,80.74611718860709,1.6088987659713585,0.0,2021-2024,Biobío
05990022,,9,HOMBRE,1195.0,2003225.0,59.65380823422232,56.31911150317674,63.13439655685489,75.80901305889599,71.55684014430265,80.25727989108795,4.842397621210816,0.0,2021-2024,La Araucanía
05990022,,9,MUJER,510.0,2100717.0,24.277425279083285,22.215863073816802,26.478816858040894,31.821980316502483,29.097903250511113,34.745614732886224,2.018555109669992,0.0,2021-2024,La Araucanía
05990022,,9,TOTAL,1705.0,4103942.0,41.54542145088795,39.596591246766955,43.56535297478221,54.2295502612654,51.673420009263054,56.88457861786929,1.7417696639453781,0.0,2021-2024,La Araucanía
05990022,,10,HOMBRE,963.0,1799919.0,53.502407608342374,50.176177213196134,56.99118635298135,71.77078985260454,67.29270291975244,76.47888332899997,5.388300061818952,0.0,2021-2024,Los Lagos
05990022,,10,MUJER,427.0,1819494.0,23.468063098861553,21.29463784705543,25.803148331475718,31.662719884918385,28.71388156618183,34.84677074426132,2.3749862790924556,0.0,2021-2024,Los Lagos
05990022,,10,TOTAL,1390.0,3619413.0,38.40401744702801,36.41140038513736,40.47732411249299,52.09033227655593,49.37564487339918,54.92116606525874,1.9696183360873258,0.0,2021-2024,Los Lagos
05990022,,11,HOMBRE,228.0,218196.0,104.4932079414838,91.36896416652577,118.97337189727878,128.82677026064283,112.52698491374441,147.0070394497048,73.90618983393774,0.0,2021-2024,Aysén
05990022,,11,MUJER,103.0,214432.0,48.03387554096403,39.20680604798648,58.25504376540402,61.2910119882269,49.928569087481975,74.7040826889172,37.15230049077785,0.0,2021-2024,Aysén
05990022,,11,TOTAL,331.0,432628.0,76.50914873748347,68.48793277203114,85.21171978347755,95.75628668558075,85.64142125995659,106.83686006694164,28.13366067458371,0.0,2021-2024,Aysén
05990022,,12,HOMBRE,103.0,369536.0,27.872791825424315,22.750676076165345,33.80386632074578,38.3200385418359,31.22457487229972,46.628960058454425,14.485935791331508,0.0,2021-2024,Magallanes
05990022,,12,MUJER,26.0,357008.0,7.282749966387308,4.757334069711699,10.670916081187254,10.129643714141896,6.588771309817277,14.987700535888763,4.018376623624719,0.0,2021-2024,Magallanes
05990022,,12,TOTAL,129.0,726544.0,17.755290801382987,14.823717313994267,21.096946173477534,24.659842769122267,20.560057933970644,29.377068101914777,4.782725482462201,0.0,2021-2024,Magallanes
05990022,,13,HOMBRE,4576.0,16484107.0,27.760072171334485,26.961519272192927,28.576270930766817,37.66284787830084,36.57574638515069,38.77424566259455,0.3121112939623811,0.0,2021-2024,Metropolitana
05990022,,13,MUJER,1839.0,16857855.0,10.908861180737407,10.415921158829889,11.419105195157861,15.190702408003922,14.499007427362585,15.90728607947947,0.12743706143213251,0.0,2021-2024,Metropolitana
05990022,,13,TOTAL,6415.0,33341962.0,19.240019528544842,18.77204626235529,19.716710097528342,26.59785758701078,25.947933023824426,27.26007715224012,0.11130707688613015,0.0,2021-2024,Metropolitana
05990022,,14,HOMBRE,550.0,802510.0,68.53497152683455,62.92621014559281,74.50956418181595,95.21558978091515,87.38329677625515,103.58413943598104,16.657244277293742,0.0,2021-2024,Los Ríos
05990022,,14,MUJER,190.0,838858.0,22.64984061664787,19.543595814025437,26.10949734795749,32.69173123511316,28.16929081360198,37.76507892442652,5.727220551398289,0.0,2021-2024,Los Ríos
05990022,,14,TOTAL,740.0,1641368.0,45.08434427867486,41.89411490495663,48.4530917433066,64.42309620404417,59.83594814888566,69.2807949304533,5.680189351992091,0.0,2021-2024,Los Ríos
05990022,,15,HOMBRE,323.0,521456.0,61.9419471633273,55.37027820959521,69.07903000878953,76.82092959014862,68.64123873972014,85.74464271172154,18.40689920113601,0.0,2021-2024,Arica y Parinacota
05990022,,15,MUJER,108.0,513227.0,21.043320012392176,17.26224327807845,25.406440091869456,27.070624352368586,22.193951716471755,32.73868017011498,6.822452481475372,0.0,2021-2024,Arica y Parinacota
05990022,,15,TOTAL,431.0,1034683.0,41.65527026151971,37.814998831482214,45.77980037550149,52.62132334682242,47.75594852115305,57.866003560727485,6.4630012749449595,0.0,2021-2024,Arica y Parinacota
05990022,,16,HOMBRE,1617.0,1000315.0,161.64908053963,153.865275979616,169.7246521567113,215.16697373835748,204.75312277633734,225.99946934350515,28.928810026303065,0.0,2021-2024,Ñuble
05990022,,16,MUJER,763.0,1072401.0,71.14875871991913,66.18925860766748,76.38144000177115,104.42598874837847,97.11186184998357,112.17527558423171,14.43231577565807,0.0,2021-2024,Ñuble
05990022,,16,TOTAL,2380.0,2072716.0,114.82518589136187,110.25790934836525,119.5330670787114,161.4312205035378,154.97926376904917,168.09621785370535,11.056258142219153,0.0,2021-2024,Ñuble
