year,definition,sex,age_group,comuna_norm,persons
2019,autismo_F840,MUJER,0-4,PUERTO MONTT,1
2019,autismo_F840,MUJER,0-4,PUNTA ARENAS,1
2019,autismo_F840,MUJER,0-4,QUILPUE,1
2019,autismo_F840,MUJER,0-4,QUINTA NORMAL,1
2019,autismo_F840,MUJER,0-4,RECOLETA,1
2019,autismo_F840,MUJER,0-4,SAN ANTONIO,1
2019,autismo_F840,MUJER,0-4,SAN BERNARDO,1
2019,autismo_F840,MUJER,0-4,SAN FELIPE,1
2019,autismo_F840,MUJER,0-4,SANTA CRUZ,1
2019,autismo_F840,MUJER,0-4,SANTIAGO,4
2019,autismo_F840,MUJER,0-4,TALCAHUANO,1
2019,autismo_F840,MUJER,0-4,TEMUCO,1
2019,autismo_F840,MUJER,0-4,VALDIVIA,1
2019,autismo_F840,MUJER,0-4,VALLENAR,1
2019,autismo_F840,MUJER,0-4,VALPARAISO,2
2019,autismo_F840,MUJER,0-4,VILLA ALEMANA,1
2019,autismo_F840,MUJER,0-4,VINA DEL MAR,2
2019,autismo_F840,MUJER,10-14,ALTO HOSPICIO,1
2019,autismo_F840,MUJER,10-14,ANTOFAGASTA,3
2019,autismo_F840,MUJER,10-14,ARICA,1
2019,autismo_F840,MUJER,10-14,CALAMA,1
2019,autismo_F840,MUJER,10-14,CERRO NAVIA,1
2019,autismo_F840,MUJER,10-14,CHILLAN,6
2019,autismo_F840,MUJER,10-14,COLBUN,1
2019,autismo_F840,MUJER,10-14,CONCEPCION,1
2019,autismo_F840,MUJER,10-14,COQUIMBO,2
2019,autismo_F840,MUJER,10-14,CURANILAHUE,1
2019,autismo_F840,MUJER,10-14,CURICO,1
2019,autismo_F840,MUJER,10-14,EL MONTE,1
2019,autismo_F840,MUJER,10-14,EL TABO,1
2019,autismo_F840,MUJER,10-14,ESTACION CENTRAL,3
2019,autismo_F840,MUJER,10-14,FLORIDA,1
2019,autismo_F840,MUJER,10-14,GRANEROS,1
2019,autismo_F840,MUJER,10-14,LA CISTERNA,1
2019,autismo_F840,MUJER,10-14,LA GRANJA,1
2019,autismo_F840,MUJER,10-14,LA SERENA,1
2019,autismo_F840,MUJER,10-14,LAMPA,1
2019,autismo_F840,MUJER,10-14,LINARES,1
2019,autismo_F840,MUJER,10-14,LOS ANDES,1
2019,autismo_F840,MUJER,10-14,LOS ANGELES,2
2019,autismo_F840,MUJER,10-14,MACUL,1
2019,autismo_F840,MUJER,10-14,MAIPU,2
2019,autismo_F840,MUJER,10-14,MARIA PINTO,1
2019,autismo_F840,MUJER,10-14,MELIPILLA,2
2019,autismo_F840,MUJER,10-14,OSORNO,2
2019,autismo_F840,MUJER,10-14,PINTO,1
2019,autismo_F840,MUJER,10-14,PROVIDENCIA,1
2019,autismo_F840,MUJER,10-14,PUDAHUEL,1
2019,autismo_F840,MUJER,10-14,PUENTE ALTO,6
2019,autismo_F840,MUJER,10-14,PUERTO MONTT,4
2019,autismo_F840,MUJER,10-14,PUNTA ARENAS,1
2019,autismo_F840,MUJER,10-14,QUILICURA,1
2019,autismo_F840,MUJER,10-14,QUILLON,1
2019,autismo_F840,MUJER,10-14,QUILLOTA,2
2019,autismo_F840,MUJER,10-14,QUILPUE,1
2019,autismo_F840,MUJER,10-14,RANCAGUA,1
2019,autismo_F840,MUJER,10-14,SAN ANTONIO,1
2019,autismo_F840,MUJER,10-14,SAN FELIPE,1
2019,autismo_F840,MUJER,10-14,SANTA CRUZ,2
2019,autismo_F840,MUJER,10-14,SANTIAGO,1
2019,autismo_F840,MUJER,10-14,TALAGANTE,1
2019,autismo_F840,MUJER,10-14,TALCA,1
2019,autismo_F840,MUJER,10-14,TALCAHUANO,1
2019,autismo_F840,MUJER,10-14,TEMUCO,3
2019,autismo_F840,MUJER,10-14,VALDIVIA,1
2019,autismo_F840,MUJER,10-14,VALLENAR,1
2019,autismo_F840,MUJER,10-14,VALPARAISO,1
2019,autismo_F840,MUJER,10-14,VILLARRICA,1
2019,autismo_F840,MUJER,10-14,VINA DEL MAR,2
2019,autismo_F840,MUJER,15-19,ANGOL,1
2019,autismo_F840,MUJER,15-19,ANTOFAGASTA,1
2019,autismo_F840,MUJER,15-19,CHILLAN,3
2019,autismo_F840,MUJER,15-19,COQUIMBO,1
2019,autismo_F840,MUJER,15-19,LA CISTERNA,1
2019,autismo_F840,MUJER,15-19,LA PINTANA,1
2019,autismo_F840,MUJER,15-19,MAIPU,2
2019,autismo_F840,MUJER,15-19,OSORNO,1
2019,autismo_F840,MUJER,15-19,PENCO,1
2019,autismo_F840,MUJER,15-19,PICHILEMU,1
2019,autismo_F840,MUJER,15-19,PITRUFQUEN,1
2019,autismo_F840,MUJER,15-19,PUENTE ALTO,3
2019,autismo_F840,MUJER,15-19,RANCAGUA,1
2019,autismo_F840,MUJER,15-19,SAN BERNARDO,1
2019,autismo_F840,MUJER,15-19,SAN PEDRO DE LA PAZ,1
2019,autismo_F840,MUJER,15-19,TALAGANTE,1
2019,autismo_F840,MUJER,15-19,TALCAHUANO,1
2019,autismo_F840,MUJER,15-19,TEMUCO,1
2019,autismo_F840,MUJER,15-19,VALDIVIA,1
2019,autismo_F840,MUJER,15-19,VALLENAR,1
2019,autismo_F840,MUJER,15-19,VALPARAISO,1
2019,autismo_F840,MUJER,20-24,ANTOFAGASTA,2
2019,autismo_F840,MUJER,20-24,CALAMA,1
2019,autismo_F840,MUJER,20-24,CHILLAN,1
2019,autismo_F840,MUJER,20-24,CONCEPCION,1
2019,autismo_F840,MUJER,20-24,HUALPEN,1
2019,autismo_F840,MUJER,20-24,LA GRANJA,1
2019,autismo_F840,MUJER,20-24,LOS ANGELES,1
2019,autismo_F840,MUJER,20-24,MAIPU,1
2019,autismo_F840,MUJER,20-24,PENAFLOR,1
2019,autismo_F840,MUJER,25-29,CORONEL,1
2019,autismo_F840,MUJER,25-29,TALCA,1
2019,autismo_F840,MUJER,25-29,VALPARAISO,1
2019,autismo_F840,MUJER,30-34,HUALPEN,1
2019,autismo_F840,MUJER,30-34,PUNTA ARENAS,1
2019,autismo_F840,MUJER,30-34,TALCA,1
2019,autismo_F840,MUJER,30-34,VALDIVIA,2
2019,autismo_F840,MUJER,35-39,ISLA DE MAIPO,1
2019,autismo_F840,MUJER,40-44,QUINTERO,1
2019,autismo_F840,MUJER,5-9,ANTOFAGASTA,6
2019,autismo_F840,MUJER,5-9,ARICA,1
2019,autismo_F840,MUJER,5-9,CHIGUAYANTE,1
2019,autismo_F840,MUJER,5-9,CHILLAN,1
2019,autismo_F840,MUJER,5-9,CONCEPCION,1
2019,autismo_F840,MUJER,5-9,CONCHALI,1
2019,autismo_F840,MUJER,5-9,COQUIMBO,1
2019,autismo_F840,MUJER,5-9,EL BOSQUE,2
2019,autismo_F840,MUJER,5-9,FRUTILLAR,1
2019,autismo_F840,MUJER,5-9,HUALAIHUE,1
2019,autismo_F840,MUJER,5-9,HUALPEN,1
2019,autismo_F840,MUJER,5-9,HUALQUI,1
2019,autismo_F840,MUJER,5-9,IQUIQUE,2
2019,autismo_F840,MUJER,5-9,LA CISTERNA,1
2019,autismo_F840,MUJER,5-9,LA FLORIDA,2
2019,autismo_F840,MUJER,5-9,LA GRANJA,1
2019,autismo_F840,MUJER,5-9,LA PINTANA,1
2019,autismo_F840,MUJER,5-9,LA SERENA,3
2019,autismo_F840,MUJER,5-9,LAUTARO,1
2019,autismo_F840,MUJER,5-9,LO PRADO,1
2019,autismo_F840,MUJER,5-9,LONCOCHE,1
2019,autismo_F840,MUJER,5-9,LOS ANDES,1
2019,autismo_F840,MUJER,5-9,LOS ANGELES,2
2019,autismo_F840,MUJER,5-9,MAIPU,1
2019,autismo_F840,MUJER,5-9,MELIPILLA,1
2019,autismo_F840,MUJER,5-9,NUEVA IMPERIAL,1
2019,autismo_F840,MUJER,5-9,NUNOA,1
2019,autismo_F840,MUJER,5-9,OSORNO,2
2019,autismo_F840,MUJER,5-9,OVALLE,1
2019,autismo_F840,MUJER,5-9,PENALOLEN,2
2019,autismo_F840,MUJER,5-9,PUDAHUEL,1
2019,autismo_F840,MUJER,5-9,PUENTE ALTO,1
2019,autismo_F840,MUJER,5-9,PUERTO OCTAY,1
2019,autismo_F840,MUJER,5-9,QUILLOTA,1
2019,autismo_F840,MUJER,5-9,QUINTA NORMAL,1
2019,autismo_F840,MUJER,5-9,QUINTERO,1
2019,autismo_F840,MUJER,5-9,RANCAGUA,1
2019,autismo_F840,MUJER,5-9,RECOLETA,1
2019,autismo_F840,MUJER,5-9,RENCA,1
2019,autismo_F840,MUJER,5-9,SAN ANTONIO,1
2019,autismo_F840,MUJER,5-9,SAN FELIPE,1
2019,autismo_F840,MUJER,5-9,SAN JOAQUIN,2
2019,autismo_F840,MUJER,5-9,SAN PEDRO DE LA PAZ,2
2019,autismo_F840,MUJER,5-9,SANTA CRUZ,1
2019,autismo_F840,MUJER,5-9,TALAGANTE,1
2019,autismo_F840,MUJER,5-9,TALCAHUANO,3
2019,autismo_F840,MUJER,5-9,VALLENAR,1
2019,autismo_F840,MUJER,5-9,VALPARAISO,3
2019,autismo_F840,MUJER,5-9,VICUNA,1
2019,autismo_F840,MUJER,5-9,VILLARRICA,2
2019,autismo_F840,MUJER,5-9,VITACURA,1
2019,autismo_F840,MUJER,50-54,CERRILLOS,1
2019,autismo_F840,MUJER,55-59,CONSTITUCION,1
2019,autismo_F840,MUJER,55-59,RETIRO,1
2019,autismo_F840,MUJER,65-69,MAIPU,1
2019,autismo_F840,,10-14,SAN PEDRO DE LA PAZ,1
2020,autismo_F840,HOMBRE,0-4,ANCUD,1
2020,autismo_F840,HOMBRE,0-4,ANTOFAGASTA,7
2020,autismo_F840,HOMBRE,0-4,ARICA,5
2020,autismo_F840,HOMBRE,0-4,CALAMA,2
2020,autismo_F840,HOMBRE,0-4,CASABLANCA,1
2020,autismo_F840,HOMBRE,0-4,CERRO NAVIA,1
2020,autismo_F840,HOMBRE,0-4,CHILLAN,2
2020,autismo_F840,HOMBRE,0-4,CHILLAN VIEJO,1
2020,autismo_F840,HOMBRE,0-4,CHOLCHOL,1
2020,autismo_F840,HOMBRE,0-4,COELEMU,1
2020,autismo_F840,HOMBRE,0-4,COIHUECO,1
2020,autismo_F840,HOMBRE,0-4,COLBUN,1
2020,autismo_F840,HOMBRE,0-4,COLTAUCO,1
2020,autismo_F840,HOMBRE,0-4,CONCEPCION,2
2020,autismo_F840,HOMBRE,0-4,COPIAPO,2
2020,autismo_F840,HOMBRE,0-4,COQUIMBO,8
2020,autismo_F840,HOMBRE,0-4,CORONEL,1
2020,autismo_F840,HOMBRE,0-4,DALCAHUE,1
2020,autismo_F840,HOMBRE,0-4,EL BOSQUE,1
2020,autismo_F840,HOMBRE,0-4,EL MONTE,1
2020,autismo_F840,HOMBRE,0-4,GRANEROS,1
2020,autismo_F840,HOMBRE,0-4,HUALPEN,1
2020,autismo_F840,HOMBRE,0-4,HUALQUI,1
2020,autismo_F840,HOMBRE,0-4,IQUIQUE,1
2020,autismo_F840,HOMBRE,0-4,LA CISTERNA,1
2020,autismo_F840,HOMBRE,0-4,LA FLORIDA,2
2020,autismo_F840,HOMBRE,0-4,LA SERENA,2
2020,autismo_F840,HOMBRE,0-4,LA UNION,1
2020,autismo_F840,HOMBRE,0-4,LINARES,1
2020,autismo_F840,HOMBRE,0-4,LO PRADO,1
2020,autismo_F840,HOMBRE,0-4,LONCOCHE,1
2020,autismo_F840,HOMBRE,0-4,LOS ANGELES,2
2020,autismo_F840,HOMBRE,0-4,MACHALI,1
2020,autismo_F840,HOMBRE,0-4,MAIPU,3
2020,autismo_F840,HOMBRE,0-4,MALLOA,1
2020,autismo_F840,HOMBRE,0-4,MOLINA,1
2020,autismo_F840,HOMBRE,0-4,OSORNO,1
2020,autismo_F840,HOMBRE,0-4,OVALLE,1
2020,autismo_F840,HOMBRE,0-4,PADRE LAS CASAS,1
2020,autismo_F840,HOMBRE,0-4,PANGUIPULLI,1
2020,autismo_F840,HOMBRE,0-4,PEDRO AGUIRRE CERDA,1
2020,autismo_F840,HOMBRE,0-4,PENALOLEN,2
2020,autismo_F840,HOMBRE,0-4,PITRUFQUEN,1
2020,autismo_F840,HOMBRE,0-4,PUDAHUEL,3
2020,autismo_F840,HOMBRE,0-4,PUENTE ALTO,10
2020,autismo_F840,HOMBRE,0-4,PUERTO MONTT,4
2020,autismo_F840,HOMBRE,0-4,PUNTA ARENAS,3
2020,autismo_F840,HOMBRE,0-4,PURRANQUE,1
2020,autismo_F840,HOMBRE,0-4,QUILPUE,1
2020,autismo_F840,HOMBRE,0-4,QUINTA NORMAL,1
2020,autismo_F840,HOMBRE,0-4,RANCAGUA,1
2020,autismo_F840,HOMBRE,0-4,RECOLETA,1
2020,autismo_F840,HOMBRE,0-4,RENCA,2
2020,autismo_F840,HOMBRE,0-4,RETIRO,1
2020,autismo_F840,HOMBRE,0-4,RIO BUENO,1
2020,autismo_F840,HOMBRE,0-4,SAN ANTONIO,1
2020,autismo_F840,HOMBRE,0-4,SAN BERNARDO,3
2020,autismo_F840,HOMBRE,0-4,SAN JOAQUIN,1
2020,autismo_F840,HOMBRE,0-4,SAN MIGUEL,4
2020,autismo_F840,HOMBRE,0-4,SAN PEDRO DE LA PAZ,1
2020,autismo_F840,HOMBRE,0-4,SAN RAMON,1
2020,autismo_F840,HOMBRE,0-4,SANTIAGO,3
2020,autismo_F840,HOMBRE,0-4,TALCA,4
2020,autismo_F840,HOMBRE,0-4,TALCAHUANO,2
2020,autismo_F840,HOMBRE,0-4,TEMUCO,2
2020,autismo_F840,HOMBRE,0-4,TIERRA AMARILLA,1
2020,autismo_F840,HOMBRE,0-4,TOCOPILLA,1
2020,autismo_F840,HOMBRE,0-4,TOLTEN,1
2020,autismo_F840,HOMBRE,0-4,TOME,1
2020,autismo_F840,HOMBRE,0-4,VALDIVIA,1
2020,autismo_F840,HOMBRE,0-4,VALPARAISO,2
2020,autismo_F840,HOMBRE,0-4,VICTORIA,1
2020,autismo_F840,HOMBRE,0-4,VILCUN,1
2020,autismo_F840,HOMBRE,0-4,VILLARRICA,2
2020,autismo_F840,HOMBRE,0-4,VINA DEL MAR,1
2020,autismo_F840,HOMBRE,0-4,YUNGAY,1
2020,autismo_F840,HOMBRE,10-14,ANGOL,2
2020,autismo_F840,HOMBRE,10-14,ANTOFAGASTA,5
2020,autismo_F840,HOMBRE,10-14,ARAUCO,2
2020,autismo_F840,HOMBRE,10-14,ARICA,3
2020,autismo_F840,HOMBRE,10-14,CALERA,1
2020,autismo_F840,HOMBRE,10-14,CANETE,1
2020,autismo_F840,HOMBRE,10-14,CHILE CHICO,1
2020,autismo_F840,HOMBRE,10-14,CHILLAN,5
2020,autismo_F840,HOMBRE,10-14,COLINA,4
2020,autismo_F840,HOMBRE,10-14,CONCEPCION,4
2020,autismo_F840,HOMBRE,10-14,CONCHALI,2
2020,autismo_F840,HOMBRE,10-14,CONSTITUCION,1
2020,autismo_F840,HOMBRE,10-14,COPIAPO,1
2020,autismo_F840,HOMBRE,10-14,COQUIMBO,2
2020,autismo_F840,HOMBRE,10-14,CORONEL,3
2020,autismo_F840,HOMBRE,10-14,CURACAUTIN,1
2020,autismo_F840,HOMBRE,10-14,CURANILAHUE,2
2020,autismo_F840,HOMBRE,10-14,CURICO,1
2020,autismo_F840,HOMBRE,10-14,DONIHUE,1
2020,autismo_F840,HOMBRE,10-14,EL CARMEN,1
2020,autismo_F840,HOMBRE,10-14,EL MONTE,1
2020,autismo_F840,HOMBRE,10-14,FREIRE,1
2020,autismo_F840,HOMBRE,10-14,GORBEA,1
2020,autismo_F840,HOMBRE,10-14,GRANEROS,1
2020,autismo_F840,HOMBRE,10-14,HIJUELAS,1
2020,autismo_F840,HOMBRE,10-14,HUALAIHUE,1
2020,autismo_F840,HOMBRE,10-14,HUALANE,1
2020,autismo_F840,HOMBRE,10-14,HUALPEN,1
2020,autismo_F840,HOMBRE,10-14,HUECHURABA,1
2020,autismo_F840,HOMBRE,10-14,INDEPENDENCIA,1
2020,autismo_F840,HOMBRE,10-14,IQUIQUE,1
2020,autismo_F840,HOMBRE,10-14,ISLA DE MAIPO,1
2020,autismo_F840,HOMBRE,10-14,LA CISTERNA,2
2020,autismo_F840,HOMBRE,10-14,LA FLORIDA,6
2020,autismo_F840,HOMBRE,10-14,LA GRANJA,2
2020,autismo_F840,HOMBRE,10-14,LA PINTANA,1
2020,autismo_F840,HOMBRE,10-14,LA SERENA,4
2020,autismo_F840,HOMBRE,10-14,LAGO RANCO,1
2020,autismo_F840,HOMBRE,10-14,LAMPA,1
2020,autismo_F840,HOMBRE,10-14,LAS CONDES,2
2020,autismo_F840,HOMBRE,10-14,LAUTARO,1
2020,autismo_F840,HOMBRE,10-14,LINARES,1
2020,autismo_F840,HOMBRE,10-14,LO ESPEJO,1
2020,autismo_F840,HOMBRE,10-14,LO PRADO,1
2020,autismo_F840,HOMBRE,10-14,LOS ANGELES,6
2020,autismo_F840,HOMBRE,10-14,MAIPU,4
2020,autismo_F840,HOMBRE,10-14,MEJILLONES,1
2020,autismo_F840,HOMBRE,10-14,MELIPILLA,1
2020,autismo_F840,HOMBRE,10-14,NUNOA,1
2020,autismo_F840,HOMBRE,10-14,OSORNO,10
2020,autismo_F840,HOMBRE,10-14,OVALLE,2
2020,autismo_F840,HOMBRE,10-14,PAILLACO,1
2020,autismo_F840,HOMBRE,10-14,PAINE,1
2020,autismo_F840,HOMBRE,10-14,PEDRO AGUIRRE CERDA,3
2020,autismo_F840,HOMBRE,10-14,PENCO,2
2020,autismo_F840,HOMBRE,10-14,PICHILEMU,1
2020,autismo_F840,HOMBRE,10-14,PROVIDENCIA,1
2020,autismo_F840,HOMBRE,10-14,PUDAHUEL,3
2020,autismo_F840,HOMBRE,10-14,PUENTE ALTO,2
2020,autismo_F840,HOMBRE,10-14,PUERTO MONTT,2
2020,autismo_F840,HOMBRE,10-14,PUNTA ARENAS,9
2020,autismo_F840,HOMBRE,10-14,QUILICURA,1
2020,autismo_F840,HOMBRE,10-14,QUILLOTA,1
2020,autismo_F840,HOMBRE,10-14,QUILPUE,4
2020,autismo_F840,HOMBRE,10-14,QUINTA NORMAL,1
2020,autismo_F840,HOMBRE,10-14,RANCAGUA,3
2020,autismo_F840,HOMBRE,10-14,RECOLETA,2
2020,autismo_F840,HOMBRE,10-14,RENCA,1
2020,autismo_F840,HOMBRE,10-14,RETIRO,2
2020,autismo_F840,HOMBRE,10-14,SAN ANTONIO,2
2020,autismo_F840,HOMBRE,10-14,SAN BERNARDO,4
2020,autismo_F840,HOMBRE,10-14,SAN CARLOS,1
2020,autismo_F840,HOMBRE,10-14,SAN FERNANDO,1
2020,autismo_F840,HOMBRE,10-14,SAN JOAQUIN,1
2020,autismo_F840,HOMBRE,10-14,SAN PEDRO DE LA PAZ,5
2020,autismo_F840,HOMBRE,10-14,SANTIAGO,8
2020,autismo_F840,HOMBRE,10-14,TALCAHUANO,2
2020,autismo_F840,HOMBRE,10-14,TEMUCO,2
2020,autismo_F840,HOMBRE,10-14,VALDIVIA,2
2020,autismo_F840,HOMBRE,10-14,VALLENAR,1
2020,autismo_F840,HOMBRE,10-14,VALPARAISO,3
2020,autismo_F840,HOMBRE,10-14,VICTORIA,1
2020,autismo_F840,HOMBRE,10-14,VILLA ALEMANA,2
2020,autismo_F840,HOMBRE,10-14,VINA DEL MAR,10
2020,autismo_F840,HOMBRE,10-14,YERBAS BUENAS,1
2020,autismo_F840,HOMBRE,15-19,ANGOL,1
2020,autismo_F840,HOMBRE,15-19,ANTOFAGASTA,2
2020,autismo_F840,HOMBRE,15-19,BUIN,1
2020,autismo_F840,HOMBRE,15-19,BULNES,1
2020,autismo_F840,HOMBRE,15-19,CALERA,1
2020,autismo_F840,HOMBRE,15-19,CHIGUAYANTE,2
2020,autismo_F840,HOMBRE,15-19,CHILLAN,2
2020,autismo_F840,HOMBRE,15-19,COIHAIQUE,1
2020,autismo_F840,HOMBRE,15-19,CONCEPCION,2
2020,autismo_F840,HOMBRE,15-19,CORONEL,2
2020,autismo_F840,HOMBRE,15-19,CURACO DE VELEZ,1
2020,autismo_F840,HOMBRE,15-19,DONIHUE,1
2020,autismo_F840,HOMBRE,15-19,EL MONTE,1
2020,autismo_F840,HOMBRE,15-19,ESTACION CENTRAL,2
2020,autismo_F840,HOMBRE,15-19,HUALAIHUE,1
2020,autismo_F840,HOMBRE,15-19,INDEPENDENCIA,1
2020,autismo_F840,HOMBRE,15-19,LA PINTANA,1
2020,autismo_F840,HOMBRE,15-19,LA SERENA,1
2020,autismo_F840,HOMBRE,15-19,LAJA,1
2020,autismo_F840,HOMBRE,15-19,LAMPA,1
2020,autismo_F840,HOMBRE,15-19,LAS CABRAS,1
2020,autismo_F840,HOMBRE,15-19,LAUTARO,1
2020,autismo_F840,HOMBRE,15-19,LINARES,2
2020,autismo_F840,HOMBRE,15-19,MAFIL,1
2020,autismo_F840,HOMBRE,15-19,MAIPU,1
2020,autismo_F840,HOMBRE,15-19,MELIPILLA,2
2020,autismo_F840,HOMBRE,15-19,MOSTAZAL,1
2020,autismo_F840,HOMBRE,15-19,NOGALES,1
2020,autismo_F840,HOMBRE,15-19,OSORNO,1
2020,autismo_F840,HOMBRE,15-19,PADRE LAS CASAS,1
2020,autismo_F840,HOMBRE,15-19,PARRAL,1
2020,autismo_F840,HOMBRE,15-19,PEDRO AGUIRRE CERDA,1
2020,autismo_F840,HOMBRE,15-19,PENAFLOR,1
2020,autismo_F840,HOMBRE,15-19,PENALOLEN,1
2020,autismo_F840,HOMBRE,15-19,PITRUFQUEN,1
2020,autismo_F840,HOMBRE,15-19,PUENTE ALTO,4
2020,autismo_F840,HOMBRE,15-19,PUERTO MONTT,2
2020,autismo_F840,HOMBRE,15-19,PUNTA ARENAS,2
2020,autismo_F840,HOMBRE,15-19,QUILPUE,2
2020,autismo_F840,HOMBRE,15-19,RANCAGUA,2
2020,autismo_F840,HOMBRE,15-19,RENCA,1
2020,autismo_F840,HOMBRE,15-19,RIO BUENO,1
2020,autismo_F840,HOMBRE,15-19,SAN ANTONIO,1
2020,autismo_F840,HOMBRE,15-19,SAN BERNARDO,3
2020,autismo_F840,HOMBRE,15-19,SAN JOSE DE MAIPO,1
2020,autismo_F840,HOMBRE,15-19,SAN PEDRO DE LA PAZ,1
2020,autismo_F840,HOMBRE,15-19,TALCA,1
2020,autismo_F840,HOMBRE,15-19,TALCAHUANO,3
2020,autismo_F840,HOMBRE,15-19,TEMUCO,3
2020,autismo_F840,HOMBRE,15-19,TREGUACO,1
2020,autismo_F840,HOMBRE,15-19,VALPARAISO,1
2020,autismo_F840,HOMBRE,15-19,VILLA ALEMANA,1
2020,autismo_F840,HOMBRE,15-19,VINA DEL MAR,1
2020,autismo_F840,HOMBRE,20-24,ANTOFAGASTA,1
2020,autismo_F840,HOMBRE,20-24,ARICA,2
2020,autismo_F840,HOMBRE,20-24,CALBUCO,1
2020,autismo_F840,HOMBRE,20-24,CHILLAN,2
2020,autismo_F840,HOMBRE,20-24,COQUIMBO,1
2020,autismo_F840,HOMBRE,20-24,CORONEL,1
2020,autismo_F840,HOMBRE,20-24,FRUTILLAR,1
2020,autismo_F840,HOMBRE,20-24,IQUIQUE,1
2020,autismo_F840,HOMBRE,20-24,LA SERENA,1
2020,autismo_F840,HOMBRE,20-24,MAIPU,1
2020,autismo_F840,HOMBRE,20-24,MULCHEN,1
2020,autismo_F840,HOMBRE,20-24,NATALES,1
2020,autismo_F840,HOMBRE,20-24,PENAFLOR,1
2020,autismo_F840,HOMBRE,20-24,PENALOLEN,1
2020,autismo_F840,HOMBRE,20-24,PUERTO VARAS,1
2020,autismo_F840,HOMBRE,20-24,SANTA MARIA,1
2020,autismo_F840,HOMBRE,20-24,VALDIVIA,1
2020,autismo_F840,HOMBRE,20-24,VICTORIA,1
2020,autismo_F840,HOMBRE,20-24,VINA DEL MAR,1
2020,autismo_F840,HOMBRE,25-29,ANTOFAGASTA,1
2020,autismo_F840,HOMBRE,25-29,CHILLAN,1
2020,autismo_F840,HOMBRE,25-29,LO PRADO,1
2020,autismo_F840,HOMBRE,25-29,OVALLE,1
2020,autismo_F840,HOMBRE,25-29,PUDAHUEL,1
2020,autismo_F840,HOMBRE,25-29,PUNTA ARENAS,1
2020,autismo_F840,HOMBRE,25-29,SAN ANTONIO,1
2020,autismo_F840,HOMBRE,25-29,SAN BERNARDO,1
2020,autismo_F840,HOMBRE,25-29,SAN CARLOS,1
2020,autismo_F840,HOMBRE,25-29,TOME,1
2020,autismo_F840,HOMBRE,25-29,VALPARAISO,2
2020,autismo_F840,HOMBRE,25-29,VILLARRICA,1
2020,autismo_F840,HOMBRE,30-34,ANTOFAGASTA,2
2020,autismo_F840,HOMBRE,30-34,CAMINA,1
2020,autismo_F840,HOMBRE,30-34,CON CON,1
2020,autismo_F840,HOMBRE,30-34,CONCEPCION,1
2020,autismo_F840,HOMBRE,30-34,HUALPEN,1
2020,autismo_F840,HOMBRE,30-34,HUALQUI,1
2020,autismo_F840,HOMBRE,30-34,LA FLORIDA,1
2020,autismo_F840,HOMBRE,30-34,PAILLACO,1
2020,autismo_F840,HOMBRE,30-34,PUNTA ARENAS,1
2020,autismo_F840,HOMBRE,30-34,QUINTERO,1
2020,autismo_F840,HOMBRE,30-34,TALAGANTE,1
2020,autismo_F840,HOMBRE,30-34,TEMUCO,2
2020,autismo_F840,HOMBRE,35-39,ANGOL,1
2020,autismo_F840,HOMBRE,35-39,VALPARAISO,1
2020,autismo_F840,HOMBRE,35-39,VINA DEL MAR,1
2020,autismo_F840,HOMBRE,40-44,CALAMA,1
2020,autismo_F840,HOMBRE,40-44,CON CON,1
2020,autismo_F840,HOMBRE,40-44,CONCHALI,1
2020,autismo_F840,HOMBRE,45-49,LA FLORIDA,1
2020,autismo_F840,HOMBRE,45-49,PUENTE ALTO,1
2020,autismo_F840,HOMBRE,5-9,ALTO HOSPICIO,1
2020,autismo_F840,HOMBRE,5-9,ANCUD,1
2020,autismo_F840,HOMBRE,5-9,ANGOL,2
2020,autismo_F840,HOMBRE,5-9,ANTOFAGASTA,9
2020,autismo_F840,HOMBRE,5-9,ARICA,4
2020,autismo_F840,HOMBRE,5-9,BUIN,6
2020,autismo_F840,HOMBRE,5-9,CABILDO,1
2020,autismo_F840,HOMBRE,5-9,CALAMA,7
2020,autismo_F840,HOMBRE,5-9,CASABLANCA,1
2020,autismo_F840,HOMBRE,5-9,CHIGUAYANTE,1
2020,autismo_F840,HOMBRE,5-9,CHILLAN,5
2020,autismo_F840,HOMBRE,5-9,CHILLAN VIEJO,1
2020,autismo_F840,HOMBRE,5-9,COIHAIQUE,2
2020,autismo_F840,HOMBRE,5-9,COIHUECO,1
2020,autismo_F840,HOMBRE,5-9,CON CON,1
2020,autismo_F840,HOMBRE,5-9,CONCEPCION,6
2020,autismo_F840,HOMBRE,5-9,CONCHALI,1
2020,autismo_F840,HOMBRE,5-9,CONSTITUCION,1
2020,autismo_F840,HOMBRE,5-9,COPIAPO,2
2020,autismo_F840,HOMBRE,5-9,COQUIMBO,10
2020,autismo_F840,HOMBRE,5-9,CORONEL,2
2020,autismo_F840,HOMBRE,5-9,CORRAL,1
2020,autismo_F840,HOMBRE,5-9,CUNCO,1
2020,autismo_F840,HOMBRE,5-9,EL BOSQUE,2
2020,autismo_F840,HOMBRE,5-9,EL QUISCO,1
2020,autismo_F840,HOMBRE,5-9,ESTACION CENTRAL,1
2020,autismo_F840,HOMBRE,5-9,FRUTILLAR,2
2020,autismo_F840,HOMBRE,5-9,GORBEA,1
2020,autismo_F840,HOMBRE,5-9,GRANEROS,1
2020,autismo_F840,HOMBRE,5-9,HUALPEN,1
