year,code,IdRegion,IdComuna,Col01,Col02,Col03,total_known,rows,rows_total_known,reporting_establishments
2021,05990031,16,16301,3,3,0,3,1,1,1
2021,05990031,2,02101,9,8,1,9,9,9,5
2021,05990031,2,02201,11,5,6,11,8,8,5
2021,05990031,3,03101,3,3,0,3,3,3,1
2021,05990031,3,03202,1,1,0,1,1,1,1
2021,05990031,3,03301,1,1,0,1,1,1,1
2021,05990031,4,04101,9,5,4,9,6,6,4
2021,05990031,4,04102,24,14,10,24,10,10,5
2021,05990031,4,04201,2,2,0,2,2,2,2
2021,05990031,4,04301,12,10,2,12,9,9,2
2021,05990031,5,05101,3,2,1,3,2,2,2
2021,05990031,5,05105,1,1,0,1,1,1,1
2021,05990031,5,05109,7,3,4,7,7,7,4
2021,05990031,5,05301,5,4,1,5,5,5,2
2021,05990031,5,05401,15,8,7,15,6,6,1
2021,05990031,5,05501,57,37,20,57,3,3,2
2021,05990031,5,05502,1,0,1,1,3,3,2
2021,05990031,5,05605,0,0,0,0,1,1,1
2021,05990031,5,05606,4,3,1,4,3,3,1
2021,05990031,5,05701,1,1,0,1,2,2,2
2021,05990031,5,05801,18,15,3,18,5,5,3
2021,05990031,5,05802,1,1,0,1,2,2,2
2021,05990031,5,05804,1,0,1,1,1,1,1
2021,05990031,6,06101,4,2,2,4,2,2,2
2021,05990031,6,06105,1,0,1,1,1,1,1
2021,05990031,6,06107,0,0,0,0,2,2,1
2021,05990031,6,06112,0,0,0,0,1,1,1
2021,05990031,6,06113,1,1,0,1,1,1,1
2021,05990031,6,06115,1,1,0,1,1,1,1
2021,05990031,6,06117,2,2,0,2,2,2,2
2021,05990031,6,06201,0,0,0,0,1,1,1
2021,05990031,6,06301,3,2,1,3,6,6,1
2021,05990031,6,06303,1,0,1,1,1,1,1
2021,05990031,6,06305,3,0,3,3,1,1,1
2021,05990031,6,06310,1,1,0,1,1,1,1
2021,05990031,7,07101,3,3,0,3,3,3,1
2021,05990031,7,07102,2,2,0,2,1,1,1
2021,05990031,7,07109,2,2,0,2,2,2,1
2021,05990031,7,07202,1,0,1,1,1,1,1
2021,05990031,7,07301,5,4,1,5,6,6,3
2021,05990031,7,07304,1,0,1,1,1,1,1
2021,05990031,7,07401,9,7,2,9,2,2,1
2021,05990031,7,07406,5,5,0,5,5,5,1
2021,05990031,8,08101,3,2,1,3,2,2,2
2021,05990031,8,08102,6,6,0,6,7,7,5
2021,05990031,8,08103,2,1,1,2,2,2,2
2021,05990031,8,08105,5,5,0,5,1,1,1
2021,05990031,8,08106,6,5,1,6,5,5,3
2021,05990031,8,08108,1,1,0,1,1,1,1
2021,05990031,8,08110,2,1,1,2,4,4,3
2021,05990031,8,08111,4,4,0,4,4,4,2
2021,05990031,8,08112,0,0,0,0,1,1,1
2021,05990031,8,08201,2,1,1,2,2,2,2
2021,05990031,8,08202,5,2,3,5,4,4,2
2021,05990031,8,08203,2,2,0,2,2,2,2
2021,05990031,8,08301,3,1,2,3,7,7,3
2021,05990031,8,08304,4,3,1,4,3,3,2
2021,05990031,8,08309,0,0,0,0,1,1,1
2021,05990031,8,08310,0,0,0,0,2,2,1
2021,05990031,9,09101,1,0,1,1,2,2,2
2021,05990031,9,09102,1,0,1,1,1,1,1
2021,05990031,9,09112,1,1,0,1,3,3,1
2021,05990031,9,09120,0,0,0,0,2,2,1
2021,05990031,9,09205,1,1,0,1,1,1,1
2021,05990031,9,09206,2,2,0,2,3,2,1
2022,03500404,1,01101,272,288,,560,37,37,5
2022,03500404,1,01107,441,463,,902,55,53,5
2022,03500404,1,01401,28,28,,56,9,9,1
2022,03500404,1,01402,7,3,,3,7,1,2
2022,03500404,1,01403,1,2,,,3,0,1
2022,03500404,1,01405,31,26,,52,13,9,3
2022,03500404,10,10101,406,397,,776,78,64,12
2022,03500404,10,10102,12,10,,17,7,4,2
2022,03500404,10,10104,17,15,,28,9,7,2
2022,03500404,10,10105,74,88,,148,27,20,3
2022,03500404,10,10106,16,13,,25,8,5,1
2022,03500404,10,10107,23,30,,49,8,4,3
2022,03500404,10,10109,94,74,,168,16,16,2
2022,03500404,10,10201,182,151,,333,58,58,8
2022,03500404,10,10202,8,7,,13,5,4,2
2022,03500404,10,10204,3,,,,3,0,2
2022,03500404,10,10205,17,19,,35,18,17,7
2022,03500404,10,10207,16,5,,21,7,7,1
2022,03500404,10,10210,3,3,,6,5,5,4
2022,03500404,10,10301,248,243,,479,37,29,4
2022,03500404,10,10302,11,11,,18,8,4,4
2022,03500404,10,10303,69,69,,138,23,23,4
2022,03500404,10,10304,53,40,,87,12,11,1
2022,03500404,10,10305,41,34,,71,16,12,4
2022,03500404,10,10306,11,12,,21,11,9,3
2022,03500404,10,10307,6,3,,,8,0,2
2022,03500404,10,10401,3,1,,2,3,1,1
2022,03500404,10,10403,30,19,,37,17,8,4
2022,03500404,11,11101,174,156,,320,34,25,7
2022,03500404,11,11201,4,9,,7,8,2,3
2022,03500404,11,11202,6,6,,10,5,3,1
2022,03500404,11,11203,2,,,,1,0,1
2022,03500404,11,11301,9,6,,14,5,4,1
2022,03500404,11,11302,6,4,,5,6,2,1
2022,03500404,11,11303,2,2,,,4,0,1
2022,03500404,11,11401,3,3,,2,5,1,2
2022,03500404,11,11402,7,9,,7,11,2,4
2022,03500404,12,12101,111,116,,205,29,17,4
2022,03500404,12,12201,1,1,,,2,0,1
2022,03500404,12,12401,4,3,,7,1,1,1
2022,03500404,13,13101,290,301,,577,32,21,6
2022,03500404,13,13102,31,23,,54,12,12,1
2022,03500404,13,13103,199,188,,376,33,25,5
2022,03500404,13,13104,142,139,,274,32,30,3
2022,03500404,13,13105,300,268,,568,42,42,5
2022,03500404,13,13106,295,276,,568,33,30,3
2022,03500404,13,13107,56,49,,105,13,13,2
2022,03500404,13,13108,306,254,,560,25,25,3
2022,03500404,13,13109,183,162,,341,27,26,3
2022,03500404,13,13110,308,260,,567,37,36,5
2022,03500404,13,13111,5,4,,4,6,2,3
2022,03500404,13,13112,332,271,,599,56,54,7
2022,03500404,13,13113,2,3,,5,3,3,1
2022,03500404,13,13114,31,31,,58,16,12,2
2022,03500404,13,13115,13,9,,22,9,9,2
2022,03500404,13,13116,147,158,,299,27,26,3
2022,03500404,13,13117,380,354,,734,41,41,4
2022,03500404,13,13118,229,228,,457,36,36,3
2022,03500404,13,13119,281,298,,556,61,45,8
2022,03500404,13,13120,116,120,,227,30,22,3
2022,03500404,13,13121,350,317,,667,58,58,5
2022,03500404,13,13122,316,308,,624,35,35,4
2022,03500404,13,13123,38,40,,77,26,25,4
2022,03500404,13,13124,596,606,,1172,97,76,10
2022,03500404,13,13125,117,100,,217,8,8,1
2022,03500404,13,13126,145,107,,243,31,25,6
2022,03500404,13,13127,235,175,,410,38,38,4
2022,03500404,13,13128,321,299,,614,31,30,4
2022,03500404,13,13129,254,197,,450,83,82,9
2022,03500404,13,13130,149,118,,264,23,22,2
2022,03500404,13,13131,71,90,,149,26,21,4
2022,03500404,13,13132,8,7,,15,6,6,1
2022,03500404,13,13201,118,113,,231,24,24,2
2022,03500404,13,13202,76,47,,123,26,26,3
2022,03500404,13,13203,52,51,,87,23,13,4
2022,03500404,13,13401,762,756,,1500,128,117,11
2022,03500404,13,13402,159,140,,276,54,45,7
2022,03500404,13,13404,141,147,,281,23,16,7
2022,03500404,13,13501,10,12,,20,8,6,2
2022,03500404,13,13502,28,35,,61,17,15,2
2022,03500404,13,13503,47,61,,108,31,31,3
2022,03500404,13,13601,181,198,,368,29,23,3
2022,03500404,13,13602,14,18,,25,14,7,2
2022,03500404,13,13603,86,92,,176,32,30,4
2022,03500404,13,13604,31,25,,56,2,2,1
2022,03500404,13,13605,74,73,,131,13,8,2
2022,03500404,14,14101,367,367,,705,102,86,15
2022,03500404,14,14102,1,,,,1,0,1
2022,03500404,14,14103,1,,,,1,0,1
2022,03500404,14,14204,11,21,,32,10,10,1
2022,03500404,15,15101,489,513,,1002,118,118,12
2022,03500404,15,15201,4,2,,5,2,1,1
2022,03500404,16,16101,436,389,,810,76,68,8
2022,03500404,16,16102,43,41,,79,17,14,2
2022,03500404,16,16103,87,82,,156,27,21,4
2022,03500404,16,16104,39,22,,61,9,9,1
2022,03500404,16,16106,39,39,,78,12,12,1
2022,03500404,16,16107,45,35,,75,16,14,2
2022,03500404,16,16108,14,17,,27,10,7,3
2022,03500404,16,16109,26,43,,50,19,11,2
2022,03500404,16,16201,51,41,,91,12,11,1
2022,03500404,16,16202,1,2,,2,2,1,2
2022,03500404,16,16203,41,27,,61,12,10,1
2022,03500404,16,16204,9,0,,3,5,1,2
2022,03500404,16,16205,6,8,,8,8,2,1
2022,03500404,16,16206,8,11,,14,7,4,1
2022,03500404,16,16207,24,14,,28,11,6,1
2022,03500404,16,16301,201,162,,347,37,29,4
2022,03500404,16,16302,99,89,,173,22,17,2
2022,03500404,16,16303,18,32,,39,17,9,3
2022,03500404,16,16305,42,65,,90,18,14,2
2022,03500404,2,02101,582,531,,1097,66,65,9
2022,03500404,2,02102,59,52,,111,8,8,1
2022,03500404,2,02201,7,8,,15,3,3,2
2022,03500404,2,02203,2,1,,2,2,1,1
2022,03500404,3,03101,389,359,,741,77,74,8
2022,03500404,3,03102,11,9,,20,9,9,2
2022,03500404,3,03103,57,56,,108,18,15,2
2022,03500404,3,03201,31,43,,67,14,9,2
2022,03500404,3,03202,42,37,,66,22,14,2
2022,03500404,3,03301,184,154,,337,50,49,6
2022,03500404,3,03302,1,1,,,2,0,1
2022,03500404,3,03303,39,22,,52,12,9,1
2022,03500404,3,03304,24,14,,27,14,7,2
2022,03500404,4,04101,329,332,,655,49,47,7
2022,03500404,4,04102,490,490,,963,83,73,10
2022,03500404,4,04103,8,9,,17,4,4,1
2022,03500404,4,04201,2,1,,,3,0,1
2022,03500404,4,04301,12,17,,28,7,6,3
2022,03500404,4,04302,13,13,,26,4,4,1
2022,03500404,4,04303,4,,,,2,0,2
2022,03500404,4,04305,2,5,,,6,0,4
2022,03500404,5,05101,132,122,,246,56,49,13
2022,03500404,5,05102,3,4,,,7,0,4
2022,03500404,5,05103,94,96,,190,12,12,1
2022,03500404,5,05104,2,1,,,2,0,1
2022,03500404,5,05105,49,33,,77,20,16,2
2022,03500404,5,05109,210,180,,382,48,43,7
2022,03500404,5,05301,186,179,,357,35,29,4
2022,03500404,5,05302,70,57,,127,18,18,2
2022,03500404,5,05303,22,24,,45,9,8,1
2022,03500404,5,05304,17,18,,30,10,8,2
2022,03500404,5,05401,151,133,,242,67,32,10
2022,03500404,5,05402,6,5,,7,6,2,4
2022,03500404,5,05403,27,17,,35,15,8,2
2022,03500404,5,05404,27,36,,39,31,14,4
2022,03500404,5,05405,31,28,,52,16,11,2
2022,03500404,5,05501,260,260,,485,59,40,8
2022,03500404,5,05502,167,152,,316,39,36,6
2022,03500404,5,05503,76,75,,135,20,14,3
2022,03500404,5,05504,72,85,,153,12,8,1
2022,03500404,5,05506,53,58,,96,30,19,3
2022,03500404,5,05601,84,66,,145,19,15,5
2022,03500404,5,05603,9,4,,8,4,2,2
2022,03500404,5,05604,3,3,,4,5,3,2
2022,03500404,5,05605,6,8,,11,4,3,1
2022,03500404,5,05701,2,2,,2,3,1,1
2022,03500404,5,05702,54,66,,120,20,20,2
2022,03500404,5,05703,83,108,,191,12,12,1
2022,03500404,5,05704,28,22,,49,12,11,1
2022,03500404,5,05705,62,59,,109,23,14,4
2022,03500404,5,05706,52,28,,61,21,9,3
2022,03500404,5,05801,404,377,,779,69,68,6
2022,03500404,5,05802,99,107,,206,12,12,1
2022,03500404,5,05803,5,3,,5,4,3,1
2022,03500404,5,05804,311,299,,610,46,46,4
2022,03500404,6,06101,709,703,,1396,84,74,10
2022,03500404,6,06102,67,55,,122,21,21,2
2022,03500404,6,06103,1,1,,,2,0,1
2022,03500404,6,06105,36,41,,77,10,10,2
2022,03500404,6,06106,54,46,,100,11,11,1
2022,03500404,6,06109,24,27,,40,11,8,2
2022,03500404,6,06110,85,85,,166,24,22,2
2022,03500404,6,06111,26,24,,42,13,8,3
2022,03500404,6,06112,11,5,,15,3,2,2
2022,03500404,6,06113,13,14,,26,6,5,2
2022,03500404,6,06115,125,86,,201,15,13,3
2022,03500404,6,06116,1,,,,1,0,1
2022,03500404,6,06117,148,134,,264,30,17,5
2022,03500404,6,06202,4,1,,4,2,1,1
2022,03500404,6,06204,4,3,,7,2,2,1
2022,03500404,6,06205,0,3,,3,1,1,1
2022,03500404,6,06301,153,127,,260,27,14,6
2022,03500404,6,06302,23,21,,44,6,6,1
2022,03500404,6,06303,3,2,,3,3,1,2
2022,03500404,6,06304,20,17,,27,12,7,3
2022,03500404,6,06305,32,28,,56,11,9,2
2022,03500404,6,06306,19,9,,21,10,5,2
2022,03500404,6,06307,9,3,,7,2,1,1
2022,03500404,6,06309,17,8,,17,11,6,1
2022,03500404,6,06310,6,5,,10,7,6,1
2022,03500404,7,07101,875,801,,1666,128,124,12
2022,03500404,7,07102,217,235,,433,65,50,6
2022,03500404,7,07103,23,28,,49,24,23,5
2022,03500404,7,07104,25,23,,44,12,9,1
2022,03500404,7,07105,136,127,,260,52,50,6
2022,03500404,7,07106,64,48,,112,33,33,4
2022,03500404,7,07107,39,37,,76,27,27,6
2022,03500404,7,07108,65,65,,130,44,44,6
2022,03500404,7,07109,210,223,,418,128,116,19
2022,03500404,7,07110,41,49,,82,15,10,2
2022,03500404,7,07201,172,177,,349,50,50,8
2022,03500404,7,07202,35,31,,59,12,10,1
2022,03500404,7,07203,32,42,,74,31,31,3
2022,03500404,7,07301,475,404,,872,58,52,7
2022,03500404,7,07302,50,49,,99,24,24,4
2022,03500404,7,07303,16,20,,30,21,17,5
2022,03500404,7,07304,195,169,,364,45,45,6
2022,03500404,7,07305,25,18,,38,10,5,2
2022,03500404,7,07306,77,76,,153,23,23,3
2022,03500404,7,07307,86,64,,130,36,25,4
2022,03500404,7,07308,127,103,,228,56,55,7
2022,03500404,7,07401,271,265,,533,46,44,5
2022,03500404,7,07402,107,105,,193,40,27,6
2022,03500404,7,07403,109,82,,140,60,30,10
2022,03500404,7,07404,151,158,,309,58,58,9
2022,03500404,7,07405,53,51,,104,32,32,7
2022,03500404,7,07406,162,145,,307,16,16,2
2022,03500404,7,07407,75,66,,137,36,33,7
2022,03500404,7,07408,3,1,,2,3,1,1
2022,03500404,8,08101,63,58,,118,18,16,3
2022,03500404,8,08102,140,130,,266,25,23,3
2022,03500404,8,08103,105,67,,172,19,19,2
2022,03500404,8,08104,3,6,,8,4,3,1
2022,03500404,8,08105,42,36,,67,20,13,4
2022,03500404,8,08106,101,82,,181,18,16,3
2022,03500404,8,08107,11,14,,21,5,3,4
2022,03500404,8,08108,21,12,,31,10,8,4
2022,03500404,8,08109,1,4,,2,4,1,2
2022,03500404,8,08111,165,152,,298,62,49,9
2022,03500404,8,08112,53,49,,69,35,13,4
2022,03500404,8,08201,45,45,,90,12,12,1
2022,03500404,8,08202,113,92,,188,39,29,5
2022,03500404,8,08203,94,90,,184,12,12,1
2022,03500404,8,08204,23,12,,26,15,8,2
2022,03500404,8,08205,133,110,,237,27,23,3
2022,03500404,8,08206,101,115,,188,48,30,5
2022,03500404,8,08301,282,305,,547,77,50,12
2022,03500404,8,08302,7,18,,18,8,5,1
2022,03500404,8,08304,22,16,,8,21,3,4
2022,03500404,8,08305,5,4,,,7,0,5
2022,03500404,8,08306,58,70,,115,29,20,3
2022,03500404,8,08307,1,,,,1,0,1
2022,03500404,8,08308,10,10,,15,8,5,2
2022,03500404,8,08309,1,3,,,2,0,1
2022,03500404,8,08311,2,4,,5,3,2,2
2022,03500404,8,08312,20,39,,47,19,11,3
2022,03500404,8,08313,2,3,,2,4,1,1
2022,03500404,8,08314,1,,,,1,0,1
2022,03500404,9,09101,681,644,,1323,126,124,11
2022,03500404,9,09105,4,3,,7,5,5,2
2022,03500404,9,09107,1,1,,,2,0,2
2022,03500404,9,09109,18,8,,17,8,4,1
2022,03500404,9,09111,26,26,,52,3,3,1
2022,03500404,9,09112,307,288,,591,47,45,4
2022,03500404,9,09114,1,,,,1,0,1
2022,03500404,9,09115,40,39,,65,15,9,2
2022,03500404,9,09116,2,0,,2,1,1,1
2022,03500404,9,09117,1,,,,1,0,1
2022,03500404,9,09120,3,0,,1,3,1,2
2022,03500404,9,09201,1,1,,2,2,2,2
2022,03500404,9,09202,1,5,,2,3,1,1
2022,03500404,9,09204,35,21,,45,19,10,4
2022,03500404,9,09206,24,22,,39,10,6,1
2022,03500404,9,09208,,1,,,1,0,1
2022,03500404,9,09210,,1,,,1,0,1
2022,03500404,9,09211,6,3,,2,6,1,1
2022,03500405,1,01101,88,63,,151,38,38,5
2022,03500405,1,01107,64,46,,107,36,33,5
2022,03500405,1,01401,3,5,,7,6,5,1
2022,03500405,1,01403,,1,,,1,0,1
2022,03500405,10,10101,75,43,,99,48,32,10
2022,03500405,10,10102,3,2,,,4,0,3
2022,03500405,10,10104,5,6,,10,4,3,1
2022,03500405,10,10105,18,16,,22,14,6,2
2022,03500405,10,10106,4,3,,4,6,3,1
2022,03500405,10,10107,2,3,,2,3,1,1
2022,03500405,10,10109,30,21,,51,13,13,2
2022,03500405,10,10201,33,18,,51,22,22,5
2022,03500405,10,10202,4,2,,6,4,4,1
2022,03500405,10,10204,1,,,,1,0,1
2022,03500405,10,10205,2,3,,5,4,4,2
2022,03500405,10,10210,0,1,,1,1,1,1
2022,03500405,10,10301,58,34,,86,30,24,5
2022,03500405,10,10302,3,1,,3,2,1,1
2022,03500405,10,10303,12,5,,17,7,7,2
2022,03500405,10,10304,6,3,,8,5,4,1
2022,03500405,10,10305,3,3,,2,4,1,1
2022,03500405,10,10306,4,4,,6,7,5,3
2022,03500405,10,10307,3,1,,2,3,1,2
2022,03500405,10,10401,2,1,,,3,0,1
2022,03500405,10,10403,7,2,,,7,0,3
2022,03500405,11,11101,38,20,,41,22,13,4
2022,03500405,11,11202,1,1,,,2,0,1
2022,03500405,11,11301,3,0,,2,3,2,1
2022,03500405,11,11402,2,,,,2,0,2
2022,03500405,12,12101,27,20,,42,17,13,3
2022,03500405,12,12201,1,1,,,2,0,1
2022,03500405,13,13101,106,76,,168,29,17,6
2022,03500405,13,13102,6,3,,9,5,5,1
2022,03500405,13,13103,45,24,,57,22,15,5
2022,03500405,13,13104,14,21,,33,16,14,3
2022,03500405,13,13105,57,35,,92,35,35,4
2022,03500405,13,13106,41,19,,52,14,9,2
2022,03500405,13,13107,16,6,,18,9,8,1
2022,03500405,13,13108,43,18,,57,23,22,3
2022,03500405,13,13109,48,36,,80,24,22,3
2022,03500405,13,13110,99,67,,154,35,28,5
2022,03500405,13,13111,8,5,,10,7,5,3
2022,03500405,13,13112,74,44,,105,41,33,7
2022,03500405,13,13113,1,2,,3,2,2,1
2022,03500405,13,13114,7,6,,6,9,3,2
2022,03500405,13,13115,6,0,,6,5,5,1
2022,03500405,13,13116,11,2,,6,11,6,3
2022,03500405,13,13117,99,86,,171,38,28,4
2022,03500405,13,13118,43,19,,51,25,17,3
2022,03500405,13,13119,54,30,,56,36,16,7
2022,03500405,13,13120,11,0,,2,9,1,3
2022,03500405,13,13121,97,56,,152,43,42,5
2022,03500405,13,13122,36,12,,40,14,10,3
2022,03500405,13,13123,7,11,,15,14,12,4
2022,03500405,13,13124,117,66,,153,58,36,10
2022,03500405,13,13125,19,8,,19,7,4,1
2022,03500405,13,13126,52,23,,61,25,16,6
2022,03500405,13,13127,61,37,,93,34,31,4
2022,03500405,13,13128,87,51,,120,25,17,4
2022,03500405,13,13129,77,31,,105,57,56,9
2022,03500405,13,13130,11,6,,11,12,6,2
2022,03500405,13,13131,11,7,,18,8,8,2
2022,03500405,13,13132,1,0,,1,1,1,1
2022,03500405,13,13201,32,24,,56,20,20,2
2022,03500405,13,13202,18,5,,23,16,16,3
2022,03500405,13,13203,14,5,,6,12,3,2
2022,03500405,13,13401,62,50,,86,52,33,8
2022,03500405,13,13402,49,25,,56,29,18,6
2022,03500405,13,13403,1,1,,,2,0,2
2022,03500405,13,13404,30,20,,45,14,10,2
2022,03500405,13,13501,2,1,,1,3,1,2
2022,03500405,13,13502,2,2,,4,4,4,2
2022,03500405,13,13503,9,2,,11,9,9,3
2022,03500405,13,13504,2,1,,,3,0,2
2022,03500405,13,13601,41,26,,60,15,10,2
2022,03500405,13,13602,7,6,,11,7,5,2
2022,03500405,13,13603,24,8,,29,18,16,4
2022,03500405,13,13604,12,7,,19,2,2,1
2022,03500405,13,13605,20,9,,24,7,4,2
2022,03500405,14,14101,84,82,,141,63,49,11
2022,03500405,14,14102,2,,,,1,0,1
2022,03500405,14,14204,2,2,,4,2,2,1
2022,03500405,15,15101,60,18,,78,52,52,10
2022,03500405,16,16101,65,34,,73,42,25,7
2022,03500405,16,16102,11,7,,2,13,1,2
2022,03500405,16,16103,12,9,,9,12,2,2
2022,03500405,16,16104,9,5,,5,7,2,1
2022,03500405,16,16106,10,7,,17,9,9,1
2022,03500405,16,16107,11,7,,16,10,8,2
2022,03500405,16,16108,5,4,,,8,0,3
2022,03500405,16,16109,8,12,,8,10,4,2
2022,03500405,16,16201,12,10,,16,10,5,1
2022,03500405,16,16203,14,9,,21,8,6,1
2022,03500405,16,16204,2,0,,2,1,1,1
2022,03500405,16,16206,2,1,,,2,0,1
2022,03500405,16,16207,3,2,,2,4,1,1
2022,03500405,16,16301,33,15,,26,25,8,4
2022,03500405,16,16302,27,19,,33,17,8,2
2022,03500405,16,16303,4,1,,,5,0,2
2022,03500405,16,16305,9,15,,10,14,4,2
2022,03500405,2,02101,113,60,,158,54,46,9
2022,03500405,2,02102,18,4,,19,7,6,1
2022,03500405,2,02201,2,0,,2,2,2,1
2022,03500405,3,03101,55,32,,83,39,35,8
2022,03500405,3,03102,1,0,,1,1,1,1
2022,03500405,3,03103,15,9,,18,10,5,2
2022,03500405,3,03201,2,7,,4,5,1,1
2022,03500405,3,03202,12,5,,7,12,3,2
2022,03500405,3,03301,37,7,,43,27,26,4
2022,03500405,3,03302,1,,,,1,0,1
2022,03500405,3,03303,5,1,,2,5,1,1
2022,03500405,3,03304,11,1,,,9,0,2
2022,03500405,4,04101,69,36,,98,33,26,7
2022,03500405,4,04102,137,66,,172,56,39,8
2022,03500405,4,04103,6,1,,2,5,1,1
2022,03500405,4,04201,1,1,,,2,0,2
2022,03500405,4,04204,1,1,,,2,0,2
2022,03500405,4,04301,2,3,,5,4,4,2
2022,03500405,4,04303,3,10,,12,4,3,1
2022,03500405,4,04304,1,1,,,2,0,1
2022,03500405,4,04305,1,1,,,2,0,2
2022,03500405,5,05101,54,34,,71,53,39,12
2022,03500405,5,05102,1,,,,1,0,1
2022,03500405,5,05103,17,10,,25,9,8,1
2022,03500405,5,05104,1,,,,1,0,1
2022,03500405,5,05105,6,0,,4,5,3,2
2022,03500405,5,05107,1,,,,1,0,1
2022,03500405,5,05109,53,23,,55,34,21,7
2022,03500405,5,05301,31,20,,46,18,13,3
2022,03500405,5,05302,10,2,,12,8,8,2
2022,03500405,5,05303,7,3,,9,6,5,1
2022,03500405,5,05304,0,1,,1,1,1,1
2022,03500405,5,05401,30,15,,38,24,17,9
2022,03500405,5,05402,1,3,,2,2,1,1
2022,03500405,5,05403,1,,,,1,0,1
2022,03500405,5,05404,6,11,,8,14,5,3
2022,03500405,5,05405,5,1,,1,5,1,2
2022,03500405,5,05501,30,16,,20,24,8,5
2022,03500405,5,05502,21,11,,29,16,13,4
2022,03500405,5,05503,20,9,,20,12,6,3
2022,03500405,5,05504,12,16,,23,10,5,1
2022,03500405,5,05506,5,4,,4,7,2,2
2022,03500405,5,05601,17,6,,16,12,6,4
2022,03500405,5,05603,5,1,,2,4,1,1
2022,03500405,5,05604,4,0,,1,3,1,2
2022,03500405,5,05701,10,7,,7,9,2,1
2022,03500405,5,05702,5,1,,6,5,5,1
2022,03500405,5,05703,22,18,,31,11,7,1
2022,03500405,5,05704,7,4,,10,7,6,1
2022,03500405,5,05705,5,5,,6,6,2,3
2022,03500405,5,05706,5,1,,2,5,1,3
2022,03500405,5,05801,101,60,,144,58,47,6
2022,03500405,5,05802,40,23,,61,17,15,2
2022,03500405,5,05803,4,3,,6,4,3,1
2022,03500405,5,05804,121,67,,168,44,35,4
2022,03500405,6,06101,122,57,,159,58,46,9
2022,03500405,6,06102,9,8,,16,9,8,2
2022,03500405,6,06105,8,4,,4,10,3,2
2022,03500405,6,06106,0,1,,1,1,1,1
2022,03500405,6,06108,2,,,,2,0,1
2022,03500405,6,06109,2,4,,4,5,3,2
2022,03500405,6,06110,5,6,,9,6,4,2
2022,03500405,6,06111,6,2,,2,6,1,2
2022,03500405,6,06112,1,,,,1,0,1
2022,03500405,6,06113,3,2,,2,4,2,3
2022,03500405,6,06115,22,10,,17,19,9,4
2022,03500405,6,06117,4,3,,3,6,2,3
2022,03500405,6,06202,1,,,,1,0,1
2022,03500405,6,06204,2,0,,2,1,1,1
2022,03500405,6,06301,40,18,,51,17,12,3
2022,03500405,6,06302,8,2,,9,6,5,1
2022,03500405,6,06303,1,0,,1,1,1,1
2022,03500405,6,06304,3,1,,1,4,1,1
2022,03500405,6,06307,1,,,,1,0,1
2022,03500405,6,06309,7,1,,4,7,3,1
2022,03500405,6,06310,7,2,,7,7,5,1
2022,03500405,7,07101,101,37,,111,68,51,10
2022,03500405,7,07102,16,11,,20,17,12,3
2022,03500405,7,07103,5,7,,9,7,5,1
2022,03500405,7,07105,20,11,,28,16,14,4
2022,03500405,7,07106,17,3,,20,14,14,3
2022,03500405,7,07107,2,2,,4,3,3,1
2022,03500405,7,07108,2,3,,5,4,4,1
2022,03500405,7,07109,19,9,,27,22,21,9
2022,03500405,7,07110,1,,,,1,0,1
2022,03500405,7,07201,14,14,,28,17,17,2
2022,03500405,7,07301,100,62,,151,38,28,8
2022,03500405,7,07302,4,1,,5,3,3,1
2022,03500405,7,07303,3,0,,3,3,3,1
2022,03500405,7,07304,34,17,,51,20,20,2
2022,03500405,7,07305,4,,,,4,0,2
2022,03500405,7,07306,9,5,,9,9,6,1
2022,03500405,7,07307,5,,,,4,0,1
2022,03500405,7,07308,13,3,,16,12,12,2
2022,03500405,7,07401,16,6,,22,15,15,4
2022,03500405,7,07402,11,0,,10,8,7,2
2022,03500405,7,07403,11,3,,7,9,3,2
2022,03500405,7,07404,12,12,,24,15,15,3
2022,03500405,7,07405,2,0,,2,1,1,1
2022,03500405,7,07406,21,8,,29,11,11,1
2022,03500405,7,07407,3,0,,3,2,2,1
2022,03500405,8,08101,10,6,,,12,0,3
2022,03500405,8,08102,34,11,,31,12,7,2
2022,03500405,8,08103,11,9,,20,11,11,2
2022,03500405,8,08105,4,1,,,5,0,3
2022,03500405,8,08106,20,5,,21,10,8,2
2022,03500405,8,08107,4,1,,4,2,1,1
2022,03500405,8,08108,11,3,,8,5,2,3
2022,03500405,8,08111,43,32,,55,35,16,7
2022,03500405,8,08112,10,5,,11,7,4,2
2022,03500405,8,08201,11,8,,14,9,5,1
2022,03500405,8,08202,47,20,,52,29,18,4
2022,03500405,8,08203,28,15,,34,10,6,1
2022,03500405,8,08204,2,2,,,3,0,1
2022,03500405,8,08205,33,20,,41,20,11,2
2022,03500405,8,08206,19,9,,13,19,5,4
2022,03500405,8,08301,43,30,,36,34,11,10
2022,03500405,8,08302,1,4,,3,3,1,1
2022,03500405,8,08305,3,2,,,4,0,2
2022,03500405,8,08306,8,5,,2,11,1,2
2022,03500405,8,08308,1,,,,1,0,1
2022,03500405,8,08309,1,,,,1,0,1
2022,03500405,8,08311,1,2,,2,2,1,2
2022,03500405,8,08312,7,1,,5,7,4,3
2022,03500405,8,08313,3,3,,2,5,1,1
2022,03500405,8,08314,2,,,,2,0,2
