year,definition,role,sex,age_group,comuna_norm,records,identifiers,records_missing_id
2021,autismo_F840,solo_secundario,HOMBRE,15-19,OVALLE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PENALOLEN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PENCO,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PINTO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PUDAHUEL,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PUENTE ALTO,11,8,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PUERTO OCTAY,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PUERTO VARAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,PUNTA ARENAS,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,QUILICURA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,QUINTA DE TILCOCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,RANCAGUA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,RECOLETA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,RENAICO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,RENCA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,RENGO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,SAN BERNARDO,3,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,SAN FERNANDO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,SAN MIGUEL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,SAN RAMON,4,2,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,TALCAHUANO,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,TEMUCO,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,TENO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,TREGUACO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,VALDIVIA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,VALLENAR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,VALPARAISO,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,VILLA ALEMANA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,VILLARRICA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,VINA DEL MAR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,YERBAS BUENAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,15-19,YUNGAY,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,ANTOFAGASTA,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,ARICA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,CHIGUAYANTE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,CHILLAN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,HUALPEN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,ISLA DE MAIPO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,LA FLORIDA,3,2,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,LA REINA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,LAUTARO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,LO ESPEJO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,LOS ANGELES,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,MELIPEUCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,MELIPILLA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,NUNOA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,OSORNO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,PADRE LAS CASAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,PAINE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,PUENTE ALTO,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,PUERTO VARAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,PUNTA ARENAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,QUINTA NORMAL,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,SALAMANCA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,SAN ANTONIO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,SAN BERNARDO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,SAN JOAQUIN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,SANTIAGO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,TALAGANTE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,20-24,VILLA ALEMANA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,ANTOFAGASTA,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,ARICA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,CHILLAN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,COLTAUCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,CONCEPCION,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,CONSTITUCION,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,COQUIMBO,4,3,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,GORBEA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,HUALPEN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,ISLA DE MAIPO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,LA PINTANA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,MACUL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,MELIPILLA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,PEDRO AGUIRRE CERDA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,QUILLOTA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,QUINTA NORMAL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,RANCAGUA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,RENCA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,SAN BERNARDO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,SAN FELIPE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,SAN PEDRO DE LA PAZ,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,TALCA,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,TALCAHUANO,3,2,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,VALPARAISO,4,3,0
2021,autismo_F840,solo_secundario,HOMBRE,25-29,VINA DEL MAR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,ARICA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,CHILLAN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,CONCEPCION,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,CONCHALI,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,CORONEL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,CURACO DE VELEZ,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,LA FLORIDA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,LA REINA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,PENAFLOR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,RANCAGUA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,TALCA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,VALDIVIA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,30-34,VALPARAISO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,ARICA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,ISLA DE MAIPO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,LA CISTERNA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,LAMPA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,LOTA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,OSORNO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,SAN CARLOS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,SANTIAGO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,TALAGANTE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,TALCAHUANO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,TEMUCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,35-39,VALPARAISO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,40-44,ESTACION CENTRAL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,40-44,LAMPA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,45-49,ARICA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,45-49,COQUIMBO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,45-49,QUILPUE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,45-49,SAN BERNARDO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ALTO HOSPICIO,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ANDACOLLO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ANGOL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ANTOFAGASTA,11,11,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ARAUCO,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ARICA,7,7,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,BUIN,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CABILDO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CALAMA,6,6,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CALBUCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CALERA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CALERA DE TANGO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CANETE,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CASABLANCA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CASTRO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CERRILLOS,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CERRO NAVIA,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CHIGUAYANTE,11,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CHILLAN,13,13,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CHILLAN VIEJO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COELEMU,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COIHAIQUE,3,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COIHUECO,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COINCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COLBUN,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COLINA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CONCEPCION,6,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CONCHALI,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COPIAPO,4,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,COQUIMBO,17,15,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CORONEL,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CORRAL,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CUNCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CURACAVI,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CURANILAHUE,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,CURICO,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,DONIHUE,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,EL BOSQUE,10,10,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ESTACION CENTRAL,4,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,FLORIDA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,FRUTILLAR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,GRANEROS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,HIJUELAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,HUALPEN,6,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,HUECHURABA,3,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,INDEPENDENCIA,8,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,IQUIQUE,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LA CISTERNA,7,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LA FLORIDA,5,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LA GRANJA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LA PINTANA,4,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LA SERENA,17,9,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LAGO RANCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LAJA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LAMPA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LANCO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LAUTARO,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LIMACHE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LINARES,7,7,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LLANQUIHUE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LO ESPEJO,7,7,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LO PRADO,3,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LONCOCHE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LOS ANGELES,8,7,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LOS VILOS,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,LOTA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,MAIPU,5,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,MARIA PINTO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,MAULE,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,MELIPILLA,6,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,MONTE PATRIA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,MOSTAZAL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,NANCAGUA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,NOGALES,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,NUEVA IMPERIAL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,NUNOA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,OLIVAR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,OLMUE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,OSORNO,16,15,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,OVALLE,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PADRE LAS CASAS,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PAILLACO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PAINE,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PARRAL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PEDRO AGUIRRE CERDA,5,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PENAFLOR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PENALOLEN,5,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PENCAHUE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PORVENIR,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,POZO ALMONTE,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PROVIDENCIA,4,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PUDAHUEL,4,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PUENTE ALTO,21,19,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PUERTO MONTT,4,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,PUNTA ARENAS,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,QUILICURA,5,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,QUILPUE,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,QUINTA NORMAL,4,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,RANCAGUA,5,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,RECOLETA,3,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,RENCA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,RENGO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,RETIRO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,RINCONADA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,ROMERAL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAAVEDRA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN ANTONIO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN BERNARDO,13,12,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN CARLOS,9,8,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN CLEMENTE,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN FELIPE,7,6,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN FERNANDO,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN JAVIER,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN MIGUEL,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN PEDRO DE LA PAZ,6,6,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SAN RAMON,3,3,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SANTA MARIA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,SANTIAGO,6,6,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TALCA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TALCAHUANO,8,8,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TEMUCO,7,7,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TIERRA AMARILLA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TOCOPILLA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TOME,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,TRAIGUEN,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,VALDIVIA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,VALLENAR,4,4,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,VALPARAISO,5,5,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,VILLA ALEMANA,4,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,VILLARRICA,2,2,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,VINA DEL MAR,8,8,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,YUMBEL,7,1,0
2021,autismo_F840,solo_secundario,HOMBRE,5-9,YUNGAY,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,50-54,CONCEPCION,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,50-54,EL BOSQUE,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,50-54,NUNOA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,50-54,PUENTE ALTO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,60-64,YUNGAY,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,65-69,ARICA,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,65-69,CHILLAN,2,1,0
2021,autismo_F840,solo_secundario,HOMBRE,70-74,CON CON,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,70-74,VALPARAISO,1,1,0
2021,autismo_F840,solo_secundario,HOMBRE,80+,VINA DEL MAR,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,ANTOFAGASTA,3,3,0
2021,autismo_F840,solo_secundario,MUJER,0-4,ARICA,5,4,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CALAMA,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CALERA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CALERA DE TANGO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CERRO NAVIA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CHIGUAYANTE,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CHILLAN,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,COLINA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CONCEPCION,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,COPIAPO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,COQUIMBO,6,5,0
2021,autismo_F840,solo_secundario,MUJER,0-4,CORONEL,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,EL BOSQUE,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,ESTACION CENTRAL,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,HUALPEN,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,INDEPENDENCIA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LA CISTERNA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LA FLORIDA,3,3,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LA GRANJA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LA SERENA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LINARES,3,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LO ESPEJO,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LOS ANDES,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,LOTA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,OSORNO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PADRE LAS CASAS,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PAINE,3,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PEDRO AGUIRRE CERDA,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PENALOLEN,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PUCON,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PUDAHUEL,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PUENTE ALTO,4,4,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PUERTO MONTT,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,PUNTA ARENAS,3,3,0
2021,autismo_F840,solo_secundario,MUJER,0-4,QUILICURA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,QUILLOTA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,RANCAGUA,3,3,0
2021,autismo_F840,solo_secundario,MUJER,0-4,SAN BERNARDO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,SAN JOAQUIN,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,SAN RAFAEL,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,SAN RAMON,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,SANTIAGO,2,2,0
2021,autismo_F840,solo_secundario,MUJER,0-4,TALCAHUANO,2,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,TEMUCO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,VALLENAR,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,VILLA ALEGRE,1,1,0
2021,autismo_F840,solo_secundario,MUJER,0-4,VINA DEL MAR,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,ALTO HOSPICIO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,ANGOL,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,ANTOFAGASTA,4,4,0
2021,autismo_F840,solo_secundario,MUJER,10-14,ARICA,2,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,BUIN,3,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CALAMA,2,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CERRO NAVIA,4,3,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CHILLAN,15,13,0
2021,autismo_F840,solo_secundario,MUJER,10-14,COLINA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CON CON,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CONCEPCION,2,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CONCHALI,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,COQUIMBO,8,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,CORONEL,3,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,EL BOSQUE,2,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,EL CARMEN,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,ESTACION CENTRAL,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,FRUTILLAR,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,HUALPEN,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LA CISTERNA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LA FLORIDA,6,5,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LA GRANJA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LA SERENA,4,3,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LAMPA,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LO ESPEJO,3,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LO PRADO,1,1,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LOS ANGELES,3,2,0
2021,autismo_F840,solo_secundario,MUJER,10-14,LOS MUERMOS,1,1,0
