unit,year,cut_region,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing,period,region
persons,2024.0,5,HOMBRE,481.0,990348.0,48.568785921716405,44.32477096369105,53.10953405492474,66.05249467489628,60.2438823323667,72.29307453905541,9.1894678720965,0,2024,Valparaíso
persons,2024.0,5,MUJER,256.0,1035345.0,24.7260574977423,21.78966450744735,27.94786107142488,34.944650746753986,30.752854639326824,39.58016451565969,4.870012545866188,0,2024,Valparaíso
persons,2024.0,5,TOTAL,737.0,2025693.0,36.3826107904801,33.802989531075525,39.10688433764077,50.806709894133675,47.175820084144775,54.65559596144348,3.5592897200880254,0,2024,Valparaíso
persons,2024.0,6,HOMBRE,170.0,512497.0,33.17092587859051,28.371896998393144,38.54919616637226,45.193417243726294,38.622311824237734,52.60199149970141,12.139906510568784,0,2024,O'Higgins
persons,2024.0,6,MUJER,80.0,513089.0,15.591836893794254,12.363356959706863,19.405390676361893,22.100754291679323,17.499342144901046,27.586406964161878,6.177209479792409,0,2024,O'Higgins
persons,2024.0,6,TOTAL,250.0,1025586.0,24.376307788912875,21.44803026083988,27.592781594358353,33.899207808257124,29.805512441182234,38.417974145448724,4.646809385555109,0,2024,O'Higgins
persons,2024.0,7,HOMBRE,307.0,574048.0,53.479848375048775,47.66420152201384,59.80934832188352,71.03291655709505,63.28027946777623,79.50512516896015,16.559197719173692,0,2024,Maule
persons,2024.0,7,MUJER,112.0,597934.0,18.73116430910435,15.42318274802209,22.53845797230721,26.227777126310794,21.572283411030774,31.631131734178247,6.207932280097269,0,2024,Maule
persons,2024.0,7,TOTAL,419.0,1171982.0,35.751402325291686,32.40970637398587,39.3441121699281,49.04299276581656,44.440199050649156,54.00959045372128,5.788563661674327,0,2024,Maule
persons,2024.0,8,HOMBRE,587.0,819922.0,71.5921758411166,65.916997251073,77.6252556603056,95.24537228896838,87.65126913815679,103.34938935975843,15.638442524605757,0,2024,Biobío
persons,2024.0,8,MUJER,292.0,866303.0,33.70645143789182,29.950848211422016,37.8027157165316,46.721540715486505,41.478243806087015,52.48345632901187,7.587253064030738,0,2024,Biobío
persons,2024.0,8,TOTAL,879.0,1686225.0,52.12827469643731,48.738690926241155,55.69145326142167,71.4314423989008,66.75606452650891,76.36335000064986,5.882964474576765,0,2024,Biobío
persons,2024.0,9,HOMBRE,312.0,503438.0,61.97386768579249,55.287204611194454,69.24636680125604,79.88618118312932,71.23796573586068,89.33625379040286,20.59599579895145,0,2024,La Araucanía
persons,2024.0,9,MUJER,157.0,528726.0,29.694019208436885,25.23086558107662,34.71919728938614,39.458121428060984,33.49366444781887,46.239376971497194,10.034805211592149,0,2024,La Araucanía
persons,2024.0,9,TOTAL,469.0,1032164.0,45.438515584732656,41.41872467143515,49.743072414515204,60.05166618723831,54.716157546920336,65.78993603240511,7.757276290445535,0,2024,La Araucanía
persons,2024.0,10,HOMBRE,238.0,453413.0,52.49077551812586,46.03334089102884,59.60042202511734,72.37200325705082,63.44452271126549,82.24600220128887,22.13134265201425,0,2024,Los Lagos
persons,2024.0,10,MUJER,99.0,458758.0,21.58000514432446,17.53916331795748,26.272881944980895,29.364706961986187,23.836831801921203,35.859383720455845,8.808449286474879,0,2024,Los Lagos
persons,2024.0,10,TOTAL,337.0,912171.0,36.944827230859126,33.1052134390508,41.10754482869771,51.26766707209614,45.91892263975197,57.09231930730571,7.861421798418164,0,2024,Los Lagos
persons,2024.0,11,HOMBRE,37.0,54651.0,67.70232932608735,47.66868779547681,93.3187428261712,85.38310383693884,59.94196637152821,118.88737333973852,200.06204739817315,0,2024,Aysén
persons,2024.0,11,MUJER,17.0,53887.0,31.54749754115093,18.37757987939075,50.51059961754526,37.968761089248694,21.959514778963708,62.818957788277,86.79889369662888,0,2024,Aysén
persons,2024.0,11,TOTAL,54.0,108538.0,49.75216053363799,37.37535422851421,64.91577732564697,62.17183160940596,46.57311543702199,81.85706255590611,72.90919123482719,0,2024,Aysén
persons,2024.0,12,HOMBRE,52.0,93226.0,55.77843090983202,41.6580001292142,73.14599118365358,78.62356236926644,58.572770893101165,103.65401713417917,120.78671601476215,0,2024,Magallanes
persons,2024.0,12,MUJER,20.0,90009.0,22.220000222200003,13.572553395109317,34.31698819304136,29.779592578594773,18.06530013200753,46.729787420871105,45.448231186565856,0,2024,Magallanes
persons,2024.0,12,TOTAL,72.0,183235.0,39.29380303981226,30.744980866203697,49.484041828612405,55.00024997480519,42.93792948508825,69.56670595487094,42.739997618929124,0,2024,Magallanes
persons,2024.0,13,HOMBRE,1567.0,4166844.0,37.60639947163849,35.76725193121345,39.515599372694695,51.66974292144409,49.13306271276555,54.30435537403662,1.7170984421696076,0,2024,Metropolitana
persons,2024.0,13,MUJER,700.0,4253885.0,16.455545930367183,15.258940485569106,17.721056449042756,22.934515163860283,21.250433597887145,24.71855850347507,0.7665040974655484,0,2024,Metropolitana
persons,2024.0,13,TOTAL,2267.0,8420729.0,26.921659633031773,25.824734688860516,28.05319947286953,37.5383784217256,36.00013524315928,39.12606201998797,0.6287820325841865,0,2024,Metropolitana
persons,2024.0,14,HOMBRE,56.0,201540.0,27.78604743475241,20.989281622819398,36.08249380152076,37.53219124393969,28.270921875763236,48.992115017319335,25.632759159796386,0,2024,Los Ríos
persons,2024.0,14,MUJER,28.0,211246.0,13.254688846179336,8.807644478881272,19.15671583995351,18.132993511972128,11.988140848280235,26.532131740862777,12.009004535726643,0,2024,Los Ríos
persons,2024.0,14,TOTAL,84.0,412786.0,20.34952735800148,16.231579980858363,25.194099550345143,27.964648145869944,22.247882851839673,34.776013630914456,9.51290728097328,0,2024,Los Ríos
persons,2024.0,15,HOMBRE,91.0,132125.0,68.87417218543047,55.453187130997975,84.5622213181061,84.53666808037917,67.9440841439954,104.14382526512286,79.74437666980235,0,2024,Arica y Parinacota
persons,2024.0,15,MUJER,48.0,129654.0,37.02161136563469,27.296813691427367,49.08528559252107,47.15444849418387,34.71975486122475,62.78570214327552,46.7161816249852,0,2024,Arica y Parinacota
persons,2024.0,15,TOTAL,139.0,261779.0,53.098224074505595,44.63826040269456,62.69515862806324,66.4437543281868,55.7982275244228,78.61688806977313,32.13412618230932,0,2024,Arica y Parinacota
persons,2024.0,16,HOMBRE,179.0,251232.0,71.24888549229398,61.193271322986014,82.48537092781119,95.4140502891187,81.86813706918164,110.68230621009991,51.48828533243787,0,2024,Ñuble
persons,2024.0,16,MUJER,128.0,270479.0,47.32345209794476,39.48082246422237,56.26773923922894,69.7502009547086,58.13488529652115,83.15101798488044,38.39587969655732,0,2024,Ñuble
persons,2024.0,16,TOTAL,307.0,521711.0,58.8448393842568,52.44577851590057,65.80930205704037,82.77231323979088,73.72003511207454,92.69215971660789,22.579226540049977,0,2024,Ñuble
persons,,1,HOMBRE,341.0,1183640.0,28.809435301274036,25.832449195754084,32.035394944837066,32.67214391550511,29.28689869944173,36.34944084106596,3.147804739339448,0,2019-2024,Tarapacá
persons,,1,MUJER,157.0,1163776.0,13.490568631764189,11.462871407573552,15.773604461707386,15.842904236955063,13.452754635304622,18.54342386600926,1.6111807635728488,0,2019-2024,Tarapacá
persons,,1,TOTAL,498.0,2347416.0,21.21481663241624,19.39223093999295,23.162558334758028,24.425466034074564,22.32064798280679,26.679181298139586,1.2054894211712355,0,2019-2024,Tarapacá
persons,,2,HOMBRE,814.0,2115928.0,38.47011807585135,35.8723916647308,41.20624617612232,46.766011590590196,43.5987800732873,50.11667840627293,2.702968266795157,0,2019-2024,Antofagasta
persons,,2,MUJER,398.0,2090246.0,19.040821032548322,17.215889341345044,21.006552697871168,23.959117939011307,21.656166987522813,26.443423052159137,1.4508732797241486,0,2019-2024,Antofagasta
persons,,2,TOTAL,1212.0,4206174.0,28.81478512301203,27.215190339298495,30.483857274919167,35.648527361996386,33.66377185479626,37.7212257130434,1.054772864485661,0,2019-2024,Antofagasta
persons,,3,HOMBRE,196.0,958840.0,20.441366651370405,17.67965244305823,23.51215768814919,23.941263394592074,20.69507357140944,27.569522963526484,2.9462727380383407,0,2019-2024,Atacama
persons,,3,MUJER,79.0,940957.0,8.395707774106574,6.646960908903899,10.46355690692303,10.028214130427235,7.930087027668883,12.530393655591702,1.28512167733076,0,2019-2024,Atacama
persons,,3,TOTAL,275.0,1899797.0,14.47523077465645,12.81478712789256,16.291105298456298,17.119178177099105,15.147814722895957,19.284474620636782,1.074262081070356,0,2019-2024,Atacama
persons,,4,HOMBRE,903.0,2503752.0,36.06587233879394,33.75158412462341,38.49705555588055,44.61972069237773,41.744153942713396,47.64859788018557,2.224233525812457,0,2019-2024,Coquimbo
persons,,4,MUJER,298.0,2609288.0,11.420740063956144,10.16072793427258,12.793832351092734,14.949332410646454,13.290103265802864,16.767605235816934,0.759265664519157,0,2019-2024,Coquimbo
persons,,4,TOTAL,1201.0,5113040.0,23.488961557116706,22.179146449874445,24.855933786776802,30.023975060507873,28.34145289722765,31.784183964226802,0.758138606546373,0,2019-2024,Coquimbo
persons,,5,HOMBRE,1417.0,5822619.0,24.336127780299552,23.085361238585985,25.637047703639343,32.19292754232126,30.52683471160223,33.92976529395867,0.7417532702724247,0,2019-2024,Valparaíso
persons,,5,MUJER,620.0,6084459.0,10.18989527252957,9.403485787550142,11.024516652419162,14.36262348074892,13.243882248683807,15.55482103730657,0.33905875937387275,0,2019-2024,Valparaíso
persons,,5,TOTAL,2037.0,11907078.0,17.10747170716443,16.372544190988044,17.866888442529252,23.446961726565057,22.43169745839962,24.49815804622808,0.27423689391282086,0,2019-2024,Valparaíso
persons,,6,HOMBRE,551.0,3011744.0,18.295047653452617,16.799148766261705,19.888424782537815,23.927432995553755,21.959421376345485,26.030495918125236,1.0516675038135541,0,2019-2024,O'Higgins
persons,,6,MUJER,201.0,3011985.0,6.67334000667334,5.782619946619772,7.662423622921948,9.174610332394753,7.94373870027095,10.548380486297217,0.4232540749585406,0,2019-2024,O'Higgins
persons,,6,TOTAL,752.0,6023729.0,12.4839613468667,11.60752728157147,13.409033944114622,16.703936282353304,15.524344648441232,17.952361880268718,0.3754969418950787,0,2019-2024,O'Higgins
persons,,7,HOMBRE,805.0,3376874.0,23.838615240011915,22.220077105245363,25.543880613750968,30.868707086025424,28.76555692501544,33.089341775356985,1.1921060508722632,0,2019-2024,Maule
persons,,7,MUJER,252.0,3504690.0,7.190364911019234,6.329924831686547,8.135133676474231,9.807469537654267,8.627013721758315,11.109841203659139,0.38630241797303755,0,2019-2024,Maule
persons,,7,TOTAL,1057.0,6881564.0,15.359880399281327,14.447746708330394,16.31450900866514,20.527011701462456,19.30298809741268,21.81058408264535,0.40199343177702024,0,2019-2024,Maule
persons,,8,HOMBRE,1908.0,4884533.0,39.06207614934734,37.328820063372206,40.855044550526294,50.35070610275807,48.105896285272074,52.67748327178432,1.341569513475735,0,2019-2024,Biobío
persons,,8,MUJER,762.0,5148421.0,14.80065441423691,13.76829448342636,15.889917628933858,20.463919124395048,19.026644525272083,21.98598899061541,0.5573587311577306,0,2019-2024,Biobío
persons,,8,TOTAL,2670.0,10032954.0,26.61230182058046,25.612348191459624,27.64129195420146,35.671550561413525,34.32378455118694,37.060888994302545,0.4819134003349405,0,2019-2024,Biobío
persons,,9,HOMBRE,856.0,2991794.0,28.611595584455348,26.726751473734684,30.594295214025863,35.71501133085388,33.35449976534685,38.20456489686765,1.5001029074073937,0,2019-2024,La Araucanía
persons,,9,MUJER,367.0,3134456.0,11.708570801440505,10.541173021130376,12.969926414866114,15.27852151820779,13.746966675193905,16.942243262673344,0.6431258433571135,0,2019-2024,La Araucanía
persons,,9,TOTAL,1223.0,6126250.0,19.96327280146909,18.85997626664198,21.11426920458562,25.654229507482412,24.23060859597183,27.1429671453628,0.5426156517562066,0,2019-2024,La Araucanía
persons,,10,HOMBRE,711.0,2683794.0,26.49234628291143,24.58057069697707,28.513327648714007,34.648359050241254,32.13879139980207,37.30891743066738,1.701203816177019,0,2019-2024,Los Lagos
persons,,10,MUJER,277.0,2711523.0,10.215661087883083,9.047938358675474,11.492276913768903,13.574845457653906,12.014612347611184,15.29088316768435,0.672826674065459,0,2019-2024,Los Lagos
persons,,10,TOTAL,988.0,5395317.0,18.31217702314804,17.187980796661282,19.490593239066612,24.29002765859116,22.792294249889185,25.864145260327092,0.602516655621958,0,2019-2024,Los Lagos
persons,,11,HOMBRE,113.0,326510.0,34.60843465743775,28.52224846442673,41.60888341277767,42.606236293521896,35.04897203221237,51.42586403418869,16.357313652792314,0,2019-2024,Aysén
persons,,11,MUJER,39.0,320095.0,12.183882909761165,8.66393179819631,16.65576902664298,14.601224258976533,10.318315568219605,20.253048499758055,5.652033893909377,0,2019-2024,Aysén
persons,,11,TOTAL,152.0,646605.0,23.507396323876247,19.918895541168812,27.55565427928793,29.020077148524663,24.542232061984553,34.143429080161944,5.6661549262517745,0,2019-2024,Aysén
persons,,12,HOMBRE,229.0,549666.0,41.66166362845801,36.440051167207066,47.42149832743697,56.512596445313044,49.374551610128876,64.44325875942906,14.171742301752825,0,2019-2024,Magallanes
persons,,12,MUJER,65.0,531224.0,12.235892956643525,9.443403861503672,15.595650011270495,16.71779891069354,12.855301798360538,21.429201364616375,4.414454497675079,0,2019-2024,Magallanes
persons,,12,TOTAL,294.0,1080890.0,27.19980756598729,24.179200609612728,30.493427040883645,37.315881855083376,33.139300709449245,41.89687203608609,4.8133341499281626,0,2019-2024,Magallanes
persons,,13,HOMBRE,4702.0,24397862.0,19.27218048860183,18.725217394428338,19.831064987560836,25.717767243670004,24.984262045212002,26.46750003771049,0.14206932040438,0,2019-2024,Metropolitana
persons,,13,MUJER,1876.0,24984371.0,7.508694135225578,7.172722209759659,7.85634078730431,10.354201016773711,9.8869003973794,10.838170787850864,0.05815261171341484,0,2019-2024,Metropolitana
persons,,13,TOTAL,6578.0,49382233.0,13.320580298586336,13.000600110246086,13.646445939245128,18.157146108126906,17.718362844282037,18.604149205248532,0.050726859359545746,0,2019-2024,Metropolitana
persons,,14,HOMBRE,236.0,1199351.0,19.677308811182048,17.246703437041635,22.35450393694924,25.909487173591124,22.688521024169766,29.479707120566808,2.8824016849392073,0,2019-2024,Los Ríos
persons,,14,MUJER,84.0,1251265.0,6.713206235289887,5.3547162063820215,8.311406118598994,9.28757518208647,7.388359085672372,11.551223686905777,1.0499716632467813,0,2019-2024,Los Ríos
persons,,14,TOTAL,320.0,2450616.0,13.057941350256426,11.666276772985201,14.569928137521893,17.70719043726591,15.80510877872088,19.78555631174374,0.995838240135669,0,2019-2024,Los Ríos
persons,,15,HOMBRE,326.0,772267.0,42.21337956950122,37.75486858205505,47.05364161499367,50.15737830888618,44.82979905014632,55.97170415562002,7.807373020809384,0,2019-2024,Arica y Parinacota
persons,,15,MUJER,138.0,761562.0,18.120652028331246,15.223568360562767,21.408595991359224,22.655991373753398,19.020733150056927,26.8103286660094,3.7476757345464384,0,2019-2024,Arica y Parinacota
persons,,15,TOTAL,464.0,1533829.0,30.251090571373993,27.56083432046223,33.13299080939252,36.822032994168836,33.53213831183166,40.360578656132155,2.950105915673348,0,2019-2024,Arica y Parinacota
persons,,16,HOMBRE,696.0,1494522.0,46.570073909919024,43.17408309566012,50.16219751405046,60.64344732230425,56.19479563362738,65.36835302204844,5.348455513451684,0,2019-2024,Ñuble
persons,,16,MUJER,357.0,1597704.0,22.34456444998573,20.086551016334944,24.78695290535677,31.78188650482651,28.551593007033794,35.29880399206205,2.863154222635869,0,2019-2024,Ñuble
persons,,16,TOTAL,1053.0,3092226.0,34.05313841873136,32.02714260640118,36.1737059631922,46.53122348530548,43.74610433652321,49.45639823582818,2.08150719829318,0,2019-2024,Ñuble
persons,,1,HOMBRE,275.0,804225.0,34.19441076813081,30.271993709731607,38.48399760352063,39.09023090501009,34.59255827898296,44.021370662158866,5.591513787156644,0,2021-2024,Tarapacá
persons,,1,MUJER,135.0,791512.0,17.055963775659748,14.300314036611244,20.187797340355296,20.157795011277127,16.887742343833395,23.88837925514296,3.0356082936477957,0,2021-2024,Tarapacá
persons,,1,TOTAL,410.0,1595737.0,25.69345700450638,23.2663170184412,28.304985302102107,29.814916204201875,26.988859435651666,32.862117486319185,2.1832765421392515,0,2021-2024,Tarapacá
persons,,2,HOMBRE,680.0,1431051.0,47.51752383388153,44.01268980248153,51.22721969454145,58.64204285679176,54.304354773491696,63.25393163463306,5.086613164991104,0,2021-2024,Antofagasta
persons,,2,MUJER,357.0,1414706.0,25.23492513638876,22.68482844138811,27.993246515318475,32.13368968595922,28.876096437445543,35.66265967381523,2.911335797586387,0,2021-2024,Antofagasta
persons,,2,TOTAL,1037.0,2845757.0,36.440216083101966,34.255796142970496,38.72740662777519,45.72860805106425,42.97927536162955,48.609696840346146,2.0286433612038155,0,2021-2024,Antofagasta
persons,,3,HOMBRE,166.0,642618.0,25.831831663601083,22.051623673991905,30.074129591871554,30.72574359576238,26.209682116103387,35.824240464346616,5.739171987692051,0,2021-2024,Atacama
persons,,3,MUJER,69.0,631163.0,10.932199764561611,8.505903951411097,13.835398477896405,13.229492204229585,10.278070479499586,16.796252112547563,2.5647898851312316,0,2021-2024,Atacama
persons,,3,TOTAL,235.0,1273781.0,18.449011250756605,16.165446945059852,20.964766922258715,22.144386223018046,19.390660717613613,25.193411912607907,2.1068443624853797,0,2021-2024,Atacama
persons,,4,HOMBRE,778.0,1691475.0,45.99535908009282,42.81970687175011,49.34418899301417,57.797577611589325,53.78771250401982,62.0391289480513,4.336293768312285,0,2021-2024,Coquimbo
persons,,4,MUJER,270.0,1763743.0,15.308352747537482,13.536658304969375,17.2474982116643,20.197409344085592,17.84312464981833,22.791166747971815,1.5333189647706031,0,2021-2024,Coquimbo
persons,,4,TOTAL,1048.0,3455218.0,30.33093715070945,28.522160444387737,32.22435230806607,39.30805866706463,36.95073234720381,41.78263264033951,1.4912690409034717,0,2021-2024,Coquimbo
persons,,5,HOMBRE,1174.0,3917369.0,29.96909405266647,28.279095673675716,31.733703404352752,40.24329954691602,37.95764602911582,42.63611933040226,1.3996477626421688,0,2021-2024,Valparaíso
persons,,5,MUJER,537.0,4094084.0,13.116487106761854,12.030424585366198,14.274270894371567,18.60133961981843,17.046051481328238,20.267387937951163,0.6572957394273423,0,2021-2024,Valparaíso
persons,,5,TOTAL,1711.0,8011453.0,21.356924892400915,20.35684235514014,22.39342923189047,29.632102533697644,28.233066308420963,31.085470866945016,0.521795322646786,0,2021-2024,Valparaíso
persons,,6,HOMBRE,458.0,2026408.0,22.601568884449726,20.57877657887951,24.769434833814927,30.07601010416563,27.36697728324596,32.99016623464866,2.0011143585698146,0,2021-2024,O'Higgins
persons,,6,MUJER,165.0,2027390.0,8.138542658294655,6.944096449684562,9.479467720109577,11.298682165583706,9.630282432685522,13.183541533348187,0.7836084967518342,0,2021-2024,O'Higgins
persons,,6,TOTAL,623.0,4053798.0,15.368303995413683,14.185050479169965,16.623917783090285,20.88399753847535,19.265616899929803,22.606788374424987,0.7093899656361884,0,2021-2024,O'Higgins
persons,,7,HOMBRE,696.0,2270678.0,30.65163796892382,28.41645403544323,33.015913199975394,40.07800756488581,37.143822410239295,43.18976355873833,2.326554105374432,0,2021-2024,Maule
persons,,7,MUJER,218.0,2360000.0,9.23728813559322,8.05169299204194,10.548307214722854,12.824792361539796,11.171437795473217,14.662870997245557,0.7614302096159712,0,2021-2024,Maule
persons,,7,TOTAL,914.0,4630678.0,19.737930385140146,18.47889845655214,21.060161829178938,26.694822880635854,24.98486941616824,28.49479344767262,0.7863450591025491,0,2021-2024,Maule
persons,,8,HOMBRE,1528.0,3267368.0,46.76546994400386,44.44975953929184,49.17052700973837,61.04599978995523,58.006994170758574,64.20985337030741,2.4653647132879555,0,2021-2024,Biobío
persons,,8,MUJER,651.0,3447146.0,18.88518792067409,17.462152447781257,20.39329364183779,26.32170127396166,24.32372874571879,28.448402170529295,1.0802810188039196,0,2021-2024,Biobío
persons,,8,TOTAL,2179.0,6714514.0,32.45208811836568,31.103668212874954,33.843924949336916,43.99264121469009,42.153535107783405,45.894976187314946,0.8991825023020379,0,2021-2024,Biobío
persons,,9,HOMBRE,727.0,2003225.0,36.29147998851851,33.70100955754292,39.02823733092503,45.94624058101536,42.65466358647032,49.43419631159886,2.9254007020514727,0,2021-2024,La Araucanía
persons,,9,MUJER,332.0,2100717.0,15.80412782873657,14.14965157775082,17.598920601780485,20.903551459829927,18.703132051339605,23.30490934452137,1.3311596132460572,0,2021-2024,La Araucanía
persons,,9,TOTAL,1059.0,4103942.0,25.80445825014096,24.273507635453086,27.406664423225674,33.62531266191519,31.62157061774713,35.72807480587161,1.0772438330386904,0,2021-2024,La Araucanía
persons,,10,HOMBRE,577.0,1799919.0,32.05699812047098,29.494340618530867,34.78271049340429,42.75381973573707,39.32304364072768,46.41474693257073,3.192595260855315,0,2021-2024,Los Lagos
persons,,10,MUJER,241.0,1819494.0,13.24544076539961,11.625820940857691,15.027568669876716,17.775163413215186,15.588937462091218,20.19760015335857,1.3269438191497107,0,2021-2024,Los Lagos
persons,,10,TOTAL,818.0,3619413.0,22.60034983573303,21.077913466623084,24.2036942658202,30.481667333920132,28.4187603453354,32.660758612308356,1.1466467194982215,0,2021-2024,Los Lagos
persons,,11,HOMBRE,92.0,218196.0,42.16392601147592,33.990075329640504,51.71031228880277,52.201627205465414,41.983665743143455,64.34516020009477,30.23154572781364,0,2021-2024,Aysén
persons,,11,MUJER,38.0,214432.0,17.72123563647217,12.540601050774209,24.32378046152608,21.431486845169285,15.058985193599973,29.891038698514077,12.54666442892459,0,2021-2024,Aysén
persons,,11,TOTAL,130.0,432628.0,30.048910380280518,25.1057857324593,35.68064098631549,37.249304201563156,31.046543464621948,44.43451885527829,10.94941293183179,0,2021-2024,Aysén
persons,,12,HOMBRE,169.0,369536.0,45.733027364045725,39.09779546479691,53.171648245360316,62.714138226289016,53.53909284977384,73.0906391685581,23.67977369310985,0,2021-2024,Magallanes
persons,,12,MUJER,53.0,357008.0,14.84560570071259,11.120377395564656,19.418417774728926,20.212745089462853,15.072832180784086,26.632415199649778,7.933465417620647,0,2021-2024,Magallanes
persons,,12,TOTAL,222.0,726544.0,30.555616727961418,26.668112450926074,34.85044895489714,42.23780054519115,36.81778886330618,48.26928660642523,8.18000247070292,0,2021-2024,Magallanes
persons,,13,HOMBRE,3991.0,16484107.0,24.211199308521838,23.465817006108225,24.974233664889308,32.702031975033876,31.69069752647332,33.73763745736689,0.27040391855902285,0,2021-2024,Metropolitana
persons,,13,MUJER,1617.0,16857855.0,9.591967661366171,9.13009060414564,10.071157654526074,13.307339674047158,12.66080520570708,13.978759982139858,0.11151489838960393,0,2021-2024,Metropolitana
persons,,13,TOTAL,5608.0,33341962.0,16.819646066419246,16.382282588852135,17.26572938906363,23.15843282327446,22.552731775017584,23.7764201578465,0.09675882297069564,0,2021-2024,Metropolitana
persons,,14,HOMBRE,175.0,802510.0,21.806581849447358,18.695326011441875,25.287619899393448,29.00734873572917,24.841028733914513,33.70473407439068,4.875357591427317,0,2021-2024,Los Ríos
persons,,14,MUJER,62.0,838858.0,7.391000622274569,5.6666377964056585,9.474929234238244,10.13653281362318,7.749144891277095,13.073213748883823,1.6912543959959951,0,2021-2024,Los Ríos
persons,,14,TOTAL,237.0,1641368.0,14.439175127089111,12.659243010637217,16.399282843295715,19.695541086057844,17.248275027999703,22.409832009265628,1.6639096392591466,0,2021-2024,Los Ríos
persons,,15,HOMBRE,279.0,521456.0,53.50403485624866,47.40943499562513,60.16482895550798,64.15995940448745,56.805375714702066,72.24789213274148,14.947444293847111,0,2021-2024,Arica y Parinacota
persons,,15,MUJER,121.0,513227.0,23.57631223610605,19.562998743780312,28.17068467781979,29.69446168753662,24.62144885133684,35.54882321948458,7.342569876266834,0,2021-2024,Arica y Parinacota
persons,,15,TOTAL,400.0,1034683.0,38.65918353737328,34.96300766815957,42.63978900751979,47.4430307101933,42.883741062696416,52.3765211502263,5.686562787310543,0,2021-2024,Arica y Parinacota
persons,,16,HOMBRE,577.0,1000315.0,57.6818302234796,53.070706799123734,62.58634678933911,76.0985404582649,69.97348411488936,82.6440806326194,10.177371663735318,0,2021-2024,Ñuble
persons,,16,MUJER,324.0,1072401.0,30.212579063242202,27.012016803912804,33.68806664226267,43.688741715008284,39.03307274853721,48.78031513219428,5.963369666932342,0,2021-2024,Ñuble
persons,,16,TOTAL,901.0,2072716.0,43.4695346588727,40.67712259664677,46.403152597552406,60.21787854052503,56.32351868162649,64.32514989241872,4.079969253653571,0,2021-2024,Ñuble
