year,definition,role,variable,value,records
2021,TEA_operacional,solo_secundario,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,104
2021,TEA_operacional,solo_secundario,SERVICIO_SALUD,ÑUBLE,140
2022,TEA_operacional,principal,SERVICIO_SALUD,ANTOFAGASTA,35
2022,TEA_operacional,principal,SERVICIO_SALUD,ARAUCANÍA NORTE,4
2022,TEA_operacional,principal,SERVICIO_SALUD,ARAUCANÍA SUR,8
2022,TEA_operacional,principal,SERVICIO_SALUD,ARAUCO,1
2022,TEA_operacional,principal,SERVICIO_SALUD,ARICA,16
2022,TEA_operacional,principal,SERVICIO_SALUD,ATACAMA,2
2022,TEA_operacional,principal,SERVICIO_SALUD,AYSEN,3
2022,TEA_operacional,principal,SERVICIO_SALUD,BIOBIO,15
2022,TEA_operacional,principal,SERVICIO_SALUD,CHILOÉ,4
2022,TEA_operacional,principal,SERVICIO_SALUD,CONCEPCIÓN,7
2022,TEA_operacional,principal,SERVICIO_SALUD,COQUIMBO,11
2022,TEA_operacional,principal,SERVICIO_SALUD,DEL MAULE,2
2022,TEA_operacional,principal,SERVICIO_SALUD,DEL RELONCAVÍ,12
2022,TEA_operacional,principal,SERVICIO_SALUD,IQUIQUE,22
2022,TEA_operacional,principal,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,2
2022,TEA_operacional,principal,SERVICIO_SALUD,MAGALLANES,17
2022,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO CENTRAL,26
2022,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO NORTE,6
2022,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,3
2022,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO ORIENTE,3
2022,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO SUR,10
2022,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO SURORIENTE,22
2022,TEA_operacional,principal,SERVICIO_SALUD,OSORNO,10
2022,TEA_operacional,principal,SERVICIO_SALUD,TALCAHUANO,8
2022,TEA_operacional,principal,SERVICIO_SALUD,VALDIVIA,6
2022,TEA_operacional,principal,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,2
2022,TEA_operacional,principal,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,4
2022,TEA_operacional,principal,SERVICIO_SALUD,ÑUBLE,25
2022,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ANTOFAGASTA,1
2022,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,DEL MAULE,1
2022,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,IQUIQUE,1
2022,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,2
2022,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,OSORNO,1
2022,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ÑUBLE,2
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ACONCAGUA,32
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ANTOFAGASTA,176
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCANÍA NORTE,61
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCANÍA SUR,138
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCO,29
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARICA,87
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ATACAMA,53
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,AYSEN,27
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,BIOBIO,83
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,CHILOÉ,11
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,CONCEPCIÓN,158
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,COQUIMBO,225
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,DEL MAULE,186
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,DEL RELONCAVÍ,75
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,IQUIQUE,70
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,149
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,MAGALLANES,43
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO CENTRAL,149
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO NORTE,161
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,131
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO ORIENTE,102
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO SUR,287
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,374
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,OSORNO,58
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,TALCAHUANO,147
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,VALDIVIA,57
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,98
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,195
2022,TEA_operacional,solo_secundario,SERVICIO_SALUD,ÑUBLE,195
2023,TEA_operacional,principal,SERVICIO_SALUD,ANTOFAGASTA,35
2023,TEA_operacional,principal,SERVICIO_SALUD,ARAUCANÍA NORTE,9
2023,TEA_operacional,principal,SERVICIO_SALUD,ARAUCANÍA SUR,23
2023,TEA_operacional,principal,SERVICIO_SALUD,ARICA,13
2023,TEA_operacional,principal,SERVICIO_SALUD,ATACAMA,4
2023,TEA_operacional,principal,SERVICIO_SALUD,AYSEN,4
2023,TEA_operacional,principal,SERVICIO_SALUD,BIOBIO,12
2023,TEA_operacional,principal,SERVICIO_SALUD,CONCEPCIÓN,16
2023,TEA_operacional,principal,SERVICIO_SALUD,COQUIMBO,2
2023,TEA_operacional,principal,SERVICIO_SALUD,DEL MAULE,5
2023,TEA_operacional,principal,SERVICIO_SALUD,DEL RELONCAVÍ,11
2023,TEA_operacional,principal,SERVICIO_SALUD,IQUIQUE,27
2023,TEA_operacional,principal,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,7
2023,TEA_operacional,principal,SERVICIO_SALUD,MAGALLANES,4
2023,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO CENTRAL,70
2023,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO NORTE,7
2023,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,4
2023,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO ORIENTE,7
2023,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO SUR,7
2023,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO SURORIENTE,34
2023,TEA_operacional,principal,SERVICIO_SALUD,OSORNO,11
2023,TEA_operacional,principal,SERVICIO_SALUD,TALCAHUANO,9
2023,TEA_operacional,principal,SERVICIO_SALUD,VALDIVIA,3
2023,TEA_operacional,principal,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,1
2023,TEA_operacional,principal,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,6
2023,TEA_operacional,principal,SERVICIO_SALUD,ÑUBLE,20
2023,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ARAUCANÍA SUR,2
2023,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,BIOBIO,1
2023,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,1
2023,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,METROPOLITANO ORIENTE,1
2023,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,1
2023,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ÑUBLE,1
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ACONCAGUA,62
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ANTOFAGASTA,373
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCANÍA NORTE,94
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCANÍA SUR,241
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCO,61
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARICA,152
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ATACAMA,101
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,AYSEN,41
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,BIOBIO,178
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,CHILOÉ,45
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,CONCEPCIÓN,330
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,COQUIMBO,360
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,DEL MAULE,314
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,DEL RELONCAVÍ,123
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,DESCONOCIDO,5
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,IQUIQUE,103
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,219
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,MAGALLANES,78
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO CENTRAL,283
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO NORTE,222
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,250
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO ORIENTE,160
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO SUR,398
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,646
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,OSORNO,87
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,TALCAHUANO,196
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,VALDIVIA,86
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,171
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,375
2023,TEA_operacional,solo_secundario,SERVICIO_SALUD,ÑUBLE,294
2024,TEA_operacional,principal,SERVICIO_SALUD,ACONCAGUA,2
2024,TEA_operacional,principal,SERVICIO_SALUD,ANTOFAGASTA,26
2024,TEA_operacional,principal,SERVICIO_SALUD,ARAUCANÍA NORTE,13
2024,TEA_operacional,principal,SERVICIO_SALUD,ARAUCANÍA SUR,27
2024,TEA_operacional,principal,SERVICIO_SALUD,ARICA,12
2024,TEA_operacional,principal,SERVICIO_SALUD,ATACAMA,1
2024,TEA_operacional,principal,SERVICIO_SALUD,AYSEN,14
2024,TEA_operacional,principal,SERVICIO_SALUD,BIOBIO,7
2024,TEA_operacional,principal,SERVICIO_SALUD,CHILOÉ,2
2024,TEA_operacional,principal,SERVICIO_SALUD,CONCEPCIÓN,15
2024,TEA_operacional,principal,SERVICIO_SALUD,COQUIMBO,6
2024,TEA_operacional,principal,SERVICIO_SALUD,DEL MAULE,11
2024,TEA_operacional,principal,SERVICIO_SALUD,DEL RELONCAVÍ,17
2024,TEA_operacional,principal,SERVICIO_SALUD,DESCONOCIDO,1
2024,TEA_operacional,principal,SERVICIO_SALUD,IQUIQUE,33
2024,TEA_operacional,principal,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,7
2024,TEA_operacional,principal,SERVICIO_SALUD,MAGALLANES,11
2024,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO CENTRAL,47
2024,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO NORTE,9
2024,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,4
2024,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO ORIENTE,11
2024,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO SUR,16
2024,TEA_operacional,principal,SERVICIO_SALUD,METROPOLITANO SURORIENTE,26
2024,TEA_operacional,principal,SERVICIO_SALUD,OSORNO,6
2024,TEA_operacional,principal,SERVICIO_SALUD,TALCAHUANO,13
2024,TEA_operacional,principal,SERVICIO_SALUD,VALDIVIA,5
2024,TEA_operacional,principal,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,1
2024,TEA_operacional,principal,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,5
2024,TEA_operacional,principal,SERVICIO_SALUD,ÑUBLE,25
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ANTOFAGASTA,2
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ATACAMA,1
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,BIOBIO,1
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,DEL MAULE,1
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,DEL RELONCAVÍ,3
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,METROPOLITANO ORIENTE,2
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,3
2024,TEA_operacional,principal_y_secundario,SERVICIO_SALUD,ÑUBLE,2
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ACONCAGUA,63
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ANTOFAGASTA,450
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCANÍA NORTE,109
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCANÍA SUR,420
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARAUCO,48
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ARICA,172
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ATACAMA,105
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,AYSEN,57
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,BIOBIO,210
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,CHILOÉ,61
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,CONCEPCIÓN,433
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,COQUIMBO,553
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,DEL MAULE,475
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,DEL RELONCAVÍ,161
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,DESCONOCIDO,3
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,IQUIQUE,194
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,LIBERTADOR B. O HIGGINS,299
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,MAGALLANES,75
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO CENTRAL,427
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO NORTE,276
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO OCCIDENTE,325
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO ORIENTE,229
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO SUR,606
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,METROPOLITANO SURORIENTE,769
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,OSORNO,146
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,TALCAHUANO,359
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,VALDIVIA,100
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,VALPARAISO SAN ANTONIO,305
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,VIÑA DEL MAR QUILLOTA,545
2024,TEA_operacional,solo_secundario,SERVICIO_SALUD,ÑUBLE,353
2019,TEA_operacional,principal,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),1
2019,TEA_operacional,principal,NACIONALIDAD,CHILE,209
2019,TEA_operacional,principal,NACIONALIDAD,COLOMBIA,1
2019,TEA_operacional,principal,NACIONALIDAD,DESCONOCIDO,5
2019,TEA_operacional,principal,NACIONALIDAD,PERÚ,2
2019,TEA_operacional,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),3
2019,TEA_operacional,principal_y_secundario,NACIONALIDAD,CHILE,6
2019,TEA_operacional,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),5
2019,TEA_operacional,solo_secundario,NACIONALIDAD,BRASIL,1
2019,TEA_operacional,solo_secundario,NACIONALIDAD,CHILE,2043
2019,TEA_operacional,solo_secundario,NACIONALIDAD,COLOMBIA,1
2019,TEA_operacional,solo_secundario,NACIONALIDAD,DESCONOCIDO,26
2019,TEA_operacional,solo_secundario,NACIONALIDAD,ESPAÑA,1
2019,TEA_operacional,solo_secundario,NACIONALIDAD,HAITÍ,2
2019,TEA_operacional,solo_secundario,NACIONALIDAD,HONDURAS,1
2019,TEA_operacional,solo_secundario,NACIONALIDAD,PARAGUAY,1
2019,TEA_operacional,solo_secundario,NACIONALIDAD,PERÚ,3
2019,TEA_operacional,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),13
2020,TEA_operacional,principal,NACIONALIDAD,CHILE,151
2020,TEA_operacional,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),1
2020,TEA_operacional,principal_y_secundario,NACIONALIDAD,CHILE,5
2020,TEA_operacional,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),1
2020,TEA_operacional,solo_secundario,NACIONALIDAD,CHILE,1424
2020,TEA_operacional,solo_secundario,NACIONALIDAD,COLOMBIA,2
2020,TEA_operacional,solo_secundario,NACIONALIDAD,ECUADOR,1
2020,TEA_operacional,solo_secundario,NACIONALIDAD,HAITÍ,1
2020,TEA_operacional,solo_secundario,NACIONALIDAD,URUGUAY,1
2020,TEA_operacional,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),11
2021,TEA_operacional,principal,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),1
2021,TEA_operacional,principal,NACIONALIDAD,CHILE,177
2021,TEA_operacional,principal,NACIONALIDAD,GRECIA,2
2021,TEA_operacional,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),3
2021,TEA_operacional,principal_y_secundario,NACIONALIDAD,CHILE,3
2021,TEA_operacional,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),4
2021,TEA_operacional,solo_secundario,NACIONALIDAD,BRASIL,1
2021,TEA_operacional,solo_secundario,NACIONALIDAD,CHILE,2129
2021,TEA_operacional,solo_secundario,NACIONALIDAD,EUROPA,2
2021,TEA_operacional,solo_secundario,NACIONALIDAD,HAITÍ,1
2021,TEA_operacional,solo_secundario,NACIONALIDAD,PARAGUAY,1
2021,TEA_operacional,solo_secundario,NACIONALIDAD,PERÚ,4
2021,TEA_operacional,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),27
2022,TEA_operacional,principal,NACIONALIDAD,CHILE,281
2022,TEA_operacional,principal,NACIONALIDAD,COLOMBIA,1
2022,TEA_operacional,principal,NACIONALIDAD,PERÚ,3
2022,TEA_operacional,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),1
2022,TEA_operacional,principal_y_secundario,NACIONALIDAD,CHILE,8
2022,TEA_operacional,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),5
2022,TEA_operacional,solo_secundario,NACIONALIDAD,BULGARIA,1
2022,TEA_operacional,solo_secundario,NACIONALIDAD,CHILE,3497
2022,TEA_operacional,solo_secundario,NACIONALIDAD,COLOMBIA,4
2022,TEA_operacional,solo_secundario,NACIONALIDAD,CROACIA,1
2022,TEA_operacional,solo_secundario,NACIONALIDAD,ECUADOR,3
2022,TEA_operacional,solo_secundario,NACIONALIDAD,EUROPA,2
2022,TEA_operacional,solo_secundario,NACIONALIDAD,PERÚ,6
2022,TEA_operacional,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),38
2023,TEA_operacional,principal,NACIONALIDAD,CHILE,312
2023,TEA_operacional,principal,NACIONALIDAD,PERÚ,1
2023,TEA_operacional,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),38
2023,TEA_operacional,principal_y_secundario,NACIONALIDAD,CHILE,7
2023,TEA_operacional,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),22
2023,TEA_operacional,solo_secundario,NACIONALIDAD,BULGARIA,1
2023,TEA_operacional,solo_secundario,NACIONALIDAD,CHILE,5912
2023,TEA_operacional,solo_secundario,NACIONALIDAD,CHINA,1
2023,TEA_operacional,solo_secundario,NACIONALIDAD,COLOMBIA,9
2023,TEA_operacional,solo_secundario,NACIONALIDAD,ECUADOR,2
2023,TEA_operacional,solo_secundario,NACIONALIDAD,HAITÍ,4
2023,TEA_operacional,solo_secundario,NACIONALIDAD,NICARAGUA,1
2023,TEA_operacional,solo_secundario,NACIONALIDAD,PERÚ,17
2023,TEA_operacional,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),79
2024,TEA_operacional,principal,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),4
2024,TEA_operacional,principal,NACIONALIDAD,CHILE,362
2024,TEA_operacional,principal,NACIONALIDAD,COLOMBIA,1
2024,TEA_operacional,principal,NACIONALIDAD,PERÚ,1
2024,TEA_operacional,principal,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),5
2024,TEA_operacional,principal_y_secundario,NACIONALIDAD,CHILE,15
2024,TEA_operacional,solo_secundario,NACIONALIDAD,AMÉRICA,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,ARGENTINA,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,BOLIVIA (ESTADO PLURINACIONAL DE),18
2024,TEA_operacional,solo_secundario,NACIONALIDAD,BULGARIA,4
2024,TEA_operacional,solo_secundario,NACIONALIDAD,CANADÁ,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,CHAD,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,CHILE,8149
2024,TEA_operacional,solo_secundario,NACIONALIDAD,COLOMBIA,17
2024,TEA_operacional,solo_secundario,NACIONALIDAD,ECUADOR,6
2024,TEA_operacional,solo_secundario,NACIONALIDAD,EL SALVADOR,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,ESPAÑA,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,ESTADOS UNIDOS DE AMÉRICA,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,HAITÍ,4
2024,TEA_operacional,solo_secundario,NACIONALIDAD,MÉXICO,2
2024,TEA_operacional,solo_secundario,NACIONALIDAD,PARAGUAY,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,PERÚ,36
2024,TEA_operacional,solo_secundario,NACIONALIDAD,REPÚBLICA DOMINICANA,1
2024,TEA_operacional,solo_secundario,NACIONALIDAD,VENEZUELA (REPÚBLICA BOLIVARIANA DE),82
2024,TEA_operacional,solo_secundario,NACIONALIDAD,ÁFRICA,1
2019,TEA_operacional,principal,ETNIA,MAPUCHE,2
2019,TEA_operacional,principal,ETNIA,NINGUNA,4
2019,TEA_operacional,principal,ETNIA,NINGUNO,180
2019,TEA_operacional,principal,ETNIA,OTRO,35
2019,TEA_operacional,principal_y_secundario,ETNIA,NINGUNO,5
2019,TEA_operacional,principal_y_secundario,ETNIA,OTRO,1
2019,TEA_operacional,solo_secundario,ETNIA,MAPUCHE,21
2019,TEA_operacional,solo_secundario,ETNIA,NINGUNA,10
2019,TEA_operacional,solo_secundario,ETNIA,NINGUNO,1485
2019,TEA_operacional,solo_secundario,ETNIA,OTRO,581
2020,TEA_operacional,principal,ETNIA,MAPUCHE,1
2020,TEA_operacional,principal,ETNIA,NINGUNO,144
2020,TEA_operacional,principal,ETNIA,OTRO,7
2020,TEA_operacional,principal_y_secundario,ETNIA,NINGUNO,5
2020,TEA_operacional,solo_secundario,ETNIA,AYMARA,3
2020,TEA_operacional,solo_secundario,ETNIA,MAPUCHE,25
2020,TEA_operacional,solo_secundario,ETNIA,NINGUNO,1243
2020,TEA_operacional,solo_secundario,ETNIA,OTRO,170
2021,TEA_operacional,principal,ETNIA,AYMARA,1
2021,TEA_operacional,principal,ETNIA,NINGUNO,178
2021,TEA_operacional,principal,ETNIA,OTRO,4
2021,TEA_operacional,principal_y_secundario,ETNIA,NINGUNO,3
2021,TEA_operacional,solo_secundario,ETNIA,AYMARA,12
2021,TEA_operacional,solo_secundario,ETNIA,MAPUCHE,21
2021,TEA_operacional,solo_secundario,ETNIA,NINGUNO,2104
2021,TEA_operacional,solo_secundario,ETNIA,OTRO,32
2022,TEA_operacional,principal,ETNIA,AYMARA,1
2022,TEA_operacional,principal,ETNIA,OTRO,285
2022,TEA_operacional,principal_y_secundario,ETNIA,OTRO,8
2022,TEA_operacional,solo_secundario,ETNIA,AYMARA,8
2022,TEA_operacional,solo_secundario,ETNIA,MAPUCHE,38
2022,TEA_operacional,solo_secundario,ETNIA,OTRO,3509
2022,TEA_operacional,solo_secundario,ETNIA,RAPA NUI (PASCUENSE),1
2022,TEA_operacional,solo_secundario,ETNIA,YAGÁN (YÁMANA),1
2023,TEA_operacional,principal,ETNIA,AYMARA,2
2023,TEA_operacional,principal,ETNIA,DIAGUITA,1
2023,TEA_operacional,principal,ETNIA,MAPUCHE,10
2023,TEA_operacional,principal,ETNIA,OTRO,338
2023,TEA_operacional,principal_y_secundario,ETNIA,OTRO,7
2023,TEA_operacional,solo_secundario,ETNIA,AYMARA,16
2023,TEA_operacional,solo_secundario,ETNIA,DIAGUITA,1
2023,TEA_operacional,solo_secundario,ETNIA,LICAN ANTAI (ATACAMEÑO),1
2023,TEA_operacional,solo_secundario,ETNIA,MAPUCHE,78
2023,TEA_operacional,solo_secundario,ETNIA,OTRO,5948
2023,TEA_operacional,solo_secundario,ETNIA,QUECHUA,1
2023,TEA_operacional,solo_secundario,ETNIA,RAPA NUI (PASCUENSE),1
2023,TEA_operacional,solo_secundario,ETNIA,YAGÁN (YÁMANA),2
2024,TEA_operacional,principal,ETNIA,AYMARA,4
2024,TEA_operacional,principal,ETNIA,DIAGUITA,1
2024,TEA_operacional,principal,ETNIA,MAPUCHE,9
2024,TEA_operacional,principal,ETNIA,NINGUNO,359
2024,TEA_operacional,principal_y_secundario,ETNIA,NINGUNO,15
2024,TEA_operacional,solo_secundario,ETNIA,AYMARA,28
2024,TEA_operacional,solo_secundario,ETNIA,DIAGUITA,4
2024,TEA_operacional,solo_secundario,ETNIA,KAWÉSQAR,1
2024,TEA_operacional,solo_secundario,ETNIA,LICAN ANTAI (ATACAMEÑO),1
2024,TEA_operacional,solo_secundario,ETNIA,MAPUCHE,150
2024,TEA_operacional,solo_secundario,ETNIA,NINGUNO,8141
2024,TEA_operacional,solo_secundario,ETNIA,QUECHUA,1
2024,TEA_operacional,solo_secundario,ETNIA,RAPA NUI (PASCUENSE),1
2024,TEA_operacional,solo_secundario,ETNIA,YAGÁN (YÁMANA),1
2019,TEA_operacional,principal,IR_29301_SEVERIDAD,0,9
2019,TEA_operacional,principal,IR_29301_SEVERIDAD,1,152
2019,TEA_operacional,principal,IR_29301_SEVERIDAD,2,54
