year,definition,role,code_position,code3,records
2019,autismo_F840,solo_secundario,secundario,H57,1
2019,autismo_F840,solo_secundario,secundario,H60,1
2019,autismo_F840,solo_secundario,secundario,H61,1
2019,autismo_F840,solo_secundario,secundario,H65,7
2019,autismo_F840,solo_secundario,secundario,H66,7
2019,autismo_F840,solo_secundario,secundario,H70,1
2019,autismo_F840,solo_secundario,secundario,H90,5
2019,autismo_F840,solo_secundario,secundario,H91,21
2019,autismo_F840,solo_secundario,secundario,H92,1
2019,autismo_F840,solo_secundario,secundario,H93,1
2019,autismo_F840,solo_secundario,secundario,I10,9
2019,autismo_F840,solo_secundario,secundario,I15,4
2019,autismo_F840,solo_secundario,secundario,I27,2
2019,autismo_F840,solo_secundario,secundario,I31,1
2019,autismo_F840,solo_secundario,secundario,I34,1
2019,autismo_F840,solo_secundario,secundario,I35,1
2019,autismo_F840,solo_secundario,secundario,I36,1
2019,autismo_F840,solo_secundario,secundario,I40,1
2019,autismo_F840,solo_secundario,secundario,I45,1
2019,autismo_F840,solo_secundario,secundario,I46,5
2019,autismo_F840,solo_secundario,secundario,I47,2
2019,autismo_F840,solo_secundario,secundario,I49,1
2019,autismo_F840,solo_secundario,secundario,I50,3
2019,autismo_F840,solo_secundario,secundario,I51,1
2019,autismo_F840,solo_secundario,secundario,I63,1
2019,autismo_F840,solo_secundario,secundario,I69,1
2019,autismo_F840,solo_secundario,secundario,I74,1
2019,autismo_F840,solo_secundario,secundario,I79,2
2019,autismo_F840,solo_secundario,secundario,I80,1
2019,autismo_F840,solo_secundario,secundario,I82,1
2019,autismo_F840,solo_secundario,secundario,I99,1
2019,autismo_F840,solo_secundario,secundario,J00,6
2019,autismo_F840,solo_secundario,secundario,J01,3
2019,autismo_F840,solo_secundario,secundario,J02,2
2019,autismo_F840,solo_secundario,secundario,J03,2
2019,autismo_F840,solo_secundario,secundario,J04,1
2019,autismo_F840,solo_secundario,secundario,J06,11
2019,autismo_F840,solo_secundario,secundario,J10,4
2019,autismo_F840,solo_secundario,secundario,J12,9
2019,autismo_F840,solo_secundario,secundario,J15,14
2019,autismo_F840,solo_secundario,secundario,J17,1
2019,autismo_F840,solo_secundario,secundario,J18,6
2019,autismo_F840,solo_secundario,secundario,J20,23
2019,autismo_F840,solo_secundario,secundario,J22,3
2019,autismo_F840,solo_secundario,secundario,J30,35
2019,autismo_F840,solo_secundario,secundario,J31,5
2019,autismo_F840,solo_secundario,secundario,J32,1
2019,autismo_F840,solo_secundario,secundario,J34,4
2019,autismo_F840,solo_secundario,secundario,J35,8
2019,autismo_F840,solo_secundario,secundario,J38,1
2019,autismo_F840,solo_secundario,secundario,J39,3
2019,autismo_F840,solo_secundario,secundario,J40,2
2019,autismo_F840,solo_secundario,secundario,J41,1
2019,autismo_F840,solo_secundario,secundario,J42,6
2019,autismo_F840,solo_secundario,secundario,J44,1
2019,autismo_F840,solo_secundario,secundario,J45,119
2019,autismo_F840,solo_secundario,secundario,J46,10
2019,autismo_F840,solo_secundario,secundario,J69,7
2019,autismo_F840,solo_secundario,secundario,J81,2
2019,autismo_F840,solo_secundario,secundario,J84,1
2019,autismo_F840,solo_secundario,secundario,J85,1
2019,autismo_F840,solo_secundario,secundario,J86,4
2019,autismo_F840,solo_secundario,secundario,J90,9
2019,autismo_F840,solo_secundario,secundario,J91,3
2019,autismo_F840,solo_secundario,secundario,J95,3
2019,autismo_F840,solo_secundario,secundario,J96,40
2019,autismo_F840,solo_secundario,secundario,J98,16
2019,autismo_F840,solo_secundario,secundario,J99,1
2019,autismo_F840,solo_secundario,secundario,K01,4
2019,autismo_F840,solo_secundario,secundario,K02,13
2019,autismo_F840,solo_secundario,secundario,K03,1
2019,autismo_F840,solo_secundario,secundario,K04,2
2019,autismo_F840,solo_secundario,secundario,K05,5
2019,autismo_F840,solo_secundario,secundario,K07,1
2019,autismo_F840,solo_secundario,secundario,K08,1
2019,autismo_F840,solo_secundario,secundario,K09,1
2019,autismo_F840,solo_secundario,secundario,K12,5
2019,autismo_F840,solo_secundario,secundario,K14,1
2019,autismo_F840,solo_secundario,secundario,K20,4
2019,autismo_F840,solo_secundario,secundario,K21,3
2019,autismo_F840,solo_secundario,secundario,K22,1
2019,autismo_F840,solo_secundario,secundario,K26,1
2019,autismo_F840,solo_secundario,secundario,K29,3
2019,autismo_F840,solo_secundario,secundario,K31,1
2019,autismo_F840,solo_secundario,secundario,K38,1
2019,autismo_F840,solo_secundario,secundario,K40,1
2019,autismo_F840,solo_secundario,secundario,K42,2
2019,autismo_F840,solo_secundario,secundario,K52,3
2019,autismo_F840,solo_secundario,secundario,K55,1
2019,autismo_F840,solo_secundario,secundario,K56,3
2019,autismo_F840,solo_secundario,secundario,K59,63
2019,autismo_F840,solo_secundario,secundario,K66,3
2019,autismo_F840,solo_secundario,secundario,K72,2
2019,autismo_F840,solo_secundario,secundario,K77,1
2019,autismo_F840,solo_secundario,secundario,K80,2
2019,autismo_F840,solo_secundario,secundario,K85,2
2019,autismo_F840,solo_secundario,secundario,K90,4
2019,autismo_F840,solo_secundario,secundario,K91,3
2019,autismo_F840,solo_secundario,secundario,K92,2
2019,autismo_F840,solo_secundario,secundario,L01,1
2019,autismo_F840,solo_secundario,secundario,L02,1
2019,autismo_F840,solo_secundario,secundario,L03,5
2019,autismo_F840,solo_secundario,secundario,L04,1
2019,autismo_F840,solo_secundario,secundario,L20,16
2019,autismo_F840,solo_secundario,secundario,L21,3
2019,autismo_F840,solo_secundario,secundario,L22,2
2019,autismo_F840,solo_secundario,secundario,L23,1
2019,autismo_F840,solo_secundario,secundario,L25,1
2019,autismo_F840,solo_secundario,secundario,L27,1
2019,autismo_F840,solo_secundario,secundario,L28,2
2019,autismo_F840,solo_secundario,secundario,L30,2
2019,autismo_F840,solo_secundario,secundario,L51,1
2019,autismo_F840,solo_secundario,secundario,L60,2
2019,autismo_F840,solo_secundario,secundario,L80,1
2019,autismo_F840,solo_secundario,secundario,L89,3
2019,autismo_F840,solo_secundario,secundario,L92,1
2019,autismo_F840,solo_secundario,secundario,L98,2
2019,autismo_F840,solo_secundario,secundario,M17,1
2019,autismo_F840,solo_secundario,secundario,M20,1
2019,autismo_F840,solo_secundario,secundario,M21,4
2019,autismo_F840,solo_secundario,secundario,M24,1
2019,autismo_F840,solo_secundario,secundario,M25,5
2019,autismo_F840,solo_secundario,secundario,M31,1
2019,autismo_F840,solo_secundario,secundario,M35,1
2019,autismo_F840,solo_secundario,secundario,M41,6
2019,autismo_F840,solo_secundario,secundario,M54,1
2019,autismo_F840,solo_secundario,secundario,M60,3
2019,autismo_F840,solo_secundario,secundario,M62,2
2019,autismo_F840,solo_secundario,secundario,M80,1
2019,autismo_F840,solo_secundario,secundario,N04,1
2019,autismo_F840,solo_secundario,secundario,N08,1
2019,autismo_F840,solo_secundario,secundario,N13,5
2019,autismo_F840,solo_secundario,secundario,N15,1
2019,autismo_F840,solo_secundario,secundario,N17,12
2019,autismo_F840,solo_secundario,secundario,N18,10
2019,autismo_F840,solo_secundario,secundario,N30,1
2019,autismo_F840,solo_secundario,secundario,N31,3
2019,autismo_F840,solo_secundario,secundario,N39,13
2019,autismo_F840,solo_secundario,secundario,N43,10
2019,autismo_F840,solo_secundario,secundario,N47,4
2019,autismo_F840,solo_secundario,secundario,N48,2
2019,autismo_F840,solo_secundario,secundario,P27,7
2019,autismo_F840,solo_secundario,secundario,P94,9
2019,autismo_F840,solo_secundario,secundario,Q02,11
2019,autismo_F840,solo_secundario,secundario,Q03,4
2019,autismo_F840,solo_secundario,secundario,Q04,10
2019,autismo_F840,solo_secundario,secundario,Q05,1
2019,autismo_F840,solo_secundario,secundario,Q07,2
2019,autismo_F840,solo_secundario,secundario,Q12,1
2019,autismo_F840,solo_secundario,secundario,Q20,1
2019,autismo_F840,solo_secundario,secundario,Q21,5
2019,autismo_F840,solo_secundario,secundario,Q22,2
2019,autismo_F840,solo_secundario,secundario,Q23,3
2019,autismo_F840,solo_secundario,secundario,Q24,1
2019,autismo_F840,solo_secundario,secundario,Q25,1
2019,autismo_F840,solo_secundario,secundario,Q26,2
2019,autismo_F840,solo_secundario,secundario,Q31,2
2019,autismo_F840,solo_secundario,secundario,Q33,5
2019,autismo_F840,solo_secundario,secundario,Q35,2
2019,autismo_F840,solo_secundario,secundario,Q38,1
2019,autismo_F840,solo_secundario,secundario,Q43,3
2019,autismo_F840,solo_secundario,secundario,Q44,1
2019,autismo_F840,solo_secundario,secundario,Q53,5
2019,autismo_F840,solo_secundario,secundario,Q54,2
2019,autismo_F840,solo_secundario,secundario,Q60,2
2019,autismo_F840,solo_secundario,secundario,Q61,6
2019,autismo_F840,solo_secundario,secundario,Q62,2
2019,autismo_F840,solo_secundario,secundario,Q63,3
2019,autismo_F840,solo_secundario,secundario,Q67,3
2019,autismo_F840,solo_secundario,secundario,Q69,1
2019,autismo_F840,solo_secundario,secundario,Q70,1
2019,autismo_F840,solo_secundario,secundario,Q74,1
2019,autismo_F840,solo_secundario,secundario,Q75,12
2019,autismo_F840,solo_secundario,secundario,Q76,1
2019,autismo_F840,solo_secundario,secundario,Q78,3
2019,autismo_F840,solo_secundario,secundario,Q79,4
2019,autismo_F840,solo_secundario,secundario,Q82,1
2019,autismo_F840,solo_secundario,secundario,Q85,16
2019,autismo_F840,solo_secundario,secundario,Q86,4
2019,autismo_F840,solo_secundario,secundario,Q87,12
2019,autismo_F840,solo_secundario,secundario,Q89,6
2019,autismo_F840,solo_secundario,secundario,Q90,22
2019,autismo_F840,solo_secundario,secundario,Q93,6
2019,autismo_F840,solo_secundario,secundario,Q99,5
2019,autismo_F840,solo_secundario,secundario,R00,3
2019,autismo_F840,solo_secundario,secundario,R01,4
2019,autismo_F840,solo_secundario,secundario,R02,1
2019,autismo_F840,solo_secundario,secundario,R03,1
2019,autismo_F840,solo_secundario,secundario,R05,1
2019,autismo_F840,solo_secundario,secundario,R06,4
2019,autismo_F840,solo_secundario,secundario,R09,1
2019,autismo_F840,solo_secundario,secundario,R10,4
2019,autismo_F840,solo_secundario,secundario,R11,14
2019,autismo_F840,solo_secundario,secundario,R13,15
2019,autismo_F840,solo_secundario,secundario,R14,1
2019,autismo_F840,solo_secundario,secundario,R16,4
2019,autismo_F840,solo_secundario,secundario,R17,1
2019,autismo_F840,solo_secundario,secundario,R19,2
2019,autismo_F840,solo_secundario,secundario,R20,1
2019,autismo_F840,solo_secundario,secundario,R21,2
2019,autismo_F840,solo_secundario,secundario,R26,4
2019,autismo_F840,solo_secundario,secundario,R27,1
2019,autismo_F840,solo_secundario,secundario,R29,1
2019,autismo_F840,solo_secundario,secundario,R31,2
2019,autismo_F840,solo_secundario,secundario,R32,4
2019,autismo_F840,solo_secundario,secundario,R33,1
2019,autismo_F840,solo_secundario,secundario,R35,1
2019,autismo_F840,solo_secundario,secundario,R40,1
2019,autismo_F840,solo_secundario,secundario,R41,1
2019,autismo_F840,solo_secundario,secundario,R45,20
2019,autismo_F840,solo_secundario,secundario,R46,5
2019,autismo_F840,solo_secundario,secundario,R47,1
2019,autismo_F840,solo_secundario,secundario,R50,12
2019,autismo_F840,solo_secundario,secundario,R51,4
2019,autismo_F840,solo_secundario,secundario,R52,1
2019,autismo_F840,solo_secundario,secundario,R55,2
2019,autismo_F840,solo_secundario,secundario,R56,16
2019,autismo_F840,solo_secundario,secundario,R57,2
2019,autismo_F840,solo_secundario,secundario,R59,1
2019,autismo_F840,solo_secundario,secundario,R60,3
2019,autismo_F840,solo_secundario,secundario,R62,56
2019,autismo_F840,solo_secundario,secundario,R63,5
2019,autismo_F840,solo_secundario,secundario,R65,2
2019,autismo_F840,solo_secundario,secundario,R68,1
2019,autismo_F840,solo_secundario,secundario,R73,4
2019,autismo_F840,solo_secundario,secundario,R74,1
2019,autismo_F840,solo_secundario,secundario,R80,1
2019,autismo_F840,solo_secundario,secundario,R93,1
2019,autismo_F840,solo_secundario,secundario,R94,2
2019,autismo_F840,solo_secundario,secundario,S00,2
2019,autismo_F840,solo_secundario,secundario,S01,4
2019,autismo_F840,solo_secundario,secundario,S02,1
2019,autismo_F840,solo_secundario,secundario,S06,1
2019,autismo_F840,solo_secundario,secundario,S09,3
2019,autismo_F840,solo_secundario,secundario,S20,1
2019,autismo_F840,solo_secundario,secundario,S21,1
2019,autismo_F840,solo_secundario,secundario,S30,1
2019,autismo_F840,solo_secundario,secundario,S31,1
2019,autismo_F840,solo_secundario,secundario,S41,1
2019,autismo_F840,solo_secundario,secundario,S51,2
2019,autismo_F840,solo_secundario,secundario,S61,1
2019,autismo_F840,solo_secundario,secundario,S68,1
2019,autismo_F840,solo_secundario,secundario,S80,2
2019,autismo_F840,solo_secundario,secundario,T01,1
2019,autismo_F840,solo_secundario,secundario,T17,1
2019,autismo_F840,solo_secundario,secundario,T18,1
2019,autismo_F840,solo_secundario,secundario,T20,1
2019,autismo_F840,solo_secundario,secundario,T21,2
2019,autismo_F840,solo_secundario,secundario,T22,2
2019,autismo_F840,solo_secundario,secundario,T24,2
2019,autismo_F840,solo_secundario,secundario,T25,1
2019,autismo_F840,solo_secundario,secundario,T29,2
2019,autismo_F840,solo_secundario,secundario,T31,11
2019,autismo_F840,solo_secundario,secundario,T38,1
2019,autismo_F840,solo_secundario,secundario,T42,1
2019,autismo_F840,solo_secundario,secundario,T43,2
2019,autismo_F840,solo_secundario,secundario,T45,1
2019,autismo_F840,solo_secundario,secundario,T47,1
2019,autismo_F840,solo_secundario,secundario,T50,1
2019,autismo_F840,solo_secundario,secundario,T79,1
2019,autismo_F840,solo_secundario,secundario,T80,1
2019,autismo_F840,solo_secundario,secundario,T81,8
2019,autismo_F840,solo_secundario,secundario,T82,2
2019,autismo_F840,solo_secundario,secundario,T85,1
2019,autismo_F840,solo_secundario,secundario,T86,3
2019,autismo_F840,solo_secundario,secundario,U82,3
2019,autismo_F840,solo_secundario,secundario,U83,1
2019,autismo_F840,solo_secundario,secundario,V03,1
2019,autismo_F840,solo_secundario,secundario,V13,1
2019,autismo_F840,solo_secundario,secundario,V18,1
2019,autismo_F840,solo_secundario,secundario,V59,2
2019,autismo_F840,solo_secundario,secundario,W06,1
2019,autismo_F840,solo_secundario,secundario,W07,1
2019,autismo_F840,solo_secundario,secundario,W08,1
2019,autismo_F840,solo_secundario,secundario,W09,4
2019,autismo_F840,solo_secundario,secundario,W13,3
2019,autismo_F840,solo_secundario,secundario,W17,10
2019,autismo_F840,solo_secundario,secundario,W18,15
2019,autismo_F840,solo_secundario,secundario,W19,1
2019,autismo_F840,solo_secundario,secundario,W22,1
2019,autismo_F840,solo_secundario,secundario,W23,2
2019,autismo_F840,solo_secundario,secundario,W25,2
2019,autismo_F840,solo_secundario,secundario,W29,1
2019,autismo_F840,solo_secundario,secundario,W44,8
2019,autismo_F840,solo_secundario,secundario,W45,1
2019,autismo_F840,solo_secundario,secundario,W54,3
2019,autismo_F840,solo_secundario,secundario,W74,1
2019,autismo_F840,solo_secundario,secundario,W80,2
2019,autismo_F840,solo_secundario,secundario,X02,1
2019,autismo_F840,solo_secundario,secundario,X09,2
2019,autismo_F840,solo_secundario,secundario,X10,1
2019,autismo_F840,solo_secundario,secundario,X11,1
2019,autismo_F840,solo_secundario,secundario,X12,5
2019,autismo_F840,solo_secundario,secundario,X16,1
2019,autismo_F840,solo_secundario,secundario,X32,1
2019,autismo_F840,solo_secundario,secundario,X37,1
2019,autismo_F840,solo_secundario,secundario,X40,2
2019,autismo_F840,solo_secundario,secundario,X41,10
2019,autismo_F840,solo_secundario,secundario,X42,1
2019,autismo_F840,solo_secundario,secundario,X44,3
2019,autismo_F840,solo_secundario,secundario,X59,6
2019,autismo_F840,solo_secundario,secundario,X60,4
2019,autismo_F840,solo_secundario,secundario,X61,8
2019,autismo_F840,solo_secundario,secundario,X64,4
2019,autismo_F840,solo_secundario,secundario,X70,3
2019,autismo_F840,solo_secundario,secundario,X78,4
2019,autismo_F840,solo_secundario,secundario,X84,2
2019,autismo_F840,solo_secundario,secundario,Y05,1
2019,autismo_F840,solo_secundario,secundario,Y06,1
2019,autismo_F840,solo_secundario,secundario,Y11,2
2019,autismo_F840,solo_secundario,secundario,Y34,2
2019,autismo_F840,solo_secundario,secundario,Y40,1
2019,autismo_F840,solo_secundario,secundario,Y43,6
2019,autismo_F840,solo_secundario,secundario,Y45,1
2019,autismo_F840,solo_secundario,secundario,Y47,1
2019,autismo_F840,solo_secundario,secundario,Y49,3
2019,autismo_F840,solo_secundario,secundario,Y54,1
2019,autismo_F840,solo_secundario,secundario,Y57,2
2019,autismo_F840,solo_secundario,secundario,Y60,1
2019,autismo_F840,solo_secundario,secundario,Y65,1
2019,autismo_F840,solo_secundario,secundario,Y71,1
2019,autismo_F840,solo_secundario,secundario,Y74,1
2019,autismo_F840,solo_secundario,secundario,Y82,1
2019,autismo_F840,solo_secundario,secundario,Y83,14
2019,autismo_F840,solo_secundario,secundario,Y84,7
2019,autismo_F840,solo_secundario,secundario,Y95,5
2019,autismo_F840,solo_secundario,secundario,Y98,1
2019,autismo_F840,solo_secundario,secundario,Z01,2
2019,autismo_F840,solo_secundario,secundario,Z03,18
2019,autismo_F840,solo_secundario,secundario,Z11,1
2019,autismo_F840,solo_secundario,secundario,Z20,2
2019,autismo_F840,solo_secundario,secundario,Z29,13
2019,autismo_F840,solo_secundario,secundario,Z32,1
2019,autismo_F840,solo_secundario,secundario,Z46,1
2019,autismo_F840,solo_secundario,secundario,Z48,14
2019,autismo_F840,solo_secundario,secundario,Z49,3
