year,code,code_position,sex,count,population,crude,crude_lo,crude_hi,asr,asr_lo,asr_hi,asr_var,groups_missing
2023,F842,principal,TOTAL,5.0,19960889.0,0.02504898454172056,0.008133337097954007,0.05845597397652315,0.03458349510521442,0.011211689405011766,0.08189688451444001,0.00023972180573024777,0
2024,F842,principal,HOMBRE,0.0,9910500.0,0.0,0.0,0.03722193082199622,0.0,0.0,0.05415509029526817,0.0,0
2024,F842,principal,MUJER,11.0,10175877.0,0.10809879089536951,0.053962526937352324,0.19341859687673066,0.14958649719570621,0.07446115426304575,0.2707902583701931,0.002048373627865884,0
2024,F842,principal,TOTAL,11.0,20086377.0,0.05476348472399975,0.02733773426256432,0.09798700140548967,0.07347639671736629,0.036578529316536816,0.13298674693054174,0.0004941058955083169,0
2019,F842,secundario,HOMBRE,1.0,9424139.0,0.010611048924469386,0.0002686484991816215,0.05912098061094916,0.013378507988567377,0.000338714496370837,0.07759033046239602,0.00017898447600016111,0
2019,F842,secundario,MUJER,41.0,9683077.0,0.4234191259658474,0.3038528751599856,0.5744158552672349,0.5605640892774534,0.4014629780709371,0.7633586960584365,0.0077500300066956455,0
2019,F842,secundario,TOTAL,42.0,19107216.0,0.21981224266266733,0.1584213301010346,0.2971222954641359,0.2823347569510127,0.20312098009557567,0.3829775830788547,0.0019169755748441983,0
2020,F842,secundario,HOMBRE,2.0,9599101.0,0.020835284470910348,0.0025232496099787363,0.07526421138525327,0.026658400259893786,0.003228440475585839,0.09943053847540319,0.0003553362356510299,0
2020,F842,secundario,MUJER,19.0,9859209.0,0.19271322881987793,0.11602595263338804,0.3009455786116877,0.2545382052747882,0.1527409125643737,0.4009531779695048,0.003449610213923306,0
2020,F842,secundario,TOTAL,21.0,19458310.0,0.10792304162077795,0.06680606375412966,0.16497183329355633,0.13858041707517987,0.08554508926646527,0.21344311359278945,0.0009239850443327828,0
2021,F842,secundario,HOMBRE,1.0,9708512.0,0.01030023962477463,0.0002607794890122181,0.057389262030462525,0.013337140222792148,0.0003376671552202009,0.07830878879827635,0.0001778793093224202,0
2021,F842,secundario,MUJER,32.0,9969851.0,0.32096768547493837,0.2195416592613527,0.4531106039540658,0.43190122016732696,0.2946920028735983,0.6132617746221874,0.005898612542692337,0
